nombre_estacion,cod_municipio,tipo_via,particula,nombre_via,cod_postal,cod_distrito,cod_barrio,lineas_buses
VILLACARRILLO-AV.ENTREVIAS,79,Calle,de,Villacarrillo,28053,13,131,"102, 103, N11"
RONDA SUR-MONTANCHEZ,79,Ronda,NaN,Sur,28053,13,131,111
EMBAJADORES-STA.CATALINA,79,Calle,de los,Embajadores,28053,13,131,T32
CARRETERA VILL. A VALLECAS-INSTITUTO,79,Calle,de los,Embajadores,28053,13,131,T32
LA MANCHA-AV.ENTREVIAS,79,Calle,de,La Mancha,28053,13,131,"103, 111"
MENDEZ ALVARO-M30,79,Calle,de,Méndez Álvaro,28053,13,131,"102, N11"
AVDA.ENTREVIAS-MEJORANA,79,Avda,de,Entrevías,28053,13,131,"102, N11"
VILLACARRILLO-CAZORLA,79,Calle,de,Villacarrillo,28053,13,131,"102, 103, N11"
AVDA.ENTREVIAS-ESTEBAN CARROS,79,Avda,de,Entrevías,28053,13,131,"103, N11"
SIERRA CONTRAVIESA-LAGARTERA,79,Calle,de,Sierra de Contraviesa,28053,13,131,"102, N11"
AVDA. ENTREVIAS,79,Avda,de,Entrevías,28053,13,131,"102, N11"
CAMPIÑA-SERENA,79,Calle,de la,Campiña,28053,13,131,"103, N11"
AVDA. ENTREVIAS-ESTACION EL POZO ,79,Avda,de,Entrevías,28053,13,131,"102, 103, 310, T31"
LA MANCHA-PEDROCHES,79,Calle,de,La Mancha,28053,13,131,"24, 103, 111"
PADRE LLANOS-ESTEBAN CARROS,79,Calle,del,Padre Llanos,28053,13,131,102
CARDEÑOSA-CONDE RGUEZ.SAN PEDRO,79,Calle,de,Cardeñosa,28053,13,131,"102, N11"
CAMPIÑA-PZA.DE LAS REGIONES,79,Calle,de la,Campiña,28053,13,131,"103, N11"
HERNÁNDEZ MAS-RAFAEL MARCOTE,79,Calle,de,Hernández Mas,28053,13,131,144
HORNACHOS-MONTANCHEZ,79,Calle,de,Hornachos,28053,13,131,"102, 111"
CONDE RGUEZ.SAN PEDRO-MEJORANA,79,Calle,del,Conde Rodríguez San Pedro,28053,13,131,24
AVENIDA ENTREVIAS-MEMBEZAR,79,AVDA,DE,ENTREVIAS,28053,13,131,24
AV.ENTREVIAS-MEMBEZAR,79,Avda,de,Entrevías,28053,13,131,24
MEJORANA-CONDE RGUEZ.SAN PEDRO,79,Calle,de,Mejorana,28053,13,131,24
AV.DE LAS GLORIETAS,79,Avda,de las,Glorietas,28053,13,131,"24, 102"
AV.ENTREVIAS-VEDRA,79,Avda,de,Entrevías,28053,13,131,24
AV.ENTREVIAS-SERENA,79,Avda,de,Entrevías,28053,13,131,24
CAZORLA-ALCORES,79,Calle,de,Cazorla,28053,13,131,"103, N11"
MENDEZ ALVARO-M30,79,Calle,de,Méndez Álvaro,28053,13,131,"102, N11"
BARROS-RONDA SUR,79,Calle,de los,Barros,28053,13,131,"102, 103"
EMBAJADORES-PQUE.LINEAL MANZANARES,79,Calle,de los,Embajadores,28053,13,131,T32
ESTEBAN CARROS-COOP.ELECTRICA,79,Calle,de,Esteban Carros,28053,13,131,102
ESTEBAN CARROS-COOP.ELECTRICA,79,Calle,de,Esteban Carros,28053,13,131,102
RONDA SUR-SERENA,79,Ronda,NaN,Sur,28053,13,131,111
CARRETERA VILL. A VALLECAS-INSTITUTO,79,Calle,de los,Embajadores,28053,13,131,T32
EMBAJADORES-STA.CATALINA,79,Calle,de los,Embajadores,28053,13,131,T32
PEDROCHES-BENAMEJI,79,Calle,de,Pedroches,28053,13,131,"103, N11"
RONDA SUR-MONTANCHEZ,79,Ronda,NaN,Sur,28053,13,131,"102, 111"
POZO DEL TIO RAIMUNDO,79,Calle,de los,Andaluces del Pozo,28053,13,131,"24, 102"
CONDE RGUEZ.SAN PEDRO-AV.ENTREVIAS,79,Calle,del,Conde Rodríguez San Pedro,28053,13,131,24
VILLUERCAS-BARROS,79,Calle,de,Villuercas,28053,13,131,102
VECINOS DEL POZO,79,Calle,de los,Vecinos del Pozo,28053,13,131,"24, 102"
EMBAJADORES-CAJA MÁGICA,79,Calle,de los,Embajadores,28053,13,131,T32
AV.ENTREVIAS-RONDA SUR,79,Avda,de,Entrevías,28053,13,131,24
RONDA SUR-SERENA,79,Ronda,NaN,Sur,28053,13,131,"102, 111"
BOHONAL-RUIDERA,79,Calle,de,Bohonal,28053,13,131,"102, 111"
RUIDERA,79,Calle,de,Ruidera,28053,13,131,111
LAGARTERA-BUENDIA,79,Calle,de la,Lagartera,28053,13,131,24
CARDEÑOSA-LAGARTERA,79,Calle,de,Cardeñosa,28053,13,131,"102, N11"
PZA.REGIONES-LAGARTERA,79,Calle,de la,Lagartera,28053,13,131,"111, N11"
LA MANCHA-GUADALCAZAR,79,Calle,de,La Mancha,28053,13,131,144
AV.DEMOCRACIA-AV.MEDITERRANEO,79,Avda,de la,Democracia,28031,13,131,130
RUIDERA-BOHONAL,79,Calle,de,Ruidera,28053,13,131,"102, 111"
AV.DEMOCRACIA-SIERRA GUADALUPE,79,Avda,de la,Democracia,28031,13,131,"54, 58, 103, 130, 142, 143, E, H1, T31"
AVDA.ENTREVIAS-ESTEBAN CARROS,79,Avda,de,Entrevías,28053,13,131,N11
CABO MACHICHACO,79,Calle,del,Cabo Machichaco,28053,13,131,"24, 102"
RONDA SUR-DEPOSITO DE AGUA,79,Ronda,NaN,Sur,28053,13,131,"24, 102, 103, N11"
AV.ENTREVIAS-RONDA SUR,79,Avda,de,Entrevías,28053,13,131,24
EMBAJADORES-VIVEROS RAGA,79,Calle,de los,Embajadores,28053,13,131,T32
AV.ENTREVIAS-T.PEREZ RUBIO,79,Avda,de,Entrevías,28053,13,131,"102, N11"
SERENA-BARROS,79,Calle,de la,Serena,28053,13,131,102
AV.ENTREVIAS-SERENA,79,Avda,de,Entrevías,28053,13,131,24
EMBAJADORES-CAJA MÁGICA,79,Calle,de los,Embajadores,28053,13,131,"180, T32"
BARROS-VILLUERCAS,79,Calle,de los,Barros,28053,13,131,"102, 103, N11"
SIERRA CONTRAVIESA-C.RGUEZ.SAN PEDRO,79,Calle,de,Sierra de Contraviesa,28053,13,131,"102, N11"
CALLE DE MEJORANA,79,Calle,de,Mejorana,28053,13,131,24
EMBAJADORES-VIVEROS RAGA,79,Calle,de los,Embajadores,28053,13,131,T32
RONDA SUR-BARROS,79,Ronda,NaN,Sur,28053,13,131,102
LA MANCHA-AV.ENTREVIAS,79,Calle,de,La Mancha,28053,13,131,"103, 111"
RONDA SUR-STA.RAFAELA,79,Ronda,NaN,Sur,28053,13,131,"102, 111"
AV.ENTREVIAS-LA MANCHA,79,Avda,de,Entrevías,28053,13,131,24
AV.ENTREVIAS-VEDRA,79,Avda,de,Entrevías,28053,13,131,24
COOP.ELECTRICA-VECINOS DEL POZO,79,Calle,de la,Cooperativa Eléctrica,28053,13,131,"24, 102"
PTO.BONAIGUA-AV.SAN DIEGO,79,Calle,del,Puerto de la Bonaigua,28018,13,132,"103, 111, 144, N11"
IMAGEN,79,Calle,de la,Imagen,28018,13,132,"103, 111, 144"
SIERRA MOLINA-SIERRA DE ALQUIFE,79,Calle,de,Sierra Molina,28053,13,132,24
PUERTO PAJARES-ARROYO DEL OLIVAR,79,Calle,del,Puerto de Pajares,28053,13,132,10
MARTINEZ DE LA RIVA-SIERRA CARBONERA,79,Calle,de,Martínez de la Riva,28053,13,132,"24, 111, 310"
ALFREDO CASTRO CAMBA-PINTOR SOROLLA,79,Calle,de,Alfredo Castro Camba,28053,13,132,24
PCO.EMILIO FRANCO-PALOMERAS,79,Calle,del,Párroco Don Emilio Franco,28053,13,132,24
MARTINEZ DE LA RIVA-PTO.DE LA BONAIGUA,79,Calle,de,Martínez de la Riva,28018,13,132,57
IMAGEN-PTO.BALBARAN,79,Calle,de la,Imagen,28018,13,132,"103, 111, 144"
PTO.BONAIGUA-MTNEZ.DE LA RIVA,79,Calle,del,Puerto de la Bonaigua,28018,13,132,"103, 111, 144"
CARLOS MARTIN ALVAREZ-AV.SAN DIEGO,79,Calle,de,Carlos Martín Álvarez,28018,13,132,"103, 111"
MANUEL MAROTO-AV.SAN DIEGO,79,Calle,de,Manuel Maroto,28053,13,132,24
MARTINEZ DE LA RIVA-ARROYO DEL OLIVAR,79,Calle,de,Martínez de la Riva,28053,13,132,"10, 24, 111, 310"
AV.ALBUFERA-PTO.ALCOLEA,79,Avda,de la,Albufera,28053,13,132,"54, 57, 58, 136, N10, N25"
MARTINEZ DE LA RIVA-PUERTO ALTO,79,Calle,del,Puerto Alto,28053,13,132,"24, 111, 310"
AV.ALBUFERA-SIERRA CARBONERA,79,Avda,de la,Albufera,28053,13,132,"54, 57, 58, 136, N10, N25"
MONTE IGUELDO-MARIA BOSCH,79,Avda,del,Monte Igueldo,28053,13,132,"10, 24, 111, 310"
AV.SAN DIEGO-SAN MOISES,79,Avda,de,San Diego,28018,13,132,144
MANUEL MAROTO,79,Calle,de,Manuel Maroto,28053,13,132,24
SIERRA MOLINA-AV.SAN DIEGO,79,Calle,de,Sierra Molina,28053,13,132,24
INTERCAMBIADOR PTE.VALLECAS,79,Calle,del,Monte Ulia,28053,13,132,"37, 56, 58, 111"
PCO.EMILIO FRANCO-MARTINEZ RIVA,79,Calle,del,Párroco Don Emilio Franco,28053,13,132,24
MARTINEZ DE LA RIVA-GARCIA MIRANDA,79,Calle,de,Martínez de la Riva,28018,13,132,57
VIZCONDE ARLESSON-PTO.BALBARAN,79,Calle,del,Vizconde de Arlessón,28018,13,132,"103, 111, 144"
MARTINEZ DE LA RIVA,79,Calle,de,Martínez de la Riva,28053,13,132,"111, 310"
CARLOS MARTIN ALVAREZ-MTNEZ.RIVA,79,Calle,de,Carlos Martín Álvarez,28018,13,132,"103, 111"
VIZCONDE DE ARLESSON,79,Calle,del,Vizconde de Arlessón,28018,13,132,"103, 111, 144"
MARTINEZ DE LA RIVA-PEÑA FALCONERA,79,Calle,de,Martínez de la Riva,28018,13,133,"57, 144, N11"
AVDA. BUENOS AIRES,79,Calle,de,Cleopatra,28018,13,133,136
ARROYO OLIVAR-JESUS JIMENEZ,79,Calle,del,Arroyo del Olivar,28018,13,133,10
ARROYO OLIVAR-TTE.MUÑOZ DIAZ,79,Calle,del,Arroyo del Olivar,28018,13,133,10
CANDILEJAS-AV.PABLO NERUDA,79,Calle,de,Candilejas,28018,13,133,"57, 144"
AV.BUENOS AIRES-ARROYO OLIVAR,79,Avda,de,Buenos Aires,28038,13,133,136
CARLOS MARTIN ALVAREZ-JAVIER MIGUEL,79,Calle,de,Carlos Martín Álvarez,28018,13,133,57
AV.PQUE.PALOMERAS BAJAS-ROMEO Y JULIETA,79,Avda,del,Parque de Palomeras Bajas,28018,13,133,"57, 144"
AV.BUENOS AIRES-MOGAMBO,79,Avda,de,Buenos Aires,28018,13,133,57
CARLOS MARTIN ALVAREZ-JAVIER DE MIGUEL,79,Calle,de,Carlos Martín Álvarez,28018,13,133,57
SANTOS INOCENTES-MOGAMBO,79,Calle,de,Los Santos Inocentes,28018,13,133,136
AV.PABLO NERUDA-PZA.ASAMBLEA,79,Avda,de,Pablo Neruda,28018,13,133,"57, 144, N11"
SABRINA-PUERTO BALBARAN,79,Calle,de,Sabrina,28018,13,133,10
PAYASO FOFO-AV.ALBUFERA,79,Calle,del,Payaso Fofó,28018,13,133,103
JAVIER DE MIGUEL-CARLOS MARTIN ÁLVAREZ,79,Calle,de,Javier de Miguel,28018,13,133,"103, 310"
ARROYO OLIVAR-MONTE PERDIDO,79,Calle,del,Arroyo del Olivar,28053,13,133,10
AV.PABLO NERUDA-TRISTANA,79,Avda,de,Pablo Neruda,28018,13,133,"136, 144, N11"
MARTINEZ DE LA RIVA-DILIGENCIA,79,Calle,de,Martínez de la Riva,28018,13,133,"57, 144, N11"
JAVIER DE MIGUEL-PAYASO FOFÓ,79,Calle,de,Javier de Miguel,28018,13,133,"103, 310, N10"
CARLOS MARTIN ALVAREZ-ARROYO OLIVAR,79,Calle,de,Carlos Martín Álvarez,28018,13,133,57
SANTOS INOCENTES-MOGAMBO,79,Calle,de,Los Santos Inocentes,28018,13,133,136
MOGAMBO-LA VIOLETERA,79,Calle,de,Mogambo,28018,13,133,"57, 144"
AV.PQUE.PALOMERAS BAJAS-ROMEO Y JULIETA,79,Avda,del,Parque de Palomeras Bajas,28018,13,133,"57, 144"
PAYASO FOFO-SIERRA BERMEJA,79,Calle,del,Payaso Fofó,28018,13,133,103
MOGAMBO-VOLVER A EMPEZAR,79,Calle,de,Mogambo,28018,13,133,"57, 144"
ARROYO OLIVAR-JESUS JIMENEZ,79,Calle,del,Arroyo del Olivar,28018,13,133,10
AV.PABLO NERUDA-TRISTANA,79,Avda,de,Pablo Neruda,28018,13,133,"136, 144, N11"
AV.PABLO NERUDA-CENICIENTA,79,Avda,de,Pablo Neruda,28018,13,133,"136, 144, N11"
AV.PQUE.PALOMERAS BAJAS-AHIJONES,79,Avda,del,Parque de Palomeras Bajas,28018,13,133,"57, 136, 144"
SANTOS INOCENTES-MOGAMBO,79,Avda,del,Parque de Palomeras Bajas,28018,13,133,"57, 144"
AV.BUENOS AIRES-PEDRO LABORDE,79,Avda,de,Buenos Aires,28018,13,133,136
AV.ALBUFERA-AV.BUENOS AIRES,79,Avda,de la,Albufera,28018,13,133,"54, 58, 103, 136, N25"
SIERRA DEL CADI-AV.ALBUFERA,79,Calle,de,Sierra de Cadi,28018,13,133,57
AV.BUENOS AIRES-AV.PALOMERAS,79,Avda,de,Buenos Aires,28018,13,133,136
AV.PABLO NERUDA-CENICIENTA,79,Avda,de,Pablo Neruda,28018,13,133,"136, N11"
CALLE DE JAVIER DE MIGUEL,79,Calle,de,Javier de Miguel,28018,13,133,310
AVDA. PALOMERAS BAJAS,79,Calle,de,Novecento,28018,13,133,"310, N11"
PTO.BALBARAN-NOVECENTO,79,Calle,del,Puerto de Balbarán,28018,13,133,136
EL GRADUADO-TRV.FELIPE DIEGO,79,Calle,del,Puerto de Balbarán,28018,13,133,136
AV.PABLO NERUDA-SANTOS INOCENTES,79,Avda,de,Pablo Neruda,28018,13,133,"136, N11"
AV.PABLO NERUDA-SANTOS INOCENTES,79,Avda,de,Pablo Neruda,28018,13,133,"136, N11"
JAVIER DE MIGUEL-COSTABONA,79,Calle,de,Javier de Miguel,28018,13,133,310
JAVIER DE MIGUEL-PAYASO FOFÓ,79,Calle,de,Javier de Miguel,28018,13,133,"103, 310"
ARROYO OLIVAR-TTE.MUÑOZ DIAZ,79,Calle,del,Arroyo del Olivar,28018,13,133,10
JAVIER DE MIGUEL-CARLOS MARTIN ÁLVAREZ,79,Calle,de,Javier de Miguel,28018,13,133,"103, 310, N10"
JAVIER DE MIGUEL-PTO.DEL MILAGRO,79,Calle,de,Javier de Miguel,28018,13,133,"310, N10"
JAVIER DE MIGUEL-PTO.DE VELATE,79,Calle,de,Javier de Miguel,28018,13,133,"310, N10"
JAVIER DE MIGUEL-PTO.DE VELATE,79,Calle,de,Javier de Miguel,28018,13,133,310
JAVIER DE MIGUEL-SAN ANSELMO,79,Calle,de,Javier de Miguel,28018,13,133,310
SIERRA DEL CADI-AV.ALBUFERA,79,Calle,de,Sierra de Cadi,28018,13,133,"57, N10"
ARROYO OLIVAR-C.MARTIN ALVAREZ,79,Calle,del,Arroyo del Olivar,28018,13,133,10
AV.ALBUFERA-SIERRA DEL CADI,79,Avda,de la,Albufera,28053,13,133,"54, 58, 136, N25"
AV.ALBUFERA-PAYASO FOFO,79,Avda,de la,Albufera,28018,13,133,"54, 58, 103, 136, N25"
ARROYO OLIVAR-SIERRA CARBONERA,79,Calle,del,Arroyo del Olivar,28053,13,133,10
PAYASO FOFO-AV.ALBUFERA,79,Calle,del,Payaso Fofó,28018,13,133,103
PAYASO FOFO-SIERRA BERMEJA,79,Calle,del,Payaso Fofó,28018,13,133,103
ARROYO OLIVAR-C.MARTIN ALVAREZ,79,Calle,del,Arroyo del Olivar,28018,13,133,10
AV.PQUE.DE PALOMERAS BAJAS-TRISTANA,79,Avda,del,Parque de Palomeras Bajas,28018,13,133,"10, 57, 136"
CARLOS MARTIN ALVAREZ-ARROYO OLIVAR,79,Calle,de,Carlos Martín Álvarez,28018,13,133,"57, N10"
RAFAEL ALBERTI-EXTREMEÑOS,79,Avda,de,Rafael Alberti,28018,13,134,144
ANDALUCES-AV.PABLO NERUDA,79,Calle,de los,Andaluces,28038,13,134,"54, 144"
EXTREMEÑOS-AV.RAFAEL ALBERTI,79,Calle,de los,Extremeños,28018,13,134,10
AV.DEMOCRACIA-AV.MEDITERRANEO,79,Avda,de la,Democracia,28031,13,134,130
SAN CLAUDIO-RAFAEL FERNÁNDEZ HIJICOS,79,Calle,de,San Claudio,28038,13,134,54
AV.MEDITERRANEO-AV.DEMOCRACIA,79,Avda,del,Mediterráneo,28031,13,134,"63, 145, E, N9"
COCHERÓN DE LA VILLA-AV.ALBUFERA,79,Calle,del,Cocherón de la Villa,28031,13,134,54
COCHERÓN DE LA VILLA-TRANVIA DE ARGANDA,79,Calle,del,Cocherón de la Villa,28031,13,134,54
TRANVIA DE ARGANDA-COCHERON DE LA VILLA,79,Calle,del,Tranvía de Arganda,28031,13,134,54
CTRA.VICALVARO-VALLECAS-JESUS DEL PINO,79,Ctra,de,Vicálvaro a Vallecas,28031,13,134,"54, 58, 103, 142, 143"
COCHERÓN DE LA VILLA-AV.ALBUFERA,79,Calle,del,Cocherón de la Villa,28031,13,134,54
AV.ALBUFERA-AV.RAFAEL ALBERTI,79,Avda,de la,Albufera,28018,13,134,"54, 58, 103, 142, 143, N25"
AV.PABLO NERUDA-VILLALOBOS,79,Avda,de,Pablo Neruda,28018,13,134,"10, 57, 144"
AV.PABLO NERUDA-LAGO CALAFATE,79,Avda,de,Pablo Neruda,28018,13,134,57
RAFAEL ALBERTI-SAN CLAUDIO,79,Avda,de,Rafael Alberti,28038,13,134,"54, 144"
SAN CLAUDIO-LOS ANDALUCES,79,Calle,de,San Claudio,28038,13,134,54
RAFAEL ALBERTI-ARAGONESES,79,Avda,de,Rafael Alberti,28018,13,134,"10, 144, N10"
ANDALUCES-AV.RAFAEL ALBERTI,79,Calle,de los,Andaluces,28038,13,134,"54, 144, N10"
VILLALOBOS,79,Calle,de,Villalobos,28018,13,134,"10, 144, 310"
EXTREMEÑOS-AV.PABLO NERUDA,79,Calle,de los,Extremeños,28018,13,134,10
AV.PABLO NERUDA-AV.PALOMERAS,79,Avda,de,Pablo Neruda,28018,13,134,57
POLITECNICO frente E.ESPECIAL VALLECAS,79,Calle, ,Provisional Politécnica de Vallecas Tres,28031,13,134,E
ESCUELA DE MAESTRIA INDUSTRIAL,79,Calle, ,Provisional Politécnica de Vallecas Uno,28031,13,134,E
ESCUELA INGENIERIA TECNICA-ARBOLEDA,79,Calle, ,Provisional Politécnica de Vallecas Uno,28031,13,134,E
AV.ALBUFERA-TRANVIA DE ARGANDA,79,Avda,de la,Albufera,28031,13,134,"58, 103, 142, 143"
AV.ALBUFERA-AV.MIGUEL HERNANDEZ,79,Avda,de la,Albufera,28038,13,134,"54, 58, 103, 142, 143, N25"
AV.ALBUFERA-AV.PABLO NERUDA,79,Avda,de la,Albufera,28018,13,134,"58, 103, 142, 143, N25"
AV.ALBUFERA-AV.MIGUEL HERNANDEZ,79,Avda,de la,Albufera,28018,13,134,"54, 58, 103, 142, 143, N25"
VILLALOBOS,79,Calle,de,Villalobos,28018,13,134,310
ANDALUCES-AV.RAFAEL ALBERTI,79,Calle,de los,Andaluces,28038,13,134,"54, 144"
CAMPUS POLITECNICO DE VALLECAS,79,Calle, ,Provisional Politécnica de Vallecas Tres,28031,13,134,E
AV.PABLO NERUDA-AV.ALBUFERA,79,Avda,de,Pablo Neruda,28038,13,134,142
RAFAEL ALBERTI-SAN CLAUDIO,79,Avda,de,Rafael Alberti,28038,13,134,"54, 144, N10"
AV.ALBUFERA Nº 323,79,Ctra,de,Vicálvaro a Vallecas,28031,13,134,"58, 103, 142, 143, N25"
LEONESES-VILLALOBOS,79,Calle,de los,Leoneses,28018,13,134,310
VILLALOBOS-AV.MIGUEL HERNANDEZ,79,Calle,de,Villalobos,28018,13,134,"10, 310"
VILLALOBOS-LEONESES,79,Calle,de,Villalobos,28018,13,134,"10, 144"
SAN CLAUDIO-RAFAEL FERNANDEZ,79,Calle,de,San Claudio,28038,13,134,54
AVDA.MEDITERRANEO-POLITECNICO,79,Calle, ,Provisional Politécnica de Vallecas Uno,28031,13,134,"63, 145"
AV.DEMOCRACIA-ARBOLEDA,79,Avda,de la,Democracia,28031,13,134,130
AV.ALBUFERA-TRANVIA DE ARGANDA,79,Avda,de la,Albufera,28031,13,134,"58, 103, 142, 143"
AV.ALBUFERA Nº 430,79,Avda,de la,Albufera,28031,13,134,"58, 103, 142, 143, N25"
VILLALOBOS-AV.MIGUEL HERNANDEZ,79,Calle,de,Villalobos,28018,13,134,10
AVENIDA RAFAEL ALBERTI-SAN CLAUDIO,79,Avda,de,Rafael Alberti,28038,13,134,54
AVENIDA RAFAEL ALBERTI-SAN CLAUDIO,79,Avda,de,Rafael Alberti,28038,13,134,54
VILLALOBOS-AV.MIGUEL HERNANDEZ,79,Calle,de,Villalobos,28018,13,134,"10, 310"
AV.BUENOS AIRES-MOGAMBO,79,Avda,de,Buenos Aires,28018,13,134,"10, 57, N11"
VILLALOBOS,79,Calle,de,Villalobos,28018,13,134,310
AV.PABLO NERUDA-LUIS BUÑUEL,79,Avda,de,Pablo Neruda,28018,13,134,57
ESCUELA INGENIERIA TECNICA-ARBOLEDA,79,Calle, ,Provisional Politécnica de Vallecas Uno,28031,13,134,E
ANDALUCES-AV.PABLO NERUDA,79,Calle,de los,Andaluces,28038,13,134,"54, 144"
RAFAEL ALBERTI-AV.ALBUFERA,79,Avda,de,Rafael Alberti,28018,13,134,144
RAFAEL ALBERTI-EXTREMEÑOS,79,Avda,de,Rafael Alberti,28018,13,134,"144, N10"
CTRA.VICALVARO-VALLECAS-JESUS DEL PINO,79,Ctra,de,Vicálvaro a Vallecas,28031,13,134,"54, 58, 103, 142, 143"
RAFAEL ALBERTI-AV.ALBUFERA,79,Avda,de,Rafael Alberti,28018,13,134,"144, N10"
AV.PABLO NERUDA-MALGRAT MAR,79,Avda,de,Pablo Neruda,28038,13,134,"54, 142, 144, N10"
EXTREMEÑOS-AV.PABLO NERUDA,79,Calle,de los,Extremeños,28018,13,134,"10, N10"
EXTREMEÑOS-AV.RAFAEL ALBERTI,79,Calle,de los,Extremeños,28018,13,134,10
RAFAEL ALBERTI-ARAGONESES,79,Avda,de,Rafael Alberti,28018,13,134,"10, 144"
VILLALOBOS-LEONESES,79,Calle,de,Villalobos,28018,13,134,"10, 144"
VILLALOBOS,79,Calle,de,Villalobos,28018,13,134,"10, 144, 310"
AV.ALBUFERA-AV.RAFAEL ALBERTI,79,Avda,de la,Albufera,28038,13,134,"54, 58, 103, 142, 143, N25"
AV.ALBUFERA-AV.PABLO NERUDA,79,Avda,de la,Albufera,28038,13,134,"58, 103, 142, 143, N25"
LOS LEONESES,79,Calle,de los,Leoneses,28018,13,134,310
ARBOLEDA-AVENIDA DEMOCRACIA,79,Calle,de la,Arboleda,28031,13,134,E
ANDALUCES-SAN CLAUDIO,79,Calle,de los,Andaluces,28038,13,134,54
ARBOLEDA-AVENIDA DEMOCRACIA,79,Calle,de la,Arboleda,28031,13,134,E
SANTILLANA DEL MAR-ALTO DEL ARENAL,79,Calle,de,Santillana del Mar,28038,13,135,57
AV.ALBUFERA-ALTO ARENAL,79,Avda,de la,Albufera,28038,13,135,"57, 58, 103, 143, N25"
LAGO CALAFATE,79,Calle,del,Lago Calafate,28018,13,135,310
AV.PALOMERAS-PEDRO LABORDE,79,Avda,de,Palomeras,28018,13,135,"10, N10"
BENJAMIN PALENCIA-HUMANES,79,Calle,de,Benjamín Palencia,28038,13,135,"54, N10"
AV.ALBUFERA-INSTITUTO TIRSO MOLINA,79,Avda,de la,Albufera,28038,13,135,"58, 103, 143"
AV.PALOMERAS-AV.PABLO NERUDA,79,Avda,de,Palomeras,28018,13,135,"10, N10"
PEDRO LABORDE,79,Calle,de,Pedro Laborde,28018,13,135,310
AVDA. PABLO NERUDA,79,Avda,de,Pablo Neruda,28038,13,135,57
AV.MEDITERRANEO-PIO FELIPE,79,Calle,de,El Bosco,28038,13,135,"145, E"
AV.PABLO NERUDA-AV.ALBUFERA,79,Avda,de,Pablo Neruda,28038,13,135,142
AV.PALOMERAS-AV.PABLO NERUDA,79,Avda,de,Palomeras,28018,13,135,10
AV.PALOMERAS-PUERTO DEL PICO,79,Avda,de,Palomeras,28018,13,135,10
PIO FELIPE-JADRAQUE,79,Calle,de,Pío Felipe,28038,13,135,143
AV.PABLO NERUDA-VILLALOBOS,79,Avda,de,Pablo Neruda,28018,13,135,"57, 144"
BENJAMIN PALENCIA-HUMANES,79,Calle,de,Benjamín Palencia,28038,13,135,54
PIO FELIPE-BENJAMIN PALENCIA,79,Calle,de,Pío Felipe,28038,13,135,"54, 141, 143"
EL BOSCO-PIO FELIPE,79,Calle,de,El Bosco,28038,13,135,"63, N9"
AV.BUENOS AIRES-PEDRO LABORDE,79,Avda,de,Buenos Aires,28018,13,135,"136, N10"
AV.BUENOS AIRES-CLEOPATRA,79,Avda,de,Buenos Aires,28018,13,135,136
PEDRO LABORDE-AV.BUENOS AIRES,79,Calle,de,Pedro Laborde,28018,13,135,310
PIO FELIPE-AV.ALBUFERA,79,Calle,de,Pío Felipe,28038,13,135,"54, 143"
AV.PALOMERAS-AV.BUENOS AIRES,79,Avda,de,Palomeras,28018,13,135,"10, N10"
MALGRAT MAR-PONT MOLINS,79,Calle,de,Malgrat de Mar,28038,13,135,"54, N10"
AVDA.BUENOS AIRES-SIERRA SALVADA,79,Calle,de,Sierra Salvada,28038,13,135,136
LAGO CALAFATE,79,Calle,del,Lago Calafate,28018,13,135,310
AV.PALOMERAS-PUERTO DEL PICO,79,Avda,de,Palomeras,28018,13,135,10
AV.PALOMERAS-PEDRO LABORDE,79,Avda,de,Palomeras,28018,13,135,10
AV.PABLO NERUDA-MALGRAT MAR,79,Avda,de,Pablo Neruda,28038,13,135,"54, 142, 144"
SANTILLANA DEL MAR-ALTO DEL ARENAL,79,Calle,de,Santillana del Mar,28038,13,135,"58, 103, 143, N25"
AVDA. PABLO NERUDA,79,Calle,del,Lago Calafate,28018,13,135,57
AV.PABLO NERUDA-AV.PALOMERAS,79,Avda,de,Pablo Neruda,28018,13,135,57
AV.BUENOS AIRES-AV.PALOMERAS,79,Avda,de,Buenos Aires,28018,13,135,"10, 136"
BENJAMIN PALENCIA-PZA.PEDRO MARCOS,79,Plaza,de,Pedro Marcos,28038,13,135,"54, N10"
BENJAMIN PALENCIA-PZA.PEDRO MARCOS,79,Calle,de,Benjamín Palencia,28038,13,135,54
AV.MEDITERRANEO-AV.PABLO NERUDA,79,Avda,del,Mediterráneo,28038,13,135,"63, 145, E, N9"
AVDA. ALBUFERA,79,Avda,de la,Albufera,28038,13,135,"58, 103, 143"
MALGRAT MAR-PONT MOLINS,79,Calle,de,Malgrat de Mar,28038,13,135,54
EL BOSCO-HUMANES,79,Calle,de,El Bosco,28038,13,135,"63, N9"
EL BOSCO-RAMON PEREZ AYALA,79,Calle,de,El Bosco,28038,13,136,"63, 143, N9"
EL BOSCO-RAMON PEREZ AYALA,79,Calle,de,El Bosco,28038,13,136,"63, 143, N9"
AV.PEÑA PRIETA-FRANCISCO IGLESIAS,79,Avda,de,Peña Prieta,28038,13,136,"8, 113, 141"
SIERRA TOLEDANA-PATIO SANTIAGO,79,Calle,de,Sierra Toledana,28038,13,136,"8, 113"
AV.PEÑA PRIETA-PILAR RUEDA,79,Avda,de,Peña Prieta,28038,13,136,"8, 113"
