title,ubicacion,precio,habitaciones,banos,m2_constr,planta,EUR/m2,estado,url,fecha_descarga,web,distrito,barrio,cod_distrito,cod_barrio,tipologia
Piso en venta en Calle de San Anselmo,Palomeras Bajas (Distrito Puente de Vallecas. Madrid Capital),289999,4,,161,3,1801,En buen estado,https://www.pisos.com/comprar/piso-palomeras_bajas28018-43416593642_100500/,2024-10-19,pisos.com,Puente de Vallecas,Palomeras Bajas,13.0,133.0,Piso
Piso en venta en Calle de San Aquilino,Almenara (Distrito Tetuán. Madrid Capital),495000,4,2,132,1,3750,En buen estado,https://www.pisos.com/comprar/piso-tetuan_almenara28029-38397445520_524219/,2024-08-19,pisos.com,Tetuán,Almenara,6.0,64.0,Piso
Piso en venta en Calle de San Aquilino,Almenara (Distrito Tetuán. Madrid Capital),509600,4,2,132,1,3860,En buen estado,https://www.pisos.com/comprar/piso-tetuan_almenara28029-35059004392_524219/,2024-08-19,pisos.com,Tetuán,Almenara,6.0,64.0,Piso
Piso en venta en Calle de San Bartolomé,Justicia-Chueca (Distrito Centro. Madrid Capital),1640000,4,4,176,2,9318,En buen estado,https://www.pisos.com/comprar/piso-justicia_chueca28004-48426681749_108900/,2024-10-19,pisos.com,Centro,Justicia,1.0,14.0,Piso
Piso en venta en Calle de San Bernardo,Universidad-Malasaña (Distrito Centro. Madrid Capital),839000,3,3,106,3,7915,En buen estado,https://www.pisos.com/comprar/piso-universidad_malasana28004-32526867555_100500/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, 38, cerca de Travesía de la Cruz Verde",Justicia-Chueca (Distrito Centro. Madrid Capital),480000,1,1,58,4,8275,Reformado,https://www.pisos.com/comprar/piso-justicia_chueca28004-37564605809_994129/,2024-08-19,pisos.com,Centro,Justicia,1.0,14.0,Piso
"Piso en venta en Calle de San Bernardo, 38, cerca de Travesía de la Cruz Verde",Universidad-Malasaña (Distrito Centro. Madrid Capital),390000,1,1,46,3,8478,Reformado,https://www.pisos.com/comprar/piso-universidad_malasana28015-37584522252_994129/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, 38, cerca de Travesía de la Cruz Verde",Universidad-Malasaña (Distrito Centro. Madrid Capital),460000,1,1,58,4,7931,Reformado,https://www.pisos.com/comprar/piso-universidad_malasana28015-37520797145_994129/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle Gran Vía",Palacio (Distrito Centro. Madrid Capital),1823000,9,,278,2,6557,En buen estado,https://www.pisos.com/comprar/piso-centro_palacio28013-48400895232_100200/,2024-10-19,pisos.com,Centro,Palacio,1.0,11.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle Gran Vía",Palacio (Distrito Centro. Madrid Capital),870000,2,1,105,2,8285,,https://www.pisos.com/comprar/piso-centro_palacio28013-48428210263_100500/,2024-10-19,pisos.com,Centro,Palacio,1.0,11.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle Gran Vía",Universidad-Malasaña (Distrito Centro. Madrid Capital),1230000,4,2,230,,5347,,https://www.pisos.com/comprar/piso-universidad_malasana28015-47553968312_101000/,2024-10-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle de Antonio Grilo",Universidad-Malasaña (Distrito Centro. Madrid Capital),899000,3,3,116,2,7750,En buen estado,https://www.pisos.com/comprar/piso-universidad_malasana28015-35048357272_100500/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle de Fuencarral",Arapiles (Distrito Chamberí. Madrid Capital),2175000,4,5,252,4,8630,A estrenar,https://www.pisos.com/comprar/piso-chamberi_arapiles28015-45062182792_100500/,2024-10-19,pisos.com,Chamberí,Arapiles,7.0,72.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle de San Hermenegildo",Universidad-Malasaña (Distrito Centro. Madrid Capital),1100000,3,2,128,2,8593,,https://www.pisos.com/comprar/piso-universidad_malasana28015-47578927770_101800/,2024-10-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle de la Palma",Universidad-Malasaña (Distrito Centro. Madrid Capital),839000,3,3,120,3,6991,Reformado,https://www.pisos.com/comprar/piso-universidad_malasana28015-44175665722_100500/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle de los Reyes",Universidad-Malasaña (Distrito Centro. Madrid Capital),839000,3,3,116,2,7232,En buen estado,https://www.pisos.com/comprar/piso-universidad_malasana28015-35099289625_100500/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle del Noviciado",Universidad-Malasaña (Distrito Centro. Madrid Capital),839000,3,3,100,3,8390,,https://www.pisos.com/comprar/piso-universidad_malasana28015-32552736875_101800/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle del Noviciado",Universidad-Malasaña (Distrito Centro. Madrid Capital),839000,3,3,106,,7915,En buen estado,https://www.pisos.com/comprar/piso-universidad_malasana28015-45063391614_108900/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle del Noviciado",Universidad-Malasaña (Distrito Centro. Madrid Capital),839000,3,3,106,,7915,,https://www.pisos.com/comprar/piso-universidad_malasana28015-40049467030_109300/,2024-10-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle del Noviciado",Universidad-Malasaña (Distrito Centro. Madrid Capital),839000,3,3,107,3,7841,Reformado,https://www.pisos.com/comprar/piso-universidad_malasana28015-47509793339_362300/,2024-10-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle del Noviciado",Universidad-Malasaña (Distrito Centro. Madrid Capital),839000,3,3,110,3,7627,,https://www.pisos.com/comprar/piso-universidad_malasana28015-40932198964_100500/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle del Noviciado",Universidad-Malasaña (Distrito Centro. Madrid Capital),839000,3,3,110,,7627,En buen estado,https://www.pisos.com/comprar/piso-universidad_malasana28015-33360627404_100500/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle del Noviciado",Universidad-Malasaña (Distrito Centro. Madrid Capital),839000,3,3,110,,7627,,https://www.pisos.com/comprar/piso-universidad_malasana28015-44218272356_109300/,2024-10-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle del Noviciado",Universidad-Malasaña (Distrito Centro. Madrid Capital),839000,3,3,125,3,6712,Reformado,https://www.pisos.com/comprar/piso-universidad_malasana28015-31727859915_524671/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Bernardo, cerca de Calle del Noviciado",Universidad-Malasaña (Distrito Centro. Madrid Capital),899000,3,3,116,2,7750,En buen estado,https://www.pisos.com/comprar/piso-universidad_malasana28015-40847318918_109300/,2024-10-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
Piso en venta en Calle de San Claudio,Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital),140000,3,1,70,1,2000,,https://www.pisos.com/comprar/piso-palomeras_sureste28038-35054808060_100500/,2024-08-19,pisos.com,Puente de Vallecas,Palomeras Sureste,13.0,134.0,Piso
"Piso en venta en Calle de San Claudio, cerca de Calle de Antonio Mairena",Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital),168000,2,1,57,3,2947,Reformado,https://www.pisos.com/comprar/piso-palomeras_sureste28038-44172579761_524219/,2024-08-19,pisos.com,Puente de Vallecas,Palomeras Sureste,13.0,134.0,Piso
"Piso en venta en Calle de San Clemente, 8",Puerta Bonita (Distrito Carabanchel. Madrid Capital),130000,3,1,59,,2203,,https://www.pisos.com/comprar/piso-puerta_bonita28025-45848476407_101800/,2024-08-19,pisos.com,Carabanchel,Puerta Bonita,11.0,115.0,Piso
Piso en venta en Calle de San Cosme y San Damián,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),215000,1,1,46,2,4673,En buen estado,https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-44212749772_100500/,2024-08-19,pisos.com,Centro,Embajadores,1.0,12.0,Piso
"Piso en venta en Calle de San Dacio, 39, cerca de Calle de Ángel Múgica",Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),180000,3,1,70,5,2571,En buen estado,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-46692100466_991150/,2024-10-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Calle de San Diego,Portazgo (Distrito Puente de Vallecas. Madrid Capital),260000,3,2,104,1,2500,,https://www.pisos.com/comprar/piso-puente_de_vallecas_portazgo28038-42591718329_102200/,2024-08-19,pisos.com,Puente de Vallecas,Portazgo,13.0,135.0,Piso
Piso en venta en Calle de San Dimas,Universidad-Malasaña (Distrito Centro. Madrid Capital),419000,2,1,73,,5739,En buen estado,https://www.pisos.com/comprar/piso-universidad_malasana28015-45916158888_522706/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
Piso en venta en Calle de San Dimas,Universidad-Malasaña (Distrito Centro. Madrid Capital),580000,2,2,75,2,7733,,https://www.pisos.com/comprar/piso-universidad_malasana28015-43397766203_100500/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Faustino, cerca de Calle de San Venancio",Canillejas (Distrito San Blas. Madrid Capital),287900,3,1,81,1,3554,En buen estado,https://www.pisos.com/comprar/piso-san_blas_canillejas28022-45093472663_100200/,2024-08-19,pisos.com,,Canillejas,,,Piso
"Piso en venta en Calle de San Fidel, 91, cerca de Calle de Emilio Ferrari",Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),212000,2,1,62,,3419,,https://www.pisos.com/comprar/piso-ciudad_lineal_pueblo_nuevo28017-47544806411_108700/,2024-10-19,pisos.com,Ciudad Lineal,Pueblo Nuevo,15.0,152.0,Piso
"Piso en venta en Calle de San Fidel, 91, cerca de Calle de Emilio Ferrari",Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),212000,2,1,62,,3419,,https://www.pisos.com/comprar/piso-ciudad_lineal_pueblo_nuevo28017-48376084323_108700/,2024-10-19,pisos.com,Ciudad Lineal,Pueblo Nuevo,15.0,152.0,Piso
"Piso en venta en Calle de San Gumersindo, 22",Ventas (Distrito Ciudad Lineal. Madrid Capital),389280,1,2,78,,4990,A estrenar,https://www.pisos.com/comprar/piso-ventas28017-3990183454_109700/,2024-10-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Calle de San Herculano,Canillejas (Distrito San Blas. Madrid Capital),219900,3,1,89,,2470,A reformar,https://www.pisos.com/comprar/piso-san_blas_canillejas28022-45847007068_104700/,2024-08-19,pisos.com,,Canillejas,,,Piso
Piso en venta en Calle de San Isidro Labrador,Palacio (Distrito Centro. Madrid Capital),595000,3,3,141,1,4219,,https://www.pisos.com/comprar/piso-centro_palacio28005-45902175196_100500/,2024-08-19,pisos.com,Centro,Palacio,1.0,11.0,Piso
Piso en venta en Calle de San Jeronimo,Sol (Distrito Centro. Madrid Capital),859000,2,2,88,3,9761,A estrenar,https://www.pisos.com/comprar/piso-sol_barrio28014-44242171806_526322/,2024-08-19,pisos.com,Centro,Sol,1.0,16.0,Piso
"Piso en venta en Calle de San Juan de Mata, 8",Lucero (Distrito Latina. Madrid Capital),133100,3,1,96,2,1386,,https://www.pisos.com/comprar/piso-lucero28011-43376326169_100500/,2024-10-19,pisos.com,Latina,Lucero,10.0,103.0,Piso
Piso en venta en Calle de San Mateo,Justicia-Chueca (Distrito Centro. Madrid Capital),2500000,4,5,276,2,9057,,https://www.pisos.com/comprar/piso-justicia_chueca28004-45005547877_108900/,2024-10-19,pisos.com,Centro,Justicia,1.0,14.0,Piso
Piso en venta en Calle de San Narciso,Canillejas (Distrito San Blas. Madrid Capital),190000,3,1,69,,2753,,https://www.pisos.com/comprar/piso-san_blas_canillejas28022-48424612791_104700/,2024-10-19,pisos.com,,Canillejas,,,Piso
Piso en venta en Calle de San Pancracio,El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital),405000,4,2,100,3,4050,Reformado,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_el_pardo28048-44191587040_528286/,2024-10-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Calle de San Pedro,Palacio (Distrito Centro. Madrid Capital),310000,1,1,37,,8378,En buen estado,https://www.pisos.com/comprar/piso-centro_palacio28005-45097682572_100500/,2024-08-19,pisos.com,Centro,Palacio,1.0,11.0,Piso
Piso en venta en Calle de San Pedro,Palacio (Distrito Centro. Madrid Capital),310000,1,,34,,9117,En buen estado,https://www.pisos.com/comprar/piso-centro_palacio28005-45009147046_100500/,2024-08-19,pisos.com,Centro,Palacio,1.0,11.0,Piso
Piso en venta en Calle de San Pedro Mártir,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),380000,3,2,120,,3166,En buen estado,https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-45910834789_100500/,2024-08-19,pisos.com,Centro,Embajadores,1.0,12.0,Piso
"Piso en venta en Calle de San Raimundo, cerca de Calle de Bravo Murillo",Bellas Vistas (Distrito Tetuán. Madrid Capital),225000,2,1,48,,4687,En buen estado,https://www.pisos.com/comprar/piso-bellas_vistas28039-45077861053_527800/,2024-08-19,pisos.com,Tetuán,Bellas Vistas,6.0,61.0,Piso
"Piso en venta en Calle de San Raimundo, cerca de Calle de Tenerife",Bellas Vistas (Distrito Tetuán. Madrid Capital),204500,3,1,55,1,3718,En buen estado,https://www.pisos.com/comprar/piso-bellas_vistas28039-48366618125_523110/,2024-10-19,pisos.com,Tetuán,Bellas Vistas,6.0,61.0,Piso
"Piso en venta en Calle de San Raimundo, cerca de Calle de Tenerife",Bellas Vistas (Distrito Tetuán. Madrid Capital),206500,3,1,58,2,3560,A reformar,https://www.pisos.com/comprar/piso-bellas_vistas28039-48333848574_523110/,2024-10-19,pisos.com,Tetuán,Bellas Vistas,6.0,61.0,Piso
Piso en venta en Calle de San Romualdo,Simancas (Distrito San Blas. Madrid Capital),480000,3,2,108,2,4444,En buen estado,https://www.pisos.com/comprar/piso-san_blas_simancas28037-45835002347_100500/,2024-08-19,pisos.com,,Simancas,,,Piso
"Piso en venta en Calle de San Secundino, 1",Ventas (Distrito Ciudad Lineal. Madrid Capital),230000,3,1,68,4,3382,En buen estado,https://www.pisos.com/comprar/piso-ventas28017-47539984944_525207/,2024-10-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Calle de San Silvestre,Opañel (Distrito Carabanchel. Madrid Capital),295000,3,1,85,1,3470,En buen estado,https://www.pisos.com/comprar/piso-opanel28019-47545116392_100500/,2024-10-19,pisos.com,Carabanchel,Opañel,11.0,112.0,Piso
Piso en venta en Calle de San Silvestre,San Isidro (Distrito Carabanchel. Madrid Capital),340000,2,2,314,,1082,En buen estado,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-44210733594_100500/,2024-10-19,pisos.com,Carabanchel,San Isidro,11.0,113.0,Piso
Piso en venta en Calle de San Sinforiano,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),365000,2,2,90,,4055,En buen estado,https://www.pisos.com/comprar/piso-casco_historico_de_barajas-41711558642_100200/,2024-08-19,pisos.com,Barajas,Casco Histórico de Barajas,21.0,213.0,Piso
Piso en venta en Calle de San Sinforiano,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),385000,2,2,85,3,4529,A estrenar,https://www.pisos.com/comprar/piso-casco_historico_de_barajas-45087522538_990679/,2024-08-19,pisos.com,Barajas,Casco Histórico de Barajas,21.0,213.0,Piso
"Piso en venta en Calle de San Sinforiano, 4",Aeropuerto (Distrito Barajas. Madrid Capital),362000,1,2,96,3,3770,A estrenar,https://www.pisos.com/comprar/piso-aeropuerto28042-46710934988_994534/,2024-10-19,pisos.com,Barajas,Aeropuerto,21.0,212.0,Piso
"Piso en venta en Calle de San Sinforiano, 4",Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),235500,1,1,48,1,4906,A estrenar,https://www.pisos.com/comprar/piso-casco_historico_de_barajas-45914288213_994534/,2024-08-19,pisos.com,Barajas,Casco Histórico de Barajas,21.0,213.0,Piso
"Piso en venta en Calle de San Sinforiano, 4",Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),409000,2,2,82,3,4987,A estrenar,https://www.pisos.com/comprar/piso-casco_historico_de_barajas-45920660566_994534/,2024-08-19,pisos.com,Barajas,Casco Histórico de Barajas,21.0,213.0,Piso
Piso en venta en Calle de San Venancio,Canillejas (Distrito San Blas. Madrid Capital),410000,3,2,120,1,3416,En buen estado,https://www.pisos.com/comprar/piso-san_blas_canillejas28022-35056944204_517145/,2024-08-19,pisos.com,,Canillejas,,,Piso
"Piso en venta en Calle de San Vicente Ferrer, cerca de Calle de la Palma",Universidad-Malasaña (Distrito Centro. Madrid Capital),320000,2,1,62,4,5161,A reformar,https://www.pisos.com/comprar/piso-universidad_malasana28004-47537286274_528275/,2024-10-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Vicente Ferrer, cerca de Calle de la Palma",Universidad-Malasaña (Distrito Centro. Madrid Capital),759000,2,2,93,1,8161,Reformado,https://www.pisos.com/comprar/piso-universidad_malasana28004-45890894535_514774/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Vicente Ferrer, cerca de Calle de la Palma",Universidad-Malasaña (Distrito Centro. Madrid Capital),759000,2,2,93,,8161,,https://www.pisos.com/comprar/piso-universidad_malasana28004-45026093076_109300/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Vicente Ferrer, cerca de Calle de la Palma",Universidad-Malasaña (Distrito Centro. Madrid Capital),759000,2,2,95,1,7989,Reformado,https://www.pisos.com/comprar/piso-universidad_malasana28004-44167964996_524671/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Vicente Ferrer, cerca de Calle del Espíritu Santo",Universidad-Malasaña (Distrito Centro. Madrid Capital),410000,2,1,70,,5857,,https://www.pisos.com/comprar/piso-universidad_malasana28004-43408541069_109300/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Vicente Ferrer, cerca de Calle del Norte",Universidad-Malasaña (Distrito Centro. Madrid Capital),360000,1,,40,,9000,En buen estado,https://www.pisos.com/comprar/piso-universidad_malasana28015-48372461950_100200/,2024-10-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
"Piso en venta en Calle de San Vicente Ferrer, cerca de Costanilla de San Vicente",Universidad-Malasaña (Distrito Centro. Madrid Capital),220000,1,,43,,5116,En buen estado,https://www.pisos.com/comprar/piso-universidad_malasana28004-45003745633_100200/,2024-08-19,pisos.com,Centro,Universidad,1.0,15.0,Piso
Piso en venta en Calle de San Wenceslao,Puerta Bonita (Distrito Carabanchel. Madrid Capital),199900,4,1,80,5,2498,En buen estado,https://www.pisos.com/comprar/piso-puerta_bonita28025-46717304052_518874/,2024-10-19,pisos.com,Carabanchel,Puerta Bonita,11.0,115.0,Piso
Piso en venta en Calle de Sancho Dávila,Fuente del Berro (Distrito Salamanca. Madrid Capital),549000,2,2,93,,5903,,https://www.pisos.com/comprar/piso-fuente_del_berro28028-44203748516_101800/,2024-08-19,pisos.com,Salamanca,Fuente del Berro,4.0,43.0,Piso
Piso en venta en Calle de Sancho Dávila,Fuente del Berro (Distrito Salamanca. Madrid Capital),730000,3,2,135,6,5407,En buen estado,https://www.pisos.com/comprar/piso-fuente_del_berro28028-48415264506_100500/,2024-10-19,pisos.com,Salamanca,Fuente del Berro,4.0,43.0,Piso
