OBJECTID,IDPOSTE,FECHAACTUAL,MODO,CODIGOESTACION,CODIGOPOSTE,OBSERVACIONES,IDENTIFICATIVO,CODIGOTIPOPOSTE,CODIGOEMPRESA,CODIGODARSENA,FECHAALTA,FECHAINICIO,FECHAFIN,X,Y,CODIGOMUNICIPIO,CODIGOPROVINCIA,FECHAMAQUETACIONTIRA,FECHACOLOCACIONTIRA,IDFESTACION
2108,6_2101_*,20240628,6,2101,*,,PS,6,100,,20030101,,,445803,4479793,079,28,2003/01/01 00:00:00+00,,6_2101
2109,6_2102_*,20240628,6,2102,*,,PS,6,100,,20110114,,,446056.492,4479790.184,079,28,2003/01/01 00:00:00+00,,6_2102
2110,6_2103_*,20240628,6,2103,*,,PS,6,100,,20110117,,,446341.81,4479739.913,079,28,2003/01/01 00:00:00+00,,6_2103
2111,6_2104_*,20240628,6,2104,*,,PS,6,100,,20030101,,,444988,4470784,079,28,2003/01/01 00:00:00+00,,6_2104
2112,6_2105_*,20240628,6,2105,*,,PS,6,100,,20110117,,,446344.153,4479746.856,079,28,2003/01/01 00:00:00+00,,6_2105
2113,6_2106_*,20240628,6,2106,*,,PS,6,100,,20110114,,,446164.536,4479802.938,079,28,2003/01/01 00:00:00+00,,6_2106
2114,6_2107_*,20240628,6,2107,*,,PS,6,100,,20030101,,,445822,4479811,079,28,2003/01/01 00:00:00+00,,6_2107
2115,6_2108_*,20240628,6,2108,*,,PS,6,100,,20030101,,,445198,4479580,079,28,2003/01/01 00:00:00+00,,6_2108
2116,6_2109_*,20240628,6,2109,*,,PS,6,100,,20030101,,,444895,4479570,079,28,2003/01/01 00:00:00+00,,6_2109
2117,6_2110_*,20240628,6,2110,*,,PS,6,100,,20030101,,,444656,4479623,079,28,2003/01/01 00:00:00+00,,6_2110
2118,6_2111_*,20240628,6,2111,*,,PS,6,100,,20030101,,,444366,4479590,079,28,2003/01/01 00:00:00+00,,6_2111
2119,6_2115_*,20240628,6,2115,*,,PS,6,100,,20030101,,,439393,4475543,079,28,2003/01/01 00:00:00+00,,6_2115
2120,6_2116_*,20240628,6,2116,*,,PS,6,100,,20030101,,,443568,4476160,079,28,2003/01/01 00:00:00+00,,6_2116
2121,6_2117_*,20240628,6,2117,*,,PS,6,100,,20090720,,,439178.317,4482290.297,079,28,2003/01/01 00:00:00+00,,6_2117
2122,6_2118_*,20240628,6,2118,*,,PS,6,100,,20030101,,,443549,4476168,079,28,2003/01/01 00:00:00+00,,6_2118
2123,6_2122_*,20240628,6,2122,*,,PS,6,100,,20030101,,,439032,4475830,079,28,2003/01/01 00:00:00+00,,6_2122
2124,6_2123_*,20240628,6,2123,*,,PS,6,100,,20030101,,,438863,4476060,079,28,2003/01/01 00:00:00+00,,6_2123
2125,6_2232_*,20240628,6,2232,*,,PS,6,100,,20030101,,,440453,4469398,079,28,2003/01/01 00:00:00+00,,6_2232
2126,6_2233_*,20240628,6,2233,*,,PS,6,100,,20120209,,,440269.001,4469339.636,079,28,2003/01/01 00:00:00+00,,6_2233
2127,6_2234_*,20240628,6,2234,*,,PS,6,100,,20200214,,,439237.41543,4476289.05399,079,28,2003/01/01 00:00:00+00,,6_2234
2128,6_2235_*,20240628,6,2235,*,,PS,6,100,,20150814,,,438283.167,4478694.347,079,28,2003/01/01 00:00:00+00,,6_2235
2129,6_2236_*,20240628,6,2236,*,,PS,6,100,,20150814,,,438244.101,4479010.5,079,28,2003/01/01 00:00:00+00,,6_2236
2130,6_2237_*,20240628,6,2237,*,,PS,6,100,,20101001,,,438455.532,4479342.298,079,28,2003/01/01 00:00:00+00,,6_2237
2131,6_2238_*,20240628,6,2238,*,,PS,6,100,,20101001,,,438696.616,4479430.003,079,28,2003/01/01 00:00:00+00,,6_2238
2132,6_2239_*,20240628,6,2239,*,,PS,6,100,,20101001,,,438695.19,4479751.719,079,28,2003/01/01 00:00:00+00,,6_2239
2133,6_2240_*,20240628,6,2240,*,,PS,6,100,,20030101,,,438514,4479819,079,28,2003/01/01 00:00:00+00,,6_2240
2134,6_2241_*,20240628,6,2241,*,,PS,6,100,,20180730,,,438417,4480270,079,28,2003/01/01 00:00:00+00,,6_2241
2135,6_2242_*,20240628,6,2242,*,,PS,6,100,,20030101,,,438321,4480497,079,28,2003/01/01 00:00:00+00,,6_2242
2136,6_2244_*,20240628,6,2244,*,,PS,6,100,,20110201,,,437790.807,4480760.797,079,28,2003/01/01 00:00:00+00,,6_2244
2137,6_2245_*,20240628,6,2245,*,,PS,6,100,,20030101,,,437500,4480900,079,28,2003/01/01 00:00:00+00,,6_2245
2138,6_2246_*,20240628,6,2246,*,,PS,6,100,,20030101,,,437271,4480980,079,28,2003/01/01 00:00:00+00,,6_2246
2139,6_2247_*,20240628,6,2247,*,,PS,6,100,,20030101,,,437282,4481192,079,28,2003/01/01 00:00:00+00,,6_2247
2140,6_2248_*,20240628,6,2248,*,,PS,6,100,,20110120,,,437437.285,4481512.778,079,28,2003/01/01 00:00:00+00,,6_2248
2141,6_2249_*,20240628,6,2249,*,,PS,6,100,,20170522,,,437615.159,4481516.727,079,28,2003/01/01 00:00:00+00,,6_2249
2142,6_2250_*,20240628,6,2250,*,,PS,6,100,,20170522,,,437751,4481737,079,28,2003/01/01 00:00:00+00,,6_2250
2143,6_2251_*,20240628,6,2251,*,,PS,6,100,,20170522,,,437720,4481745,079,28,2003/01/01 00:00:00+00,,6_2251
2144,6_2252_*,20240628,6,2252,*,,PS,6,100,,20030101,,,437650,4481605,079,28,2003/01/01 00:00:00+00,,6_2252
2145,6_2253_*,20240628,6,2253,*,,PS,6,100,,20110120,,,437416.813,4481487.889,079,28,2003/01/01 00:00:00+00,,6_2253
2146,6_2254_*,20240628,6,2254,*,,PS,6,100,,20180727,,,437274,4481197,079,28,2003/01/01 00:00:00+00,,6_2254
2147,6_2255_*,20240628,6,2255,*,,PS,6,100,,20030101,,,437248,4480985,079,28,2003/01/01 00:00:00+00,,6_2255
2148,6_2256_*,20240628,6,2256,*,,PS,6,100,,20030101,,,437472,4480906,079,28,2003/01/01 00:00:00+00,,6_2256
2149,6_2257_*,20240628,6,2257,*,,PS,6,100,,20110128,,,437742.104,4480728.642,079,28,2003/01/01 00:00:00+00,,6_2257
2150,6_2258_*,20240628,6,2258,*,,PS,6,100,,20110128,,,437945.04,4480658.178,079,28,2003/01/01 00:00:00+00,,6_2258
2151,6_2259_*,20240628,6,2259,*,,PS,6,100,,20180730,,,438325,4480464,079,28,2003/01/01 00:00:00+00,,6_2259
2152,6_2260_*,20240628,6,2260,*,,PS,6,100,,20180730,,,438419,4480261,079,28,2003/01/01 00:00:00+00,,6_2260
2153,6_2261_*,20240628,6,2261,*,,PS,6,100,,20101005,,,438467.625,4479853.465,079,28,2003/01/01 00:00:00+00,,6_2261
2154,6_2262_*,20240628,6,2262,*,,PS,6,100,,20101001,,,438643.056,4479744.112,079,28,2003/01/01 00:00:00+00,,6_2262
2155,6_2263_*,20240628,6,2263,*,,PS,6,100,,20101001,,,438648.163,4479407.15,079,28,2003/01/01 00:00:00+00,,6_2263
2156,6_2264_*,20240628,6,2264,*,,PS,6,100,,20030101,,,438496,4479359,079,28,2003/01/01 00:00:00+00,,6_2264
2157,6_2265_*,20240628,6,2265,*,,PS,6,100,,20150814,,,438225.574,4479001.342,079,28,2003/01/01 00:00:00+00,,6_2265
2158,6_2266_*,20240628,6,2266,*,,PS,6,100,,20150814,,,438281.736,4478667.484,079,28,2003/01/01 00:00:00+00,,6_2266
2159,6_2267_*,20240628,6,2267,*,,PS,6,100,,20110706,,,438594.046,4476959.032,079,28,2003/01/01 00:00:00+00,,6_2267
2160,6_2268_*,20240628,6,2268,*,,PS,6,100,,20100910,,,438317.578,4477175.04,079,28,2003/01/01 00:00:00+00,,6_2268
2161,6_2269_*,20240628,6,2269,*,,PS,6,100,,20100910,,,438035.117,4477519.401,079,28,2003/01/01 00:00:00+00,,6_2269
2162,6_2270_*,20240628,6,2270,*,,PS,6,100,,20081124,,,437706.733,4478011.948,079,28,2003/01/01 00:00:00+00,,6_2270
2163,6_2271_*,20240628,6,2271,*,,PS,6,100,,20030101,,,437597,4478112,079,28,2003/01/01 00:00:00+00,,6_2271
2164,6_2272_*,20240628,6,2272,*,,PS,6,100,,20181023,,,433655.83501,4478101.39355,079,28,2003/01/01 00:00:00+00,,6_2272
2165,6_2273_*,20240628,6,2273,*,,PS,6,100,,20120314,,,436938.851,4479196.961,079,28,2003/01/01 00:00:00+00,,6_2273
2166,6_2274_*,20240628,6,2274,*,,PS,6,100,,20120312,,,436563.399,4480284.664,079,28,2003/01/01 00:00:00+00,,6_2274
2167,6_2275_*,20240628,6,2275,*,,PS,6,100,,20120312,,,436514.133,4480498.818,079,28,2003/01/01 00:00:00+00,,6_2275
2168,6_2276_*,20240628,6,2276,*,,PS,6,100,,20030101,,,436947,4481001,079,28,2003/01/01 00:00:00+00,,6_2276
2169,6_2277_*,20240628,6,2277,*,,PS,6,100,,20180725,,,437262,4481126,079,28,2003/01/01 00:00:00+00,,6_2277
2170,6_2278_*,20240628,6,2278,*,,PS,6,100,,20180725,,,437541,4481184,079,28,2003/01/01 00:00:00+00,,6_2278
2171,6_2279_*,20240628,6,2279,*,,PS,6,100,,20180725,,,437995,4481132,079,28,2003/01/01 00:00:00+00,,6_2279
2172,6_2280_*,20240628,6,2280,*,,PS,6,100,,20180801,,,439701,4481390,079,28,2003/01/01 00:00:00+00,,6_2280
2173,6_2281_*,20240628,6,2281,*,,PS,6,100,,20030101,,,439806,4481244,079,28,2003/01/01 00:00:00+00,,6_2281
2174,6_2282_*,20240628,6,2282,*,,PS,6,100,,20030101,,,440045,4481306,079,28,2003/01/01 00:00:00+00,,6_2282
2175,6_2283_*,20240628,6,2283,*,,PS,6,100,,20030101,,,440358,4481387,079,28,2003/01/01 00:00:00+00,,6_2283
2176,6_2284_*,20240628,6,2284,*,,PS,6,100,,20150313,,,440535.82,4481503.109,079,28,2003/01/01 00:00:00+00,,6_2284
2177,6_2285_*,20240628,6,2285,*,,PS,6,100,,20030101,,,440609,4481768,079,28,2003/01/01 00:00:00+00,,6_2285
2178,6_2286_*,20240628,6,2286,*,,PS,6,100,,20030101,,,440809,4481859,079,28,2003/01/01 00:00:00+00,,6_2286
2179,6_2287_*,20240628,6,2287,*,,PS,6,100,,20090724,,,440509.806,4481997.752,079,28,2003/01/01 00:00:00+00,,6_2287
2180,6_2288_*,20240628,6,2288,*,,PS,6,100,,20180730,,,440828,4481807,079,28,2003/01/01 00:00:00+00,,6_2288
2181,6_2290_*,20240628,6,2290,*,,PS,6,100,,20150313,,,440529.689,4481502.813,079,28,2003/01/01 00:00:00+00,,6_2290
2182,6_2292_*,20240628,6,2292,*,,PS,6,100,,20030101,,,440032,4481322,079,28,2003/01/01 00:00:00+00,,6_2292
2183,6_2293_*,20240628,6,2293,*,,PS,6,100,,20030101,,,439805,4481261,079,28,2003/01/01 00:00:00+00,,6_2293
2184,6_2294_*,20240628,6,2294,*,,PS,6,100,,20180801,,,439707,4481401,079,28,2003/01/01 00:00:00+00,,6_2294
2185,6_2295_*,20240628,6,2295,*,,PS,6,100,,20180725,,,437991,4481147,079,28,2003/01/01 00:00:00+00,,6_2295
2186,6_2296_*,20240628,6,2296,*,,PS,6,100,,20180725,,,437344,4481156,079,28,2003/01/01 00:00:00+00,,6_2296
2187,6_2297_*,20240628,6,2297,*,,PS,6,100,,20030101,,,436875,4480980,079,28,2003/01/01 00:00:00+00,,6_2297
2188,6_2298_*,20240628,6,2298,*,,PS,6,100,,20181126,,,442832.0442,4476418.4952,079,28,2003/01/01 00:00:00+00,,6_2298
2189,6_2299_*,20240628,6,2299,*,,PS,6,100,,20120312,,,436439.138,4480618.232,079,28,2003/01/01 00:00:00+00,,6_2299
2190,6_2300_*,20240628,6,2300,*,,PS,6,100,,20120312,,,436494.732,4480270.102,079,28,2003/01/01 00:00:00+00,,6_2300
2191,6_2302_*,20240628,6,2302,*,,PS,6,100,,20150721,,,437681.989,4477990.726,079,28,2003/01/01 00:00:00+00,,6_2302
2192,6_2303_*,20240628,6,2303,*,,PS,6,100,,20081124,,,438009.853,4477509.56,079,28,2003/01/01 00:00:00+00,,6_2303
2193,6_2304_*,20240628,6,2304,*,,PS,6,100,,20030101,,,438199,4477241,079,28,2003/01/01 00:00:00+00,,6_2304
2194,6_2305_*,20240628,6,2305,*,,PS,6,100,,20200214,,,439100.60306,4476449.38411,079,28,2003/01/01 00:00:00+00,,6_2305
2195,6_2306_*,20240628,6,2306,*,,PS,6,100,,20110705,,,439011.018,4476520.875,079,28,2003/01/01 00:00:00+00,,6_2306
2196,6_2307_*,20240628,6,2307,*,,PS,6,100,,20030101,,,438421,4476256,079,28,2003/01/01 00:00:00+00,,6_2307
2197,6_2309_*,20240628,6,2309,*,,PS,6,100,,20150709,,,437209.983,4476811.971,079,28,2003/01/01 00:00:00+00,,6_2309
2198,6_2310_*,20240628,6,2310,*,,PS,6,100,,20150709,,,435467.343,4478111.421,079,28,2003/01/01 00:00:00+00,,6_2310
2199,6_2311_*,20240628,6,2311,*,,PS,6,100,,20181022,,,435075.41867,4478798.6489,079,28,2003/01/01 00:00:00+00,,6_2311
2200,6_2312_*,20240628,6,2312,*,,PS,6,100,,20030101,,,434905,4478363,079,28,2003/01/01 00:00:00+00,,6_2312
2201,6_2313_*,20240628,6,2313,*,,PS,6,100,,20150710,,,434598.878,4478361.305,079,28,2003/01/01 00:00:00+00,,6_2313
2202,6_2315_*,20240628,6,2315,*,,PS,6,100,,20181023,,,433654.30011,4479417.96162,079,28,2003/01/01 00:00:00+00,,6_2315
2203,6_2316_*,20240628,6,2316,*,,PS,6,100,,20110606,,,433336.796,4479562.651,079,28,2003/01/01 00:00:00+00,,6_2316
2204,6_2317_*,20240628,6,2317,*,,PS,6,100,,20181023,,,433385.71871,4479248.13557,079,28,2003/01/01 00:00:00+00,,6_2317
2205,6_2318_*,20240628,6,2318,*,,PS,6,100,,20080111,,,433596.428,4479221.611,079,28,2003/01/01 00:00:00+00,,6_2318
2206,6_2319_*,20240628,6,2319,*,,PS,6,100,,20181023,,,434029.34779,4479254.78697,079,28,2003/01/01 00:00:00+00,,6_2319
2207,6_2320_*,20240628,6,2320,*,,PS,6,100,,20181023,,,434299.95724,4478480.57351,079,28,2003/01/01 00:00:00+00,,6_2320
2208,6_2321_*,20240628,6,2321,*,,PS,6,100,,20150710,,,434088.671,4478483.133,079,28,2003/01/01 00:00:00+00,,6_2321
2209,6_2322_*,20240628,6,2322,*,,PS,6,100,,20150708,,,435032.364,4478817.589,079,28,2003/01/01 00:00:00+00,,6_2322
2210,6_2323_*,20240628,6,2323,*,,PS,6,100,,20150708,,,435402.823,4478172.088,079,28,2003/01/01 00:00:00+00,,6_2323
2211,6_2324_*,20240628,6,2324,*,,PS,6,100,,20150708,,,437177.977,4476829.731,079,28,2003/01/01 00:00:00+00,,6_2324
2212,6_2325_*,20240628,6,2325,*,,PS,6,100,,20030101,,,438169,4476515,079,28,2003/01/01 00:00:00+00,,6_2325
2213,6_2326_*,20240628,6,2326,*,,PS,6,100,,20110606,,,433663.088,4479851.857,079,28,2003/01/01 00:00:00+00,,6_2326
2214,6_2327_*,20240628,6,2327,*,,PS,6,100,,20150710,,,433400.167,4479940.242,079,28,2003/01/01 00:00:00+00,,6_2327
2215,6_2329_*,20240628,6,2329,*,,PS,6,100,,20100223,,,432548.14,4480390.165,079,28,2003/01/01 00:00:00+00,,6_2329
2216,6_2332_*,20240628,6,2332,*,,PS,6,100,,20030101,,,431125,4480569,079,28,2003/01/01 00:00:00+00,,6_2332
2217,6_2335_*,20240628,6,2335,*,,PS,6,100,,20030101,,,429202,4481127,079,28,2003/01/01 00:00:00+00,,6_2335
2218,6_2336_*,20240628,6,2336,*,,PS,6,100,,20030101,,,429753,4481255,079,28,2003/01/01 00:00:00+00,,6_2336
2219,6_2337_*,20240628,6,2337,*,,PS,6,100,,20030101,,,430343,4481019,079,28,2003/01/01 00:00:00+00,,6_2337
2220,6_2338_*,20240628,6,2338,*,,PS,6,100,,20030101,,,430957,4480784,079,28,2003/01/01 00:00:00+00,,6_2338
2221,6_1804_*,20240628,6,1804,*,,PS,6,100,,20030101,,,444086,4471823,079,28,2003/01/01 00:00:00+00,,6_1804
2222,6_1806_*,20240628,6,1806,*,,PS,6,100,,20030101,,,447684,4470263,079,28,2003/01/01 00:00:00+00,,6_1806
2223,6_1807_*,20240628,6,1807,*,,PS,6,100,,20030101,,,448017,4470329,079,28,2003/01/01 00:00:00+00,,6_1807
2224,6_1808_*,20240628,6,1808,*,,PS,6,100,,20030101,,,447929,4470558,079,28,2003/01/01 00:00:00+00,,6_1808
2225,6_1809_*,20240628,6,1809,*,,PS,6,100,,20030101,,,448148,4470832,079,28,2003/01/01 00:00:00+00,,6_1809
2226,6_1810_*,20240628,6,1810,*,,PS,6,100,,20030101,,,448303,4470930,079,28,2003/01/01 00:00:00+00,,6_1810
2227,6_1811_*,20240628,6,1811,*,,PS,6,100,,20030101,,,448817,4470580,079,28,2003/01/01 00:00:00+00,,6_1811
2228,6_1812_*,20240628,6,1812,*,,PS,6,100,,20030101,,,448522,4470234,079,28,2003/01/01 00:00:00+00,,6_1812
2229,6_1813_*,20240628,6,1813,*,,PS,6,100,,20030101,,,448380,4470381,079,28,2003/01/01 00:00:00+00,,6_1813
2230,6_1814_*,20240628,6,1814,*,,PS,6,100,,20030101,,,448291,4470583,079,28,2003/01/01 00:00:00+00,,6_1814
2231,6_1815_*,20240628,6,1815,*,,PS,6,100,,20030101,,,448101,4470748,079,28,2003/01/01 00:00:00+00,,6_1815
2232,6_1816_*,20240628,6,1816,*,,PS,6,100,,20030101,,,447919,4470548,079,28,2003/01/01 00:00:00+00,,6_1816
2233,6_1817_*,20240628,6,1817,*,,PS,6,100,,20030101,,,448012,4470317,079,28,2003/01/01 00:00:00+00,,6_1817
2234,6_1818_*,20240628,6,1818,*,,PS,6,100,,20110126,,,447695.069,4470270.606,079,28,2003/01/01 00:00:00+00,,6_1818
2235,6_1819_*,20240628,6,1819,*,,PS,6,100,,20030101,,,447384,4470330,079,28,2003/01/01 00:00:00+00,,6_1819
2236,6_1820_*,20240628,6,1820,*,,PS,6,100,,20150511,,,447323.096,4470315.71,079,28,2003/01/01 00:00:00+00,,6_1820
2237,6_1821_*,20240628,6,1821,*,,PS,6,100,,20030101,,,447547,4470087,079,28,2003/01/01 00:00:00+00,,6_1821
2238,6_1822_*,20240628,6,1822,*,,PS,6,100,,20030101,,,447451,4469842,079,28,2003/01/01 00:00:00+00,,6_1822
2239,6_1823_*,20240628,6,1823,*,,PS,6,100,,20030101,,,447618,4469364,079,28,2003/01/01 00:00:00+00,,6_1823
2240,6_1824_*,20240628,6,1824,*,,PS,6,100,,20030101,,,447451,4469876,079,28,2003/01/01 00:00:00+00,,6_1824
2241,6_1825_*,20240628,6,1825,*,,PS,6,100,,20030101,,,447559,4470103,079,28,2003/01/01 00:00:00+00,,6_1825
2242,6_1826_*,20240628,6,1826,*,,PS,6,100,,20150317,,,438860.614,4482075.631,079,28,2003/01/01 00:00:00+00,,6_1826
2243,6_1827_*,20240628,6,1827,*,,PS,6,100,,20030101,,,445887,4471384,079,28,2003/01/01 00:00:00+00,,6_1827
2244,6_1829_*,20240628,6,1829,*,,PS,6,100,,20150520,,,445422.92,4472067.96,079,28,2003/01/01 00:00:00+00,,6_1829
2245,6_1830_*,20240628,6,1830,*,,PS,6,100,,20110203,,,441249.224,4467340.716,079,28,2003/01/01 00:00:00+00,,6_1830
2246,6_1831_*,20240628,6,1831,*,,PS,6,100,,20030101,,,441223,4466427,079,28,2003/01/01 00:00:00+00,,6_1831
2247,6_1832_*,20240628,6,1832,*,,PS,6,100,,20030101,,,441382,4466498,079,28,2003/01/01 00:00:00+00,,6_1832
2248,6_1833_*,20240628,6,1833,*,,PS,6,100,,20140421,,,441641.856,4466264.013,079,28,2003/01/01 00:00:00+00,,6_1833
2249,6_1834_*,20240628,6,1834,*,,PS,6,100,,20030101,,,441328,4466142,079,28,2003/01/01 00:00:00+00,,6_1834
2250,6_1835_*,20240628,6,1835,*,,PS,6,100,,20110204,,,441263.983,4467304.112,079,28,2003/01/01 00:00:00+00,,6_1835
2251,6_1836_*,20240628,6,1836,*,,PS,6,100,,20030101,,,441137,4471741,079,28,2003/01/01 00:00:00+00,,6_1836
2252,6_1837_*,20240628,6,1837,*,,PS,6,100,,20110705,,,441292.292,4473348.149,079,28,2003/01/01 00:00:00+00,,6_1837
2253,6_1838_*,20240628,6,1838,*,,PS,6,100,,20101105,,,439964.577,4473797.111,079,28,2003/01/01 00:00:00+00,,6_1838
2254,6_1839_*,20240628,6,1839,*,,PS,6,100,,20190731,,,439756.45191,4473441.06121,079,28,2003/01/01 00:00:00+00,,6_1839
2255,6_1840_*,20240628,6,1840,*,,PS,6,100,,20030101,,,440526,4473087,079,28,2003/01/01 00:00:00+00,,6_1840
2256,6_1841_*,20240628,6,1841,*,,PS,6,100,,20190507,,,440739.25954,4472729.08927,079,28,2003/01/01 00:00:00+00,,6_1841
2257,6_1843_*,20240628,6,1843,*,,PS,6,100,,20101019,,,439311.53,4471001.011,079,28,2003/01/01 00:00:00+00,,6_1843
2258,6_1844_*,20240628,6,1844,*,,PS,6,100,,20030101,,,440701,4472822,079,28,2003/01/01 00:00:00+00,,6_1844
2259,6_1845_*,20240628,6,1845,*,,PS,6,100,,20100915,,,440557.688,4473066.986,079,28,2003/01/01 00:00:00+00,,6_1845
2260,6_1846_*,20240628,6,1846,*,,PS,6,100,,20030101,,,439627,4473812,079,28,2003/01/01 00:00:00+00,,6_1846
2261,6_1847_*,20240628,6,1847,*,,PS,6,100,,20181126,,,442453.9804,4476450.2509,079,28,2003/01/01 00:00:00+00,,6_1847
2262,6_1848_*,20240628,6,1848,*,,PS,6,100,,20030101,,,442095,4476473,079,28,2003/01/01 00:00:00+00,,6_1848
2263,6_1849_*,20240628,6,1849,*,,PS,6,100,,20030101,,,441946,4476482,079,28,2003/01/01 00:00:00+00,,6_1849
2264,6_1850_*,20240628,6,1850,*,,PS,6,100,,20030101,,,441776,4476570,079,28,2003/01/01 00:00:00+00,,6_1850
2265,6_1851_*,20240628,6,1851,*,,PS,6,100,,20030101,,,441862,4476509,079,28,2003/01/01 00:00:00+00,,6_1851
2266,6_1852_*,20240628,6,1852,*,,PS,6,100,,20030101,,,442126,4476457,079,28,2003/01/01 00:00:00+00,,6_1852
2267,6_1854_*,20240628,6,1854,*,,PS,6,100,,20181126,,,442849.9924,4476325.1134,079,28,2003/01/01 00:00:00+00,,6_1854
2268,6_1855_*,20240628,6,1855,*,,PS,6,100,,20181219,,,445199.2742,4470943.8189,079,28,2003/01/01 00:00:00+00,,6_1855
2269,6_1856_*,20240628,6,1856,*,,PS,6,100,,20030101,,,438511,4477067,079,28,2003/01/01 00:00:00+00,,6_1856
2270,6_1857_*,20240628,6,1857,*,,PS,6,100,,20030101,,,438477,4477220,079,28,2003/01/01 00:00:00+00,,6_1857
2271,6_1858_*,20240628,6,1858,*,,PS,6,100,,20100910,,,438449.618,4477441.28,079,28,2003/01/01 00:00:00+00,,6_1858
2272,6_1859_*,20240628,6,1859,*,,PS,6,100,,20100910,,,438417.82,4477673.475,079,28,2003/01/01 00:00:00+00,,6_1859
2273,6_1860_*,20240628,6,1860,*,,PS,6,100,,20100910,,,438386.272,4477907.651,079,28,2003/01/01 00:00:00+00,,6_1860
2274,6_1861_*,20240628,6,1861,*,,PS,6,100,,20030101,,,438422,4478208,079,28,2003/01/01 00:00:00+00,,6_1861
2275,6_1862_*,20240628,6,1862,*,,PS,6,100,,20030101,,,438393,4478417,079,28,2003/01/01 00:00:00+00,,6_1862
2276,6_1863_*,20240628,6,1863,*,,PS,6,100,,20030101,,,438249,4478288,079,28,2003/01/01 00:00:00+00,,6_1863
2277,6_1864_*,20240628,6,1864,*,,PS,6,100,,20030101,,,438281,4478079,079,28,2003/01/01 00:00:00+00,,6_1864
2278,6_1865_*,20240628,6,1865,*,,PS,6,100,,20030101,,,438372,4477933,079,28,2003/01/01 00:00:00+00,,6_1865
2279,6_1866_*,20240628,6,1866,*,,PS,6,100,,20100907,,,438409.491,4477655.841,079,28,2003/01/01 00:00:00+00,,6_1866
2280,6_1867_*,20240628,6,1867,*,,PS,6,100,,20100907,,,438438.346,4477425.026,079,28,2003/01/01 00:00:00+00,,6_1867
2281,6_1868_*,20240628,6,1868,*,,PS,6,100,,20190328,,,438480.07585,4477108.93416,079,28,2003/01/01 00:00:00+00,,6_1868
2282,6_1869_*,20240628,6,1869,*,,PS,6,100,,20120202,,,444599.835,4470125.286,079,28,2003/01/01 00:00:00+00,,6_1869
2283,6_1870_*,20240628,6,1870,*,,PS,6,100,,20170908,,,439233,4476901,079,28,2003/01/01 00:00:00+00,,6_1870
2284,6_1871_*,20240628,6,1871,*,,PS,6,100,,20210604,,,443361.21758,4473298.63066,079,28,2003/01/01 00:00:00+00,,6_1871
2285,6_1872_*,20240628,6,1872,*,,PS,6,100,,20150520,,,444626.856,4472997.442,079,28,2003/01/01 00:00:00+00,,6_1872
2286,6_1873_*,20240628,6,1873,*,,PS,6,100,,20150520,,,444831.65,4472752.299,079,28,2003/01/01 00:00:00+00,,6_1873
2287,6_1874_*,20240628,6,1874,*,,PS,6,100,,20150520,,,444957.725,4472600.873,079,28,2003/01/01 00:00:00+00,,6_1874
2288,6_1875_*,20240628,6,1875,*,,PS,6,100,,20150520,,,445167.82,4472320.521,079,28,2003/01/01 00:00:00+00,,6_1875
2289,6_1876_*,20240628,6,1876,*,,PS,6,100,,20150518,,,445701.503,4471974.482,079,28,2003/01/01 00:00:00+00,,6_1876
2290,6_1877_*,20240628,6,1877,*,,PS,6,100,,20150518,,,447118.45,4471558.821,079,28,2003/01/01 00:00:00+00,,6_1877
2291,6_1878_*,20240628,6,1878,*,,PS,6,100,,20030101,,,448421,4470845,079,28,2003/01/01 00:00:00+00,,6_1878
2292,6_1879_*,20240628,6,1879,*,,PS,6,100,,20030101,,,448242,4470707,079,28,2003/01/01 00:00:00+00,,6_1879
2293,6_1880_*,20240628,6,1880,*,,PS,6,100,,20030101,,,448292,4470566,079,28,2003/01/01 00:00:00+00,,6_1880
2294,6_1881_*,20240628,6,1881,*,,PS,6,100,,20221221,,,448374.34073,4470380.5569,079,28,2003/01/01 00:00:00+00,,6_1881
2295,6_1882_*,20240628,6,1882,*,,PS,6,100,,20030101,,,448517,4470225,079,28,2003/01/01 00:00:00+00,,6_1882
2296,6_1883_*,20240628,6,1883,*,,PS,6,100,,20030101,,,448752,4470312,079,28,2003/01/01 00:00:00+00,,6_1883
2297,6_1884_*,20240628,6,1884,*,,PS,6,100,,20030101,,,448835,4470565,079,28,2003/01/01 00:00:00+00,,6_1884
2298,6_1885_*,20240628,6,1885,*,,PS,6,100,,20030101,,,448702,4470839,079,28,2003/01/01 00:00:00+00,,6_1885
2299,6_1886_*,20240628,6,1886,*,,PS,6,100,,20030101,,,448619,4470953,079,28,2003/01/01 00:00:00+00,,6_1886
2300,6_1887_*,20240628,6,1887,*,,PS,6,100,,20030101,,,448775,4470328,079,28,2003/01/01 00:00:00+00,,6_1887
2301,6_4004_*,20240628,6,4004,*,,PS,6,100,,20030101,,,442174.9734,4468162.0319,079,28,2003/01/01 00:00:00+00,,6_4004
2302,6_1890_*,20240628,6,1890,*,,PS,6,100,,20030101,,,447114,4471630,079,28,2003/01/01 00:00:00+00,,6_1890
2303,6_1891_*,20240628,6,1891,*,,PS,6,100,,20030101,,,445871,4472081,079,28,2003/01/01 00:00:00+00,,6_1891
2304,6_1892_*,20240628,6,1892,*,,PS,6,100,,20030101,,,445614,4472135,079,28,2003/01/01 00:00:00+00,,6_1892
