m2_constr,distrito,cod_distrito,barrio,cod_barrio,letra_ce,tipologia,estado,amueblado,planta,dormitorios,banos,balcon,terraza,trastero,ascensor,antiguedad,jardin,tipo_inmueble,cancha_tenis,chimenea,exterior,piscina,porton_electrico,videoportero,armarios,codigo_postal,tipo_suelo,certificado_energetico,puerta_seguridad,orientacion_este,orientacion_oeste,orientacion_sur,aire,grupo_cocina,orientacion_norte,letra_emisiones,latitud,longitud,num_personas,total_transacciones,viv_nuevas_transacciones,lineas_metro,salidas_metro,estaciones_metroligero,estaciones_cercanias,estacion_bus_urbano,renta_bruta_media_por_persona,tamano_medio_del_hogar,tam_hogar,hog_con_10,hog_con_15_y_más,comercio_serviciosminoristas,hosteleria_restauracion,salud_bienestar_educacion,servicios_profesionales,cultura_entretenimiento,m2_areasverdes,ins_comunitaria,energia,eficiencia_carpinteria,num_garajes,cod_barrio_group,target,target_log
214.0,Salamanca,4,Goya,42,4,Piso,2,0.0,2.0,3.0,3.0,1,1,0,1,mas_50,0,lujo,0,0,1,0,0,0,1,28001,Desconocido,1,0,0,0,0,Normal,Desconocido,0,4,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,2,0,0,1.0,5,0.0,-inf
42.0,Villa De Vallecas,18,Ensanche De Vallecas,183,0,Piso,3,0.0,3.0,1.0,1.0,0,0,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28031,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'18.32'' N ,3º35'37.69'' W  ,53208.0,730.0,345.0,1.0,5.0,0.0,1.0,158.0,17346.0,2.61,12370.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,2681389.0,0,0,0,1.0,3,210500.0,12.257240932104573
136.0,Chamartín,5,Prosperidad,52,0,Atico,0,0.0,1.0,3.0,1.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28002,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'29.76'' N ,3º40'13.18'' W  ,36027.0,383.0,43.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,0,0,0,1.0,5,1339000.0,14.10743362467331
114.0,Chamberí,7,Arapiles,72,0,Piso,4,0.0,1.0,4.0,2.0,0,0,0,1,mas_50,0,señorial,0,0,1,0,0,0,1,28015,Desconocido,0,0,0,0,0,Desconocido,Independiente,0,0,40º25'47.31'' N ,3º42'23.02'' W  ,24190.0,312.0,25.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,2,0,0,1.0,4,789000.0,13.57852159982801
90.0,San Blas-Canillejas,20,Salvador,208,4,Piso,1,1.0,6.0,3.0,1.0,0,1,0,1,mas_50,1,Desconocido,0,0,1,0,0,0,1,28037,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,4,40º26'57.24'' N ,3º38'35.01'' W  ,11202.0,76.0,6.0,3.0,10.0,0.0,0.0,275.0,19768.0,2.63,16710.0,44.0,26.0,1504.0,739.0,381.0,828.0,552.0,995950.0,2,0,0,1.0,4,0.0,-inf
138.0,Fuencarral-El Pardo,8,El Pardo,81,0,Piso,2,0.0,2.5,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28048,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º31'25.35'' N ,3º46'45.77'' W  ,3421.0,24.0,0.0,3.0,14.0,2.0,5.0,448.0,28798.0,2.67,23923.0,53.0,48.0,197.0,95.0,148.0,121.0,99.0,2811379.0,0,0,0,1.0,5,695000.0,13.451667124546928
64.0,San Blas-Canillejas,20,Simancas,201,0,Piso,3,0.0,2.0,2.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28037,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º26'22.99'' N ,3º37'5.97'' W   ,28765.0,358.0,9.0,3.0,10.0,0.0,0.0,275.0,19768.0,2.63,16710.0,44.0,26.0,1504.0,739.0,381.0,828.0,552.0,995950.0,0,2,0,1.0,3,190000.0,12.154779351142622
86.0,Villaverde,17,Villaverde Alto,171,3,Piso,4,0.0,2.0,2.0,2.0,0,0,0,1,10_30,0,Desconocido,0,0,1,0,0,0,1,28021,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º19'22.54'' N ,3º41'33.28'' W  ,47817.0,11.0,0.0,1.0,4.0,0.0,5.0,193.0,13604.0,2.82,14009.0,78.0,28.0,139.0,64.0,45.0,79.0,54.0,711123.0,0,0,0,1.0,1,255000.0,12.449018824140563
21.0,Hortaleza,16,Valdefuentes,166,0,Piso,0,0.0,2.0,1.0,1.0,0,0,0,1,menos_5,0,Desconocido,0,0,1,2,0,0,1,28055,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º29'21.45'' N ,3º40'20.75'' W  ,69176.0,674.0,262.0,2.0,9.0,6.0,1.0,325.0,29047.0,2.65,19312.0,38.0,32.0,1114.0,603.0,596.0,1135.0,486.0,1758173.0,0,0,0,1.0,5,198800.0,12.20005457320461
64.0,Usera,12,San Fermín,123,0,Piso,0,0.0,4.0,3.0,1.0,0,1,0,0,mas_50,0,Desconocido,0,0,1,0,0,0,1,28041,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'9.36'' N  ,3º41'24.26'' W  ,23598.0,187.0,10.0,2.0,4.0,0.0,2.0,186.0,13481.0,2.8,13483.0,77.0,26.0,1495.0,565.0,267.0,689.0,491.0,515144.0,0,0,0,1.0,1,133000.0,11.79810440720389
60.0,Puente De Vallecas,13,Entrevías,131,1,Piso,0,0.0,4.0,3.0,1.0,0,0,0,0,mas_50,0,Desconocido,0,0,2,0,0,0,1,28053,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,1,40º22'56.75'' N ,3º41'18.38'' W  ,35399.0,403.0,172.0,1.0,7.0,0.0,3.0,311.0,13354.0,2.66,26108.0,123.0,50.0,423.0,137.0,90.0,189.0,173.0,1558120.0,0,0,0,1.0,1,149500.0,11.915051671812877
349.0,Hortaleza,16,Palomas,161,0,Casa,0,0.0,0.0,6.0,5.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28043,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'59.48'' N ,3º37'10.55'' W  ,6922.0,50.0,0.0,2.0,9.0,6.0,1.0,325.0,29047.0,2.65,19312.0,38.0,32.0,1114.0,603.0,596.0,1135.0,486.0,1758173.0,0,0,0,1.0,4,1500000.0,14.220975666072437
796.0,Ciudad Lineal,15,Atalaya,158,0,Chalet,0,0.0,0.0,6.0,5.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28027,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'49.18'' N ,3º39'51.68'' W  ,1622.0,17.0,1.0,5.0,14.0,1.0,0.0,272.0,22440.0,2.46,28853.0,62.0,46.0,1211.0,517.0,459.0,1049.0,556.0,572705.0,0,0,0,1.0,5,5500000.0,15.520258650202699
122.0,Centro,1,Justicia,14,0,Piso,1,0.0,2.0,4.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28004,Gres,0,0,0,1,0,Desconocido,Desconocido,0,0,40º25'8.76'' N  ,3º41'48.96'' W  ,18219.0,323.0,0.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,1,0,0,0.0,5,489000.0,13.10011776845701
186.0,Moncloa-Aravaca,9,Aravaca,97,0,Piso,0,0.0,2.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28023,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'42.51'' N ,3º46'12.49'' W  ,27445.0,200.0,9.0,6.0,14.0,1.0,3.0,351.0,36592.0,2.58,14738.0,26.0,59.0,532.0,200.0,235.0,347.0,207.0,19901426.0,0,0,0,1.0,5,890000.0,13.698976741708321
203.0,San Blas-Canillejas,20,Simancas,201,0,Casa,5,0.0,0.0,4.0,3.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28037,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'22.99'' N ,3º37'5.97'' W   ,28765.0,358.0,9.0,3.0,10.0,0.0,0.0,275.0,19768.0,2.63,16710.0,44.0,26.0,1504.0,739.0,381.0,828.0,552.0,995950.0,0,0,0,1.0,3,1097900.0,13.908909822222824
229.0,Vicálvaro,19,El Cañaveral,194,6,Atico,0,0.0,10.0,4.0,3.0,0,1,1,1,menos_5,0,Desconocido,0,0,1,1,0,0,1,28032,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,6,40º23'38.16'' N ,3º32'55.76'' W  ,13054.0,1085.0,1068.0,1.0,4.0,0.0,1.0,138.0,18214.0,2.69,7582.0,23.0,14.0,180.0,72.0,72.0,52.0,92.0,1063815.0,2,0,0,1.0,3,609000.0,13.319573546692034
54.0,Puente De Vallecas,13,Palomeras Bajas,131,0,Piso,0,0.0,2.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28018,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'56.75'' N ,3º41'18.38'' W  ,35399.0,403.0,172.0,1.0,7.0,0.0,3.0,311.0,13354.0,2.66,26108.0,123.0,50.0,423.0,137.0,90.0,189.0,173.0,1558120.0,0,0,0,0.0,1,60000.0,11.002099841204236
76.0,Puente De Vallecas,13,Palomeras Bajas,133,0,Piso,3,0.0,1.0,2.0,1.0,0,0,0,1,30_50,0,Desconocido,0,0,1,0,0,0,1,28018,Gres,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'41.93'' N ,3º39'27.24'' W  ,40477.0,315.0,47.0,1.0,7.0,0.0,3.0,311.0,13354.0,2.66,26108.0,123.0,50.0,423.0,137.0,90.0,189.0,173.0,1558120.0,0,2,0,1.0,1,133000.0,11.79810440720389
89.0,Latina,10,Aluche,104,3,Piso,2,0.0,2.0,3.0,1.0,0,1,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28047,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º23'53.38'' N ,3º45'56.52'' W  ,66588.0,519.0,23.0,3.0,10.0,2.0,5.0,307.0,17267.0,2.49,30102.0,82.0,31.0,1223.0,499.0,366.0,628.0,523.0,1047962.0,0,0,0,1.0,2,0.0,-inf
94.0,San Blas-Canillejas,20,Hellín,202,0,Piso,0,0.0,2.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28037,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'48.67'' N ,3º37'13.21'' W  ,9555.0,175.0,1.0,3.0,10.0,0.0,0.0,275.0,19768.0,2.63,16710.0,44.0,26.0,1504.0,739.0,381.0,828.0,552.0,995950.0,0,0,0,0.0,1,205000.0,12.230765258120545
672.0,Centro,1,Justicia,14,0,Piso,0,0.0,2.0,4.0,5.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28004,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.76'' N  ,3º41'48.96'' W  ,18219.0,323.0,0.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,5,6400000.0,15.6718085483299
110.0,Salamanca,4,Fuente Del Berro,43,0,Piso,3,0.0,3.0,4.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28028,Madera,0,0,0,0,0,Normal,Desconocido,0,0,40º25'17.43'' N ,3º39'58.0'' W   ,20929.0,255.0,1.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,2,0,0,1.0,4,530000.0,13.180632285528304
93.0,Tetuán,6,Cuatro Caminos,62,0,Piso,2,0.0,2.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28020,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'24.65'' N ,3º42'5.69'' W   ,34753.0,416.0,20.0,6.0,12.0,0.0,0.0,166.0,22890.0,2.34,25992.0,70.0,28.0,1337.0,589.0,375.0,1502.0,538.0,301635.0,0,0,0,1.0,4,519000.0,13.159659162148026
121.0,Chamberí,7,Almagro,74,0,Piso,2,0.0,2.0,2.0,2.0,0,0,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28010,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'36.89'' N ,3º41'31.6'' W   ,19418.0,310.0,34.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,0,0,0,1.0,5,890000.0,13.698976741708321
143.0,Salamanca,4,Goya,42,0,Atico,0,0.0,6.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28001,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,1250000.0,14.038654109278482
54.0,Fuencarral-El Pardo,8,El Pardo,81,0,Piso,2,0.0,4.0,2.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28048,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º31'25.35'' N ,3º46'45.77'' W  ,3421.0,24.0,0.0,3.0,14.0,2.0,5.0,448.0,28798.0,2.67,23923.0,53.0,48.0,197.0,95.0,148.0,121.0,99.0,2811379.0,0,0,0,1.0,5,0.0,-inf
80.0,Moncloa-Aravaca,9,Ciudad Universitaria,93,7,Piso,2,0.0,3.0,2.0,2.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28040,Desconocido,1,0,0,0,0,Normal,Desconocido,0,7,40º27'5.05'' N  ,3º44'27.92'' W  ,16364.0,109.0,8.0,6.0,14.0,1.0,3.0,351.0,36592.0,2.58,14738.0,26.0,59.0,532.0,200.0,235.0,347.0,207.0,19901426.0,1,0,0,1.0,5,735000.0,13.507625778194972
780.0,Salamanca,4,Recoletos,41,0,Chalet,0,0.0,0.0,5.0,5.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28001,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'19.05'' N ,3º40'53.05'' W  ,15444.0,243.0,8.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,2950000.0,14.897315728316002
231.0,Tetuán,6,Bellas Vistas,61,0,Piso,0,0.0,2.0,3.0,4.0,0,1,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28039,Desconocido,0,0,1,0,0,Normal,Desconocido,0,0,40º26'59.26'' N ,3º42'25.98'' W  ,29355.0,230.0,5.0,6.0,12.0,0.0,0.0,166.0,22890.0,2.34,25992.0,70.0,28.0,1337.0,589.0,375.0,1502.0,538.0,301635.0,2,0,0,1.0,3,1845000.0,14.427989835456765
58.0,Ciudad Lineal,15,Pueblo Nuevo,152,0,Piso,0,0.0,2.0,2.0,1.0,0,0,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28017,Madera,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'0.24'' N  ,3º38'13.63'' W  ,62840.0,774.0,31.0,5.0,14.0,1.0,0.0,272.0,22440.0,2.46,28853.0,62.0,46.0,1211.0,517.0,459.0,1049.0,556.0,572705.0,1,3,0,1.0,2,167500.0,12.02873863024726
142.0,Chamberí,7,Arapiles,72,0,Atico,0,0.0,6.0,2.0,2.0,0,0,1,1,Desconocido,0,Desconocido,0,0,1,0,0,1,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'47.31'' N ,3º42'23.02'' W  ,24190.0,312.0,25.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,0,0,0,1.0,4,976000.0,13.79121786539523
114.0,Villaverde,17,Villaverde Alto,171,0,Piso,0,0.0,3.0,4.0,2.0,0,0,0,1,10_30,0,Desconocido,0,0,2,1,0,0,1,28021,Madera,0,1,0,0,0,Desconocido,Desconocido,0,0,40º19'22.54'' N ,3º41'33.28'' W  ,47817.0,11.0,0.0,1.0,4.0,0.0,5.0,193.0,13604.0,2.82,14009.0,78.0,28.0,139.0,64.0,45.0,79.0,54.0,711123.0,0,0,0,1.0,1,258000.0,12.460714863903755
74.0,Ciudad Lineal,15,Ventas,151,0,Piso,2,0.0,3.0,3.0,1.0,0,0,0,1,30_50,0,Desconocido,0,0,2,0,0,0,1,28027,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º25'39.22'' N ,3º38'49.8'' W   ,50218.0,599.0,68.0,5.0,14.0,1.0,0.0,272.0,22440.0,2.46,28853.0,62.0,46.0,1211.0,517.0,459.0,1049.0,556.0,572705.0,0,0,0,1.0,2,0.0,-inf
125.0,Retiro,3,Ibiza,34,0,Piso,5,0.0,5.0,3.0,4.0,1,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28009,Madera,0,0,0,0,0,Normal,Abierta,0,0,40º25'1.9'' N   ,3º40'41.21'' W  ,21492.0,257.0,0.0,4.0,8.0,0.0,0.0,138.0,33396.0,2.39,16179.0,10.0,13.0,408.0,160.0,169.0,349.0,164.0,1427833.0,2,0,6,1.0,5,1295000.0,14.074021253115776
49.0,Salamanca,4,Lista,45,3,Piso,2,1.0,4.0,1.0,1.0,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28006,Desconocido,1,0,0,0,0,Normal,Desconocido,0,3,40º25'54.02'' N ,3º40'23.99'' W  ,20969.0,247.0,2.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,355000.0,12.779873068457553
204.0,Hortaleza,16,Valdefuentes,166,0,Piso,5,0.0,1.0,3.0,2.0,0,1,1,1,menos_5,1,Desconocido,0,0,2,2,0,0,1,28055,Madera,0,0,0,0,1,Normal,Amueblada,0,0,40º29'21.45'' N ,3º40'20.75'' W  ,69176.0,674.0,262.0,2.0,9.0,6.0,1.0,325.0,29047.0,2.65,19312.0,38.0,32.0,1114.0,603.0,596.0,1135.0,486.0,1758173.0,0,0,0,1.0,5,899000.0,13.709038313453757
104.0,Carabanchel,11,Abrantes,117,0,Piso,0,0.0,8.0,3.0,2.0,0,0,1,1,Desconocido,0,Desconocido,0,0,1,1,0,0,1,28041,Madera,0,0,0,0,1,Desconocido,Desconocido,0,0,40º22'35.7'' N  ,3º43'10.93'' W  ,31691.0,317.0,20.0,3.0,16.0,0.0,0.0,289.0,15239.0,2.66,28825.0,139.0,57.0,1332.0,483.0,298.0,854.0,455.0,1560282.0,0,2,0,1.0,1,419900.0,12.947771866672284
40.0,Chamartín,5,Prosperidad,52,0,Atico,0,1.0,14.0,1.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28002,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'29.76'' N ,3º40'13.18'' W  ,36027.0,383.0,43.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,0,0,0,0.0,5,250000.0,12.429216196844385
34.0,Centro,1,Universidad,15,0,Piso,1,0.0,2.0,1.0,1.0,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28015,Gres,0,0,1,0,0,Desconocido,Desconocido,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783.0,613.0,30.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,3,0,0.0,4,153500.0,11.94145584600939
211.0,Salamanca,4,Goya,42,0,Piso,2,0.0,2.0,4.0,3.0,1,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28001,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,1,0,0,1.0,5,2380000.0,14.682611045647658
90.0,Villaverde,17,Los Rosales,174,3,Piso,0,0.0,5.0,3.0,2.0,0,0,0,1,10_30,0,Desconocido,0,0,1,0,0,0,1,28021,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º21'39.54'' N ,3º41'27.56'' W  ,37808.0,336.0,68.0,1.0,4.0,0.0,5.0,193.0,13604.0,2.82,14009.0,78.0,28.0,139.0,64.0,45.0,79.0,54.0,711123.0,0,0,0,1.0,1,260000.0,12.468436909997665
169.0,Chamberí,7,Arapiles,72,0,Piso,4,0.0,5.0,3.0,2.0,0,0,1,1,Desconocido,0,Desconocido,0,0,2,0,0,1,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'47.31'' N ,3º42'23.02'' W  ,24190.0,312.0,25.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,0,0,0,0.0,4,1300000.0,14.077874822431765
83.0,Carabanchel,11,Puerta Bonita,115,0,Piso,0,1.0,2.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28025,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'31.78'' N ,3º44'6.01'' W   ,36798.0,400.0,44.0,3.0,16.0,0.0,0.0,289.0,15239.0,2.66,28825.0,139.0,57.0,1332.0,483.0,298.0,854.0,455.0,1560282.0,0,0,0,0.0,1,215000.0,12.2783933071098
120.0,Villa De Vallecas,18,Santa Eugenia,182,0,Piso,3,0.0,3.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28031,Desconocido,0,0,0,1,1,Desconocido,Desconocido,0,0,40º23'22.11'' N ,3º37'0.07'' W   ,23876.0,139.0,2.0,1.0,5.0,0.0,1.0,158.0,17346.0,2.61,12370.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,2681389.0,0,0,0,1.0,1,330000.0,12.706847933442663
248.0,Chamartín,5,Hispanoamérica,54,0,Piso,2,0.0,3.0,5.0,3.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28016,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'26.56'' N ,3º39'55.32'' W  ,31470.0,311.0,12.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,0,0,0,1.0,5,1050000.0,13.864300722133706
200.0,Centro,1,Universidad,15,3,Piso,0,0.0,2.0,7.0,5.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28015,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º25'32.9'' N  ,3º42'30.72'' W  ,32783.0,613.0,30.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,1700000.0,14.346138809026444
125.0,Latina,10,Las Águilas,107,4,Casa,0,0.0,0.0,4.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28044,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,4,40º23'30.31'' N ,3º46'26.84'' W  ,51268.0,379.0,44.0,3.0,10.0,2.0,5.0,307.0,17267.0,2.49,30102.0,82.0,31.0,1223.0,499.0,366.0,628.0,523.0,1047962.0,0,0,0,1.0,1,59000.0,10.985292722887856
19.0,Centro,1,Embajadores,12,4,Piso,2,0.0,1.0,0.0,1.0,0,0,0,0,mas_50,0,Desconocido,0,0,1,0,0,0,1,28012,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,4,40º24'36.91'' N ,3º42'16.42'' W  ,46204.0,750.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,1,0,0,0.0,3,150000.0,11.918390573078394
42.0,Arganzuela,2,Palos De Moguer,26,3,Piso,0,0.0,3.0,1.0,1.0,0,1,0,1,30_50,0,medio,0,0,1,0,0,0,1,28045,Desconocido,1,0,0,0,0,Normal,Abierta,0,3,40º24'18.16'' N ,3º42'5.37'' W   ,25097.0,332.0,22.0,4.0,9.0,0.0,4.0,186.0,27431.0,2.31,23071.0,17.0,13.0,1151.0,633.0,494.0,969.0,454.0,547811.0,0,0,0,1.0,3,257000.0,12.456831363877358
73.0,Salamanca,4,Goya,42,3,Piso,0,0.0,2.0,2.0,1.0,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28001,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,510000.0,13.142166004700508
48.0,Retiro,3,Adelfas,32,0,Piso,2,1.0,1.0,2.0,1.0,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28007,Desconocido,0,0,0,0,0,Normal,Abierta,0,0,40º24'7.29'' N  ,3º40'23.31'' W  ,18832.0,117.0,1.0,4.0,8.0,0.0,0.0,138.0,33396.0,2.39,16179.0,10.0,13.0,408.0,160.0,169.0,349.0,164.0,1427833.0,0,0,0,1.0,3,255000.0,12.449018824140563
80.0,Carabanchel,11,Opañel,112,0,Piso,2,0.0,2.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28019,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'38.38'' N ,3º43'11.59'' W  ,33883.0,351.0,47.0,3.0,16.0,0.0,0.0,289.0,15239.0,2.66,28825.0,139.0,57.0,1332.0,483.0,298.0,854.0,455.0,1560282.0,0,0,0,1.0,2,228000.0,12.337100907936577
75.0,Centro,1,Embajadores,12,0,Piso,0,0.0,4.0,1.0,1.0,0,0,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28012,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º24'36.91'' N ,3º42'16.42'' W  ,46204.0,750.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,3,0,0.0,3,430000.0,12.971540487669746
