banos,cod_barrio,cod_barrio_group,cod_distrito,codigo_postal,comercio_serviciosminoristas,cultura_entretenimiento,dormitorios,hog_con_10,lineas_metro,m2_constr,num_personas,renta_bruta_media_por_persona,salud_bienestar_educacion,servicios_profesionales,target,target_log,tipo_inmueble
1.0,7,3,0,12,1208.0,259.0,3.0,43.0,7.0,66.0,23501.0,27030.0,137.0,582.0,299900.0,12.611204364737102,0
1.0,117,3,19,33,197.0,99.0,2.0,53.0,3.0,85.0,44341.0,28798.0,148.0,121.0,450000.0,13.017002861746503,0
3.0,36,3,0,14,1208.0,259.0,3.0,43.0,7.0,108.0,32783.0,27030.0,137.0,582.0,1039000.0,13.853769270081365,0
1.0,49,3,7,40,1114.0,486.0,3.0,38.0,2.0,115.0,39786.0,29047.0,596.0,1135.0,326000.0,12.694652660348845,0
2.0,42,3,6,40,1211.0,556.0,3.0,62.0,5.0,77.0,12445.0,22440.0,459.0,1049.0,290000.0,12.577636201962656,0
2.0,36,3,0,14,1208.0,259.0,2.0,43.0,7.0,77.0,32783.0,27030.0,137.0,582.0,699000.0,13.457406021215947,2
3.0,88,4,14,8,408.0,164.0,3.0,10.0,4.0,258.0,21492.0,33396.0,169.0,349.0,7500000.0,15.830413578506539,2
1.0,30,4,0,3,1208.0,259.0,2.0,43.0,7.0,48.0,18219.0,27030.0,137.0,582.0,220000.0,12.301382825334498,0
5.0,49,3,7,40,1114.0,486.0,5.0,38.0,2.0,500.0,39786.0,29047.0,596.0,1135.0,2500000.0,14.731801289838428,2
5.0,92,4,15,0,2470.0,917.0,5.0,11.0,6.0,379.0,29477.0,38751.0,928.0,2315.0,3600000.0,15.096444403426338,0
6.0,98,4,16,1,693.0,220.0,6.0,32.0,7.0,575.0,36027.0,42678.0,228.0,505.0,2150000.0,14.580978400103845,0
2.0,24,0,4,46,423.0,173.0,3.0,123.0,1.0,72.0,35399.0,13354.0,90.0,189.0,105000.0,11.56171562913966,0
2.0,101,4,16,15,693.0,220.0,3.0,32.0,7.0,127.0,24466.0,42678.0,228.0,505.0,830000.0,13.629180979772782,0
2.0,92,4,15,0,2470.0,917.0,3.0,11.0,6.0,148.0,29477.0,38751.0,928.0,2315.0,850000.0,13.652991628466498,0
1.0,94,3,15,26,2470.0,917.0,2.0,11.0,6.0,74.0,41964.0,38751.0,928.0,2315.0,199000.0,12.201060103706629,3
2.0,46,3,0,12,1208.0,259.0,2.0,43.0,7.0,54.0,8164.0,27030.0,137.0,582.0,235000.0,12.367340793126296,0
3.0,70,2,12,34,1504.0,552.0,4.0,44.0,3.0,156.0,17399.0,19768.0,381.0,828.0,426000.0,12.962194625251508,0
3.0,96,4,15,5,2470.0,917.0,7.0,11.0,6.0,214.0,16919.0,38751.0,928.0,2315.0,2100000.0,14.557447902693651,0
1.0,27,0,4,17,423.0,173.0,3.0,123.0,1.0,67.0,43162.0,13354.0,90.0,189.0,0.0,-inf,0
1.0,29,0,4,35,423.0,173.0,3.0,123.0,1.0,83.0,48720.0,13354.0,90.0,189.0,180000.0,12.100712129872347,0
4.0,95,4,15,5,2470.0,917.0,4.0,11.0,6.0,240.0,20969.0,38751.0,928.0,2315.0,2250000.0,14.626440774180603,0
4.0,46,3,0,12,1208.0,259.0,4.0,43.0,7.0,164.0,8164.0,27030.0,137.0,582.0,1189000.0,13.988623175672918,0
5.0,125,2,20,36,532.0,207.0,6.0,26.0,6.0,280.0,30484.0,36592.0,235.0,347.0,1095000.0,13.906264921232738,0
2.0,92,4,15,0,2470.0,917.0,3.0,11.0,6.0,94.0,29477.0,38751.0,928.0,2315.0,0.0,-inf,0
2.0,124,4,20,37,532.0,207.0,3.0,26.0,6.0,118.0,16364.0,36592.0,235.0,347.0,680000.0,13.42984807715229,0
2.0,36,3,0,14,1208.0,259.0,2.0,43.0,7.0,74.0,32783.0,27030.0,137.0,582.0,629000.0,13.351886535682578,0
1.0,86,2,14,6,408.0,164.0,3.0,10.0,4.0,38.0,18832.0,33396.0,169.0,349.0,250000.0,12.429216196844385,0
1.0,37,1,6,25,1211.0,556.0,3.0,62.0,5.0,52.0,50218.0,22440.0,459.0,1049.0,0.0,-inf,0
1.0,29,0,4,35,423.0,173.0,1.0,123.0,1.0,50.0,48720.0,13354.0,90.0,189.0,119900.0,11.694413341015604,0
6.0,115,4,19,45,197.0,99.0,6.0,53.0,3.0,675.0,3421.0,28798.0,148.0,121.0,2200000.0,14.603967918328545,0
1.0,25,0,4,46,423.0,173.0,2.0,123.0,1.0,46.0,45104.0,13354.0,90.0,189.0,129900.0,11.77452020265869,0
2.0,36,3,0,14,1208.0,259.0,5.0,43.0,7.0,212.0,32783.0,27030.0,137.0,582.0,1250000.0,14.038654109278482,0
1.0,16,0,3,38,1495.0,491.0,1.0,77.0,2.0,30.0,23085.0,13481.0,267.0,689.0,119000.0,11.686878772093666,0
1.0,125,2,20,36,532.0,207.0,2.0,26.0,6.0,86.0,30484.0,36592.0,235.0,347.0,460000.0,13.038981768465277,0
1.0,103,2,17,36,1337.0,538.0,1.0,70.0,6.0,34.0,29355.0,22890.0,375.0,1502.0,159000.0,11.976659481202368,3
6.0,93,3,15,26,2470.0,917.0,5.0,11.0,6.0,288.0,20929.0,38751.0,928.0,2315.0,2750000.0,14.827111469642754,0
2.0,91,4,15,0,2470.0,917.0,2.0,11.0,6.0,73.0,15444.0,38751.0,928.0,2315.0,739000.0,13.513053199930338,0
5.0,112,4,18,9,1930.0,905.0,4.0,21.0,9.0,624.0,19418.0,36934.0,1039.0,1910.0,7300000.0,15.80338490611862,0
2.0,16,0,3,38,1495.0,491.0,1.0,77.0,2.0,38.0,23085.0,13481.0,267.0,689.0,0.0,-inf,0
1.0,61,1,10,30,180.0,92.0,3.0,23.0,1.0,86.0,35519.0,18214.0,72.0,52.0,162000.0,11.99535161421452,0
6.0,30,4,0,3,1208.0,259.0,5.0,43.0,7.0,258.0,18219.0,27030.0,137.0,582.0,3695000.0,15.12249111236444,0
1.0,15,2,0,11,1208.0,259.0,1.0,43.0,7.0,42.0,46204.0,27030.0,137.0,582.0,247000.0,12.417143615610113,1
3.0,92,4,0,0,1208.0,259.0,3.0,43.0,7.0,140.0,29477.0,27030.0,137.0,582.0,920000.0,13.732128949025222,0
2.0,112,4,18,9,1930.0,905.0,2.0,21.0,9.0,115.0,19418.0,36934.0,1039.0,1910.0,0.0,-inf,0
2.0,46,3,0,12,1208.0,259.0,2.0,43.0,7.0,102.0,8164.0,27030.0,137.0,582.0,839000.0,13.639965985449344,2
2.0,73,2,1,4,1223.0,523.0,4.0,82.0,3.0,105.0,22385.0,17267.0,366.0,628.0,0.0,-inf,0
2.0,56,0,8,20,139.0,54.0,4.0,78.0,1.0,86.0,37808.0,13604.0,45.0,79.0,247000.0,12.417143615610113,0
3.0,46,3,0,12,1208.0,259.0,3.0,43.0,7.0,140.0,8164.0,27030.0,137.0,582.0,0.0,-inf,0
3.0,30,4,0,3,1208.0,259.0,3.0,43.0,7.0,104.0,18219.0,27030.0,137.0,582.0,999000.0,13.81451005763069,0
5.0,52,4,7,31,1114.0,486.0,5.0,38.0,2.0,395.0,69176.0,29047.0,596.0,1135.0,1990000.0,14.503645196700674,0
4.0,115,4,19,45,197.0,99.0,4.0,53.0,3.0,264.0,3421.0,28798.0,148.0,121.0,1350000.0,14.115615150414612,0
4.0,96,4,15,5,2470.0,917.0,5.0,11.0,6.0,340.0,16919.0,38751.0,928.0,2315.0,3945000.0,15.187959512262111,0
1.0,70,2,12,34,1504.0,552.0,2.0,44.0,3.0,93.0,17399.0,19768.0,381.0,828.0,445000.0,13.005829561148376,0
2.0,113,4,18,2,1930.0,905.0,5.0,21.0,9.0,112.0,27163.0,36934.0,1039.0,1910.0,0.0,-inf,0
1.0,7,3,0,12,1208.0,259.0,2.0,43.0,7.0,68.0,23501.0,27030.0,137.0,582.0,0.0,-inf,0
1.0,6,0,1,41,1223.0,523.0,2.0,82.0,3.0,74.0,51268.0,17267.0,366.0,628.0,180600.0,12.104039919965022,0
1.0,6,0,1,41,1223.0,523.0,3.0,82.0,3.0,74.0,51268.0,17267.0,366.0,628.0,175000.0,12.072541252905651,0
2.0,36,3,0,14,1208.0,259.0,4.0,43.0,7.0,230.0,32783.0,27030.0,137.0,582.0,1230000.0,14.0225247273486,0
2.0,49,3,7,40,1114.0,486.0,3.0,38.0,2.0,119.0,39786.0,29047.0,596.0,1135.0,367000.0,12.813117127036708,0
1.0,36,3,0,14,1208.0,259.0,1.0,43.0,7.0,35.0,32783.0,27030.0,137.0,582.0,0.0,-inf,0
2.0,125,2,20,36,532.0,207.0,3.0,26.0,6.0,116.0,30484.0,36592.0,235.0,347.0,925000.0,13.737549016494562,0
2.0,82,2,11,42,1151.0,454.0,3.0,17.0,4.0,101.0,28575.0,27431.0,494.0,969.0,315000.0,12.66032791780777,0
2.0,115,4,19,45,197.0,99.0,3.0,53.0,3.0,67.0,3421.0,28798.0,148.0,121.0,350000.0,12.765688433465597,0
3.0,115,4,19,45,197.0,99.0,3.0,53.0,3.0,184.0,3421.0,28798.0,148.0,121.0,0.0,-inf,0
1.0,68,1,12,34,1504.0,552.0,3.0,44.0,3.0,52.0,25354.0,19768.0,381.0,828.0,130000.0,11.77528972943772,0
1.0,65,2,12,34,1504.0,552.0,3.0,44.0,3.0,72.0,28765.0,19768.0,381.0,828.0,0.0,-inf,0
3.0,96,4,15,5,2470.0,917.0,4.0,11.0,6.0,186.0,16919.0,38751.0,928.0,2315.0,1575000.0,14.26976583024187,2
4.0,91,4,15,0,2470.0,917.0,3.0,11.0,6.0,148.0,15444.0,38751.0,928.0,2315.0,2500000.0,14.731801289838428,0
2.0,106,2,17,27,1337.0,538.0,4.0,70.0,6.0,182.0,23057.0,22890.0,375.0,1502.0,890000.0,13.698976741708321,0
2.0,46,3,0,12,1208.0,259.0,2.0,43.0,7.0,93.0,8164.0,27030.0,137.0,582.0,749000.0,13.526494262499357,0
1.0,58,0,9,29,0.0,0.0,3.0,27.0,1.0,101.0,40417.0,17346.0,0.0,0.0,0.0,-inf,0
1.0,89,4,14,13,408.0,164.0,3.0,10.0,4.0,65.0,6825.0,33396.0,169.0,349.0,0.0,-inf,0
1.0,117,3,19,33,197.0,99.0,2.0,53.0,3.0,159.0,44341.0,28798.0,148.0,121.0,440000.0,12.994530005894443,0
2.0,26,0,4,17,423.0,173.0,3.0,123.0,1.0,75.0,40477.0,13354.0,90.0,189.0,0.0,-inf,0
2.0,125,2,20,36,532.0,207.0,2.0,26.0,6.0,80.0,30484.0,36592.0,235.0,347.0,454800.0,13.027613040858517,0
2.0,92,4,15,0,2470.0,917.0,2.0,11.0,6.0,90.0,29477.0,38751.0,928.0,2315.0,730000.0,13.500799813124573,2
1.0,49,3,7,40,1114.0,486.0,2.0,38.0,2.0,60.0,39786.0,29047.0,596.0,1135.0,185999.0,12.1334965763368,0
2.0,7,3,0,12,1208.0,259.0,4.0,43.0,7.0,111.0,23501.0,27030.0,137.0,582.0,525000.0,13.17115354157376,0
2.0,108,1,17,36,1337.0,538.0,4.0,70.0,6.0,76.0,25694.0,22890.0,375.0,1502.0,430000.0,12.971540487669746,0
2.0,39,1,6,25,1211.0,556.0,2.0,62.0,5.0,67.0,25469.0,22440.0,459.0,1049.0,259000.0,12.464583340681674,0
4.0,70,2,12,34,1504.0,552.0,4.0,44.0,3.0,281.0,17399.0,19768.0,381.0,828.0,575000.0,13.262125319779487,0
1.0,0,1,1,44,1223.0,523.0,3.0,82.0,3.0,81.0,17903.0,17267.0,366.0,628.0,0.0,-inf,0
3.0,41,2,6,25,1211.0,556.0,5.0,62.0,5.0,266.0,18327.0,22440.0,459.0,1049.0,940000.0,13.753635154246187,0
2.0,0,1,1,44,1223.0,523.0,3.0,82.0,3.0,106.0,17903.0,17267.0,366.0,628.0,355000.0,12.779873068457553,0
1.0,111,4,18,9,1930.0,905.0,2.0,21.0,9.0,80.0,24621.0,36934.0,1039.0,1910.0,950000.0,13.764217263576723,0
3.0,91,4,15,0,2470.0,917.0,2.0,11.0,6.0,160.0,15444.0,38751.0,928.0,2315.0,1425000.0,14.169682371684889,2
2.0,52,4,7,47,1114.0,486.0,3.0,38.0,2.0,151.0,69176.0,29047.0,596.0,1135.0,500000.0,13.12236337740433,0
2.0,3,1,1,44,1223.0,523.0,3.0,82.0,3.0,82.0,66588.0,17267.0,366.0,628.0,0.0,-inf,0
1.0,82,2,11,42,1151.0,454.0,1.0,17.0,4.0,38.0,28575.0,27431.0,494.0,969.0,260000.0,12.468436909997665,0
3.0,117,3,19,33,197.0,99.0,4.0,53.0,3.0,188.0,44341.0,28798.0,148.0,121.0,749000.0,13.526494262499357,0
1.0,39,1,6,25,1211.0,556.0,2.0,62.0,5.0,59.0,25469.0,22440.0,459.0,1049.0,210000.0,12.254862809699606,1
2.0,12,0,2,23,1332.0,455.0,3.0,139.0,3.0,102.0,36798.0,15239.0,298.0,854.0,275000.0,12.524526376648708,0
2.0,27,0,4,17,423.0,173.0,2.0,123.0,1.0,97.0,43162.0,13354.0,90.0,189.0,224000.0,12.319401330837177,0
2.0,96,4,15,5,2470.0,917.0,2.0,11.0,6.0,145.0,16919.0,38751.0,928.0,2315.0,1422000.0,14.167574889345325,0
3.0,47,3,7,40,1114.0,486.0,4.0,38.0,2.0,178.0,6922.0,29047.0,596.0,1135.0,1298000.0,14.076335176246173,2
2.0,105,3,17,19,1337.0,538.0,3.0,70.0,6.0,36.0,20570.0,22890.0,375.0,1502.0,329000.0,12.70381302974751,0
2.0,36,3,0,14,1208.0,259.0,4.0,43.0,7.0,159.0,32783.0,27030.0,137.0,582.0,570000.0,13.253391639810733,0
1.0,0,1,1,44,1223.0,523.0,3.0,82.0,3.0,80.0,17903.0,17267.0,366.0,628.0,0.0,-inf,0
2.0,96,4,15,5,2470.0,917.0,2.0,11.0,6.0,136.0,16919.0,38751.0,928.0,2315.0,0.0,-inf,2
2.0,60,2,9,29,0.0,0.0,3.0,27.0,1.0,120.0,53208.0,17346.0,0.0,0.0,439900.0,12.99430270733681,0
2.0,92,4,15,0,2470.0,917.0,2.0,11.0,6.0,77.0,29477.0,38751.0,928.0,2315.0,0.0,-inf,0
1.0,96,4,15,5,2470.0,917.0,0.0,11.0,6.0,49.0,16919.0,38751.0,928.0,2315.0,492000.0,13.106233995474446,0
2.0,53,0,8,20,139.0,54.0,2.0,78.0,1.0,103.0,47817.0,13604.0,45.0,79.0,256000.0,12.4529327234617,0
2.0,26,0,4,17,423.0,173.0,3.0,123.0,1.0,110.0,40477.0,13354.0,90.0,189.0,0.0,-inf,0
1.0,36,3,0,14,1208.0,259.0,1.0,43.0,7.0,34.0,32783.0,27030.0,137.0,582.0,340000.0,12.736700896592344,0
2.0,2,0,1,44,1223.0,523.0,3.0,82.0,3.0,120.0,36749.0,17267.0,366.0,628.0,329900.0,12.706544857216674,0
4.0,96,4,15,5,2470.0,917.0,3.0,11.0,6.0,162.0,16919.0,38751.0,928.0,2315.0,1649000.0,14.315679601541737,0
1.0,79,2,11,4,1151.0,454.0,2.0,17.0,4.0,42.0,36069.0,27431.0,494.0,969.0,245000.0,12.409013489526865,0
1.0,59,0,9,29,0.0,0.0,2.0,27.0,1.0,57.0,23876.0,17346.0,0.0,0.0,0.0,-inf,0
2.0,98,4,16,1,693.0,220.0,3.0,32.0,7.0,72.0,36027.0,42678.0,228.0,505.0,380000.0,12.847926531702567,0
2.0,6,0,1,41,1223.0,523.0,3.0,82.0,3.0,110.0,51268.0,17267.0,366.0,628.0,374000.0,12.83201107639667,0
1.0,70,2,12,34,1504.0,552.0,3.0,44.0,3.0,97.0,17399.0,19768.0,381.0,828.0,195000.0,12.180754837545884,0
1.0,2,0,1,44,1223.0,523.0,2.0,82.0,3.0,54.0,36749.0,17267.0,366.0,628.0,115000.0,11.652687407345386,3
1.0,36,3,0,14,1208.0,259.0,2.0,43.0,7.0,95.0,32783.0,27030.0,137.0,582.0,570000.0,13.253391639810733,0
2.0,112,4,18,9,1930.0,905.0,2.0,21.0,9.0,120.0,19418.0,36934.0,1039.0,1910.0,930000.0,13.742939865129438,0
1.0,8,1,2,18,1332.0,455.0,3.0,139.0,3.0,66.0,22721.0,15239.0,298.0,854.0,199000.0,12.201060103706629,0
2.0,90,3,14,8,408.0,164.0,3.0,10.0,4.0,107.0,15093.0,33396.0,169.0,349.0,690000.0,13.44444687657344,0
2.0,121,4,0,33,1208.0,259.0,3.0,43.0,7.0,142.0,35676.0,27030.0,137.0,582.0,830000.0,13.629180979772782,0
3.0,30,4,0,3,1208.0,259.0,3.0,43.0,7.0,180.0,18219.0,27030.0,137.0,582.0,1350000.0,14.115615150414612,0
1.0,25,0,4,46,423.0,173.0,2.0,123.0,1.0,57.0,45104.0,13354.0,90.0,189.0,166490.0,12.022690526538899,0
5.0,91,4,15,0,2470.0,917.0,4.0,11.0,6.0,312.0,15444.0,38751.0,928.0,2315.0,1900000.0,14.457364444136669,2
1.0,123,3,20,7,532.0,207.0,1.0,26.0,6.0,56.0,24497.0,36592.0,235.0,347.0,287000.0,12.567237494741759,0
1.0,123,3,20,7,532.0,207.0,3.0,26.0,6.0,82.0,24497.0,36592.0,235.0,347.0,300000.0,12.61153775363834,0
3.0,97,4,16,1,693.0,220.0,3.0,32.0,7.0,172.0,17274.0,42678.0,228.0,505.0,1449000.0,14.18638422130282,0
2.0,115,4,19,45,197.0,99.0,3.0,53.0,3.0,105.0,3421.0,28798.0,148.0,121.0,460000.0,13.038981768465277,0
1.0,125,2,20,36,532.0,207.0,2.0,26.0,6.0,91.0,30484.0,36592.0,235.0,347.0,399900.0,12.898969794834908,0
2.0,9,1,2,18,1332.0,455.0,3.0,139.0,3.0,80.0,33883.0,15239.0,298.0,854.0,315000.0,12.66032791780777,0
3.0,15,2,0,11,1208.0,259.0,3.0,43.0,7.0,176.0,46204.0,27030.0,137.0,582.0,779000.0,13.565766324852886,0
2.0,99,3,16,1,693.0,220.0,3.0,32.0,7.0,125.0,18513.0,42678.0,228.0,505.0,560000.0,13.235692062711333,0
3.0,92,4,15,0,2470.0,917.0,5.0,11.0,6.0,230.0,29477.0,38751.0,928.0,2315.0,1800000.0,14.403297222866392,0
1.0,105,3,17,19,1337.0,538.0,2.0,70.0,6.0,43.0,20570.0,22890.0,375.0,1502.0,265000.0,12.487485104968359,0
1.0,1,1,1,10,1223.0,523.0,3.0,82.0,3.0,117.0,43292.0,17267.0,366.0,628.0,385000.0,12.86099861326992,0
5.0,91,4,15,0,2470.0,917.0,3.0,11.0,6.0,243.0,15444.0,38751.0,928.0,2315.0,4500000.0,15.319587954740548,2
1.0,3,1,1,44,1223.0,523.0,3.0,82.0,3.0,91.0,66588.0,17267.0,366.0,628.0,269000.0,12.502466658583977,0
2.0,78,3,13,39,399.0,108.0,3.0,3.0,2.0,168.0,7626.0,27125.0,125.0,522.0,650000.0,13.38472764187182,4
2.0,89,4,14,13,408.0,164.0,3.0,10.0,4.0,103.0,6825.0,33396.0,169.0,349.0,550000.0,13.217673557208654,0
1.0,94,3,15,26,2470.0,917.0,1.0,11.0,6.0,51.0,41964.0,38751.0,928.0,2315.0,0.0,-inf,0
2.0,58,0,9,29,0.0,0.0,3.0,27.0,1.0,152.0,40417.0,17346.0,0.0,0.0,210000.0,12.254862809699606,0
3.0,96,4,15,5,2470.0,917.0,2.0,11.0,6.0,95.0,16919.0,38751.0,928.0,2315.0,1149000.0,13.954402556830894,0
1.0,20,0,3,24,1495.0,491.0,4.0,77.0,2.0,90.0,26579.0,13481.0,267.0,689.0,0.0,-inf,0
1.0,7,3,0,12,1208.0,259.0,1.0,43.0,7.0,70.0,23501.0,27030.0,137.0,582.0,260000.0,12.468436909997665,0
2.0,52,4,7,47,1114.0,486.0,2.0,38.0,2.0,81.0,69176.0,29047.0,596.0,1135.0,495000.0,13.112313041550827,0
1.0,59,0,9,29,0.0,0.0,3.0,27.0,1.0,87.0,23876.0,17346.0,0.0,0.0,230000.0,12.345834587905332,0
1.0,15,2,0,11,1208.0,259.0,3.0,43.0,7.0,91.0,46204.0,27030.0,137.0,582.0,399000.0,12.896716695872,0
1.0,36,3,0,14,1208.0,259.0,2.0,43.0,7.0,92.0,32783.0,27030.0,137.0,582.0,0.0,-inf,2
1.0,15,2,0,11,1208.0,259.0,1.0,43.0,7.0,41.0,46204.0,27030.0,137.0,582.0,0.0,-inf,0
2.0,10,1,2,18,1332.0,455.0,2.0,139.0,3.0,83.0,40368.0,15239.0,298.0,854.0,255000.0,12.449018824140563,0
1.0,89,4,14,13,408.0,164.0,3.0,10.0,4.0,83.0,6825.0,33396.0,169.0,349.0,0.0,-inf,0
1.0,54,0,8,20,139.0,54.0,3.0,78.0,1.0,63.0,17270.0,13604.0,45.0,79.0,102500.0,11.5376180775606,0
1.0,13,0,2,23,1332.0,455.0,2.0,139.0,3.0,81.0,49151.0,15239.0,298.0,854.0,173000.0,12.061046873479917,0
2.0,46,3,0,12,1208.0,259.0,3.0,43.0,7.0,107.0,8164.0,27030.0,137.0,582.0,225000.0,12.323855681186558,0
2.0,65,2,12,34,1504.0,552.0,1.0,44.0,3.0,75.0,28765.0,19768.0,381.0,828.0,355000.0,12.779873068457553,3
1.0,37,1,6,25,1211.0,556.0,0.0,62.0,5.0,29.0,50218.0,22440.0,459.0,1049.0,115000.0,11.652687407345386,0
2.0,29,0,4,35,423.0,173.0,2.0,123.0,1.0,82.0,48720.0,13354.0,90.0,189.0,312000.0,12.650758466791618,0
2.0,71,1,12,34,1504.0,552.0,3.0,44.0,3.0,120.0,29067.0,19768.0,381.0,828.0,410000.0,12.92391243868049,0
2.0,30,4,0,3,1208.0,259.0,2.0,43.0,7.0,236.0,18219.0,27030.0,137.0,582.0,1100000.0,13.9108207377686,0
2.0,111,4,18,9,1930.0,905.0,3.0,21.0,9.0,120.0,24621.0,36934.0,1039.0,1910.0,938000.0,13.751505227988362,0
1.0,53,0,8,20,139.0,54.0,2.0,78.0,1.0,104.0,47817.0,13604.0,45.0,79.0,360000.0,12.793859310432293,0
3.0,112,4,18,9,1930.0,905.0,3.0,21.0,9.0,184.0,19418.0,36934.0,1039.0,1910.0,2020000.0,14.518608069377388,0
1.0,103,2,17,36,1337.0,538.0,2.0,70.0,6.0,46.0,29355.0,22890.0,375.0,1502.0,0.0,-inf,0
2.0,29,0,4,35,423.0,173.0,4.0,123.0,1.0,125.0,48720.0,13354.0,90.0,189.0,500000.0,13.12236337740433,0
1.0,65,2,12,34,1504.0,552.0,3.0,44.0,3.0,97.0,28765.0,19768.0,381.0,828.0,0.0,-inf,0
3.0,115,4,19,45,197.0,99.0,5.0,53.0,3.0,305.0,3421.0,28798.0,148.0,121.0,1275000.0,14.058456736574664,0
1.0,58,0,9,29,0.0,0.0,2.0,27.0,1.0,85.0,40417.0,17346.0,0.0,0.0,0.0,-inf,0
1.0,122,3,20,10,532.0,207.0,2.0,26.0,6.0,89.0,12767.0,36592.0,235.0,347.0,435000.0,12.983101310070822,0
1.0,59,0,9,29,0.0,0.0,1.0,27.0,1.0,36.0,23876.0,17346.0,0.0,0.0,121000.0,11.703545824578878,0
1.0,91,4,15,0,2470.0,917.0,2.0,11.0,6.0,143.0,15444.0,38751.0,928.0,2315.0,555000.0,13.226723392728571,0
1.0,94,3,15,26,2470.0,917.0,1.0,11.0,6.0,84.0,41964.0,38751.0,928.0,2315.0,495000.0,13.112313041550827,0
1.0,113,4,18,2,1930.0,905.0,2.0,21.0,9.0,40.0,27163.0,36934.0,1039.0,1910.0,0.0,-inf,0
3.0,30,4,0,3,1208.0,259.0,3.0,43.0,7.0,112.0,18219.0,27030.0,137.0,582.0,919000.0,13.731041401337825,0
1.0,3,1,1,44,1223.0,523.0,2.0,82.0,3.0,87.0,66588.0,17267.0,366.0,628.0,238000.0,12.380025952653611,0
2.0,17,2,3,38,1495.0,491.0,4.0,77.0,2.0,117.0,14390.0,13481.0,267.0,689.0,550000.0,13.217673557208654,0
3.0,30,4,0,3,1208.0,259.0,3.0,43.0,7.0,100.0,18219.0,27030.0,137.0,582.0,0.0,-inf,0
1.0,36,3,0,14,1208.0,259.0,4.0,43.0,7.0,68.0,32783.0,27030.0,137.0,582.0,395000.0,12.886641043883259,0
2.0,109,3,18,14,1930.0,905.0,3.0,21.0,9.0,70.0,22959.0,36934.0,1039.0,1910.0,285000.0,12.560244459250788,0
2.0,29,0,4,35,423.0,173.0,3.0,123.0,1.0,93.0,48720.0,13354.0,90.0,189.0,0.0,-inf,0
2.0,91,4,15,0,2470.0,917.0,2.0,11.0,6.0,111.0,15444.0,38751.0,928.0,2315.0,1195000.0,13.99365674334775,0
2.0,60,2,9,29,0.0,0.0,2.0,27.0,1.0,73.0,53208.0,17346.0,0.0,0.0,295500.0,12.59642411582829,0
4.0,96,4,15,5,2470.0,917.0,3.0,11.0,6.0,162.0,16919.0,38751.0,928.0,2315.0,1649000.0,14.315679601541737,0
1.0,65,2,12,34,1504.0,552.0,3.0,44.0,3.0,84.0,28765.0,19768.0,381.0,828.0,229000.0,12.341477282536376,0
7.0,127,4,20,21,532.0,207.0,6.0,26.0,6.0,1242.0,3044.0,36592.0,235.0,347.0,2926000.0,14.889146860562207,0
2.0,36,3,0,14,1208.0,259.0,2.0,43.0,7.0,97.0,32783.0,27030.0,137.0,582.0,799000.0,13.591116224748411,2
5.0,30,4,0,3,1208.0,259.0,4.0,43.0,7.0,276.0,18219.0,27030.0,137.0,582.0,2500000.0,14.731801289838428,0
3.0,52,4,7,47,1114.0,486.0,4.0,38.0,2.0,133.0,69176.0,29047.0,596.0,1135.0,415000.0,12.936033799212836,0
7.0,115,4,19,45,197.0,99.0,6.0,53.0,3.0,1500.0,3421.0,28798.0,148.0,121.0,3100000.0,14.946912669455376,0
2.0,120,2,19,32,197.0,99.0,4.0,53.0,3.0,146.0,64757.0,28798.0,148.0,121.0,520000.0,13.16158409055761,4
1.0,9,1,2,18,1332.0,455.0,1.0,139.0,3.0,59.0,33883.0,15239.0,298.0,854.0,125000.0,11.73606901628444,0
4.0,30,4,0,3,1208.0,259.0,4.0,43.0,7.0,211.0,18219.0,27030.0,137.0,582.0,0.0,-inf,0
3.0,46,3,0,12,1208.0,259.0,3.0,43.0,7.0,112.0,8164.0,27030.0,137.0,582.0,919000.0,13.731041401337825,2
1.0,7,3,0,12,1208.0,259.0,1.0,43.0,7.0,77.0,23501.0,27030.0,137.0,582.0,658000.0,13.396960210307455,0
1.0,57,0,8,20,139.0,54.0,3.0,78.0,1.0,81.0,34827.0,13604.0,45.0,79.0,119600.0,11.691908120498669,0
4.0,88,4,14,8,408.0,164.0,4.0,10.0,4.0,165.0,21492.0,33396.0,169.0,349.0,1490000.0,14.214286677921642,0
1.0,28,0,4,17,423.0,173.0,3.0,123.0,1.0,61.0,28741.0,13354.0,90.0,189.0,155000.0,11.951180395901384,0
1.0,85,2,14,6,408.0,164.0,3.0,10.0,4.0,70.0,33027.0,33396.0,169.0,349.0,430000.0,12.971540487669746,0
1.0,38,1,6,16,1211.0,556.0,2.0,62.0,5.0,70.0,62840.0,22440.0,459.0,1049.0,235000.0,12.367340793126296,0
1.0,52,4,7,31,1114.0,486.0,1.0,38.0,2.0,22.0,69176.0,29047.0,596.0,1135.0,198800.0,12.20005457320461,0
2.0,119,3,19,27,197.0,99.0,4.0,53.0,3.0,165.0,32192.0,28798.0,148.0,121.0,795000.0,13.586097393636468,0
1.0,107,1,17,27,1337.0,538.0,2.0,70.0,6.0,71.0,26573.0,22890.0,375.0,1502.0,680000.0,13.42984807715229,2
1.0,113,4,18,2,1930.0,905.0,2.0,21.0,9.0,72.0,27163.0,36934.0,1039.0,1910.0,0.0,-inf,0
