hog_con_15_y_más;codigo_postal;serv_barrio;m2_por_hab;energia;habitantes;renta_bruta_media_por_persona;atrib_lujo;viv_nuevas_transacciones;planta;ins_comunitaria;atrib;num_personas;diferencia_precio_renta;estado;m2_areasverdes;cod_barrio;cod_distrito;m2_constr;habitaciones;total_transacciones;precio_mean_b;tamano_medio_del_hogar;total_estaciones;hog_con_10;eficiencia_carpinteria;lineas_metro;tam_hogar;amueblado;url;certificado_energetico;orientacion_este;orientacion_oeste;orientacion_sur;orientacion_norte;tipologia_Atico;tipologia_Piso;tipologia_infrequent_sklearn;antiguedad_10_30;antiguedad_30_50;antiguedad_Desconocido;antiguedad_mas_50;antiguedad_infrequent_sklearn;tipo_inmueble_Desconocido;tipo_inmueble_lujo;tipo_inmueble_infrequent_sklearn;aire_Desconocido;aire_Normal;aire_infrequent_sklearn;tipo_suelo_Desconocido;tipo_suelo_Madera;tipo_suelo_infrequent_sklearn;grupo_cocina_Desconocido;grupo_cocina_Independiente;grupo_cocina_infrequent_sklearn;target;tipologia_Chalet
0.45;-0.17204301;0.0;0.16071428;2;-0.10246321;0.0;2;0.6666667;0.0;0;0.0;-0.061279204;0.04006119;-0.5;-0.19729331;-0.6626506;-0.625;0.3253012;0.33333334;-0.21576764;0.02924958;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/piso-centro_palacio28005-47501785591_102100/;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0.21495327;0
-1.25;0.6451613;-1.1190957;1.0178572;0;-1.0544086;-0.51357335;3;32.030304;2.0;0;2.5;-0.6328719;-0.29044756;-0.5;0.43239638;1.5421686;1.625;0.90361446;0.33333334;3.2157676;-0.31015202;0.85714287;-0.6320755;-0.4878049;0;-1.25;-2.0383701;0.0;https://www.pisos.com/comprar/piso-el_canaveral-48350907830_101800/;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;-0.058411215;0
-0.65;0.86021507;0.30843762;-0.19642857;0;0.26432613;-0.42304555;0;0.0;-0.5;0;-0.5;0.04010505;-0.4984789;0.0;0.38155508;1.6626506;1.75;-0.16867469;0.0;-0.30290458;-0.51673466;0.6857143;0.7075472;0.024390243;0;-0.75;-0.95402706;0.0;https://www.indomio.es/anuncios/96767917/;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;-0.2885514;0
-0.45;-0.68817204;1.7928946;0.6964286;0;0.0;0.6828032;0;-0.09090909;0.0;0;-0.5;-0.5021065;1.6764495;-0.5;-0.11470139;-0.30120483;-0.25;1.060241;0.6666667;-0.2780083;1.6779953;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.indomio.es/anuncios/95785209/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.23364486;0
-1.6;1.0752689;-0.7028664;-0.16071428;0;-1.6533115;0.0055341953;1;0.030303031;0.0;0;-0.5;-0.9430979;-0.4513565;0.5;1.0621123;1.7710843;1.875;0.10843374;0.33333334;-0.89626557;-0.46229327;0.6857143;-0.5471698;-0.9756098;0;-1.0;-2.3814445;0.0;https://www.pisos.com/comprar/piso-casco_historico_de_barajas-46727940299_100200/;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.122780375;0
-0.35;1.6344086;0.28017762;0.035714287;0;0.8975368;0.11749971;1;7.6060605;3.5;0;-0.5;2.4377632;0.1505443;-0.5;0.9525771;1.2048193;1.25;0.24096386;0.33333334;1.5103735;0.14178282;0.74285716;1.235849;-0.12195122;0;-1.0;-0.64492756;0.0;https://www.pisos.com/comprar/apartamento-virgen_del_cortijo_manoteras28050-47526464755_101800/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.017523365;0
-0.35;0.68817204;0.28017762;-0.375;0;0.8975368;0.11749971;0;1.5454545;1.0;0;-1.0;1.4996991;-0.3446348;0.0;0.9525771;1.1807228;1.25;-0.26506025;0.0;0.57261413;-0.3536173;0.74285716;1.235849;-0.12195122;0;-1.0;-0.64492756;0.0;https://www.indomio.es/anuncios/96707125/;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.2745327;0
-0.65;0.86021507;0.30843762;-0.10714286;0;0.26432613;-0.42304555;0;-0.060606062;0.0;0;0.0;0.22673306;-0.40514284;0.0;0.38155508;1.626506;1.75;0.14457831;0.33333334;0.19917013;-0.42335695;0.6857143;0.7075472;0.024390243;0;-0.75;-0.95402706;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-virgen-de-la-oliva-simancas-san-blas-canillejas-madrid-madrid-RP952023120612;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.27511683;0
-0.45;-0.68817204;1.7928946;-0.017857144;0;0.0;0.6828032;0;-0.21212122;1.5;0;-0.5;0.2656891;0.6907779;1.5;-0.11470139;-0.28915662;-0.25;0.48192772;0.6666667;0.69709545;0.69188374;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.pisos.com/comprar/piso-goya28009-37513649281_149200/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1.4661216;0
-0.45;-0.47311828;1.7928946;0.96428573;0;0.0;0.6828032;0;-0.24242425;0.0;0;2.0;-0.42140394;1.6118248;-0.5;-0.11470139;-0.24096386;-0.25;2.9156628;2.0;-0.5020747;1.6133418;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.indomio.es/anuncios/96517395/;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;3.7091122;0
-0.35;1.6344086;0.28017762;1.5714285;0;0.8975368;0.11749971;1;7.6060605;-0.5;0;1.5;2.4377632;0.1505443;0.5;0.9525771;1.2048193;1.25;1.2771084;0.33333334;1.5103735;0.14178282;0.74285716;1.235849;-0.12195122;0;-1.0;-0.64492756;0.0;https://www.indomio.es/anuncios/90956999/;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0.49532712;0
0.0;-0.30107528;1.4775939;-0.094387755;0;-0.12772554;0.5769544;0;-0.33333334;0.0;0;-0.5;0.0;0.3258518;0.5;-0.3498232;0.084337346;0.125;0.686747;1.0;0.27385893;0.32499233;-0.51428574;-0.3490566;-0.5365854;0;0.75;0.107745305;0.0;https://www.pisos.com/comprar/piso-trafalgar28010-45840260085_100200/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.7301402;0
0.9;0.086021505;0.07347598;3.1198978;0;1.9868664;-0.68688107;2;1.060606;0.0;0;-0.5;0.86157465;-0.4488585;0.5;0.80432636;0.56626505;0.625;3.7228916;1.0;0.48547718;-0.4715848;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-48403544924_104700/;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0.03504673;0
-0.55;0.12903225;0.4444893;-0.6875;2;0.24359499;-0.24117441;0;0.27272728;0.0;0;0.0;0.55435795;-0.024324348;0.0;-0.13859339;-0.04819277;0.0;-0.43373495;0.0;0.43983403;-0.0392715;-0.14285715;-0.3018868;0.6585366;0;0.0;0.14861012;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-juan-de-olias-tetuan-madrid-madrid-RP2332024131139;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.16939253;0
0.3;-0.043010753;-0.5329027;1.96875;0;-0.015433361;0.91156936;3;0.45454547;0.5;0;0.5;-0.008480604;0.6920356;-0.5;-0.20408888;-0.13253012;-0.125;1.0;0.0;-0.51452285;0.6970375;0.17142858;0.8113208;-0.2682927;0;0.25;-0.51152295;1.0;https://www.pisos.com/comprar/piso-nueva_espana28016-44261250843_109300/;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1.3726635;0
0.9;0.086021505;0.07347598;0.5625;0;1.9868664;-0.68688107;-1;1.060606;-1.0;0;3.0;0.86157465;-0.4488585;2.0;0.80432636;0.56626505;0.625;0.24096386;0.0;0.48547718;-0.4715848;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.indomio.es/anuncios/94316507/;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;-0.093457945;0
0.55;0.043010753;-0.89947516;-0.79910713;0;1.6336366;-0.7966911;0;1.0909091;-0.5;0;0.0;0.86753845;-0.56074387;0.5;0.8027067;0.8072289;0.875;-0.4939759;0.0;0.020746889;-0.58539;0.7714286;1.0471698;1.9512196;0;-1.25;0.16239011;1.0;https://www.indomio.es/anuncios/92627237/;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;-0.36799064;0
0.0;-0.30107528;1.4775939;0.84151787;0;-0.12772554;0.5769544;0;-0.33333334;0.5;0;-0.5;0.0;0.3258518;-0.5;-0.3498232;0.084337346;0.125;1.9638554;1.3333334;0.27385893;0.32499233;-0.51428574;-0.3490566;-0.5365854;0;0.75;0.107745305;0.0;https://www.pisos.com/comprar/loft-trafalgar28010-45913972465_101800/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.37032712;0
-1.4;0.60215056;-1.308034;-0.4642857;0;-0.48039317;-0.5641384;0;-0.27272728;0.5;1;0.0;-0.040761612;-0.5217454;1.0;1.6442076;1.3975904;1.5;-0.74698794;-0.6666667;-0.7095436;-0.5424141;0.62857145;-0.43396226;-0.3902439;0;-1.25;-1.469589;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-villa-de-vallecas-ensanche-y-santa-eugenia-madrid-madrid-RP202024128206;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;-0.4135514;0
-0.35;1.6344086;0.28017762;0.60714287;0;0.8975368;0.11749971;0;7.6060605;0.5;0;-0.5;2.4377632;0.1505443;0.5;0.9525771;1.2048193;1.25;-0.45783132;-0.6666667;1.5103735;0.14178282;0.74285716;1.235849;-0.12195122;0;-1.0;-0.64492756;0.0;https://www.indomio.es/anuncios/96767355/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;-0.12266355;0
-1.3;-0.12903225;-0.8033912;1.5;0;-0.47328973;0.37084934;0;-0.33333334;0.5;0;0.5;-0.97368276;2.2060416;0.5;0.7051017;-0.37349397;-0.375;2.6746988;1.3333334;-0.9460581;2.2025118;0.0;-0.6037736;-0.80487806;0;-0.5;-1.0171062;0.0;https://www.pisos.com/comprar/piso-jeronimos28009-40854699641_100500/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;4.3516355;0
0.45;1.3333334;-1.0415826;0.16071428;0;1.7501533;0.10299429;0;-0.33333334;0.5;0;-0.5;-1.1599277;0.18804906;0.5;1.74159;0.18072289;0.25;0.024096385;0.0;-1.186722;0.17905733;0.8;2.4433963;0.24390244;0;-0.75;-0.09717272;0.0;https://www.pisos.com/comprar/piso-pilar28029-45915475535_100200/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.1495327;0
0.9;0.086021505;0.07347598;0.14285715;0;1.9868664;-0.68688107;-1;1.0909091;0.0;0;0.0;0.50675714;-0.49759197;-0.5;0.80432636;0.55421686;0.625;0.31325302;0.33333334;0.17012449;-0.52034;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.pisosmadrid.com.es/propiedad/4041948-piso-en-venta-en-opanel-madrid;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.2453271;0
0.55;0.9032258;-0.89947516;0.29464287;0;1.6336366;-0.7966911;0;2.5151515;0.5;0;-0.5;1.3185425;-0.55730253;2.0;0.8027067;0.8433735;0.875;-0.5421687;-0.6666667;0.9792531;-0.5819471;0.7714286;1.0471698;1.9512196;0;-1.25;0.16239011;0.0;https://www.pisos.com/comprar/piso-numancia28038-4313094163_109700/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.32126167;0
0.55;1.548387;-0.89947516;-0.91071427;0;1.6336366;-0.7966911;0;7.0;0.0;0;0.5;1.1206981;-0.5776198;0.5;0.8027067;0.79518074;0.875;-0.8674699;-0.6666667;1.6141078;-0.60227346;0.7714286;1.0471698;1.9512196;0;-1.25;0.16239011;0.0;https://www.indomio.es/anuncios/96716451/;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.4228972;0
0.45;-0.17204301;0.0;-0.2857143;0;-0.10246321;0.0;0;-0.060606062;-0.5;0;-0.5;-0.9004213;0.0845457;0.5;-0.19729331;-0.60240966;-0.625;-0.6987952;-0.6666667;-0.7759336;0.073753946;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/piso-sol_barrio28013-45893540489_100500/;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.030373832;0
-0.35;0.68817204;0.28017762;0.30952382;0;0.8975368;0.11749971;0;-0.09090909;1.5;0;-0.5;-0.5025989;-0.44489026;-0.5;0.9525771;1.1927711;1.25;0.74698794;0.6666667;-0.71369296;-0.45391753;0.74285716;1.235849;-0.12195122;0;-1.0;-0.64492756;0.0;https://www.pisos.com/comprar/piso-apostol_santiago-40913447972_100500/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.20443925;0
0.3;-0.6451613;-0.5329027;1.5669643;0;-0.015433361;0.91156936;0;0.969697;-1.0;0;-0.5;0.624063;0.2247843;-0.5;-0.20408888;-0.16867469;-0.125;4.7108436;2.6666667;0.30290458;0.22957766;0.17142858;0.8113208;-0.2682927;0;0.25;-0.51152295;0.0;https://www.pisos.com/comprar/chalet-chamartin_prosperidad28043-40055728128_102100/;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;3.5338786;0
0.45;0.7741935;-1.0415826;0.3265306;0;1.7501533;0.10299429;0;0.27272728;-1.0;0;-0.5;1.0789517;0.1000052;-0.5;1.74159;0.20481928;0.25;1.0843374;1.0;0.10788382;0.090974174;0.8;2.4433963;0.24390244;0;-0.75;-0.09717272;0.0;https://www.indomio.es/anuncios/96438083/;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.32009345;0
0.55;0.9032258;-0.89947516;-0.24107143;0;1.6336366;-0.7966911;1;2.5151515;0.0;1;0.5;1.3185425;-0.55730253;1.0;0.8027067;0.8433735;0.875;-0.19277108;0.0;0.9792531;-0.5819471;0.7714286;1.0471698;1.9512196;0;-1.25;0.16239011;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-patio-de-santiago-nueva-numancia-puente-de-vallecas-madrid-madrid-RP022024127656;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.33878505;0
0.3;-0.043010753;-0.5329027;1.4553572;0;-0.015433361;0.91156936;0;0.45454547;0.5;0;-0.5;-0.008480604;0.6920356;-0.5;-0.20408888;-0.13253012;-0.125;-0.22891566;-0.6666667;-0.51452285;0.6970375;0.17142858;0.8113208;-0.2682927;0;0.25;-0.51152295;0.0;https://www.pisos.com/comprar/piso-nueva_espana28033-43397753448_102100/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.05957944;0
-0.4;0.30107528;-0.00040371416;1.3660715;2;1.634812;-0.56874055;3;-0.27272728;-0.5;0;1.5;-1.0121465;-0.46024477;-0.5;0.42052007;0.48192772;0.5;-0.25301206;-0.6666667;-1.1618258;-0.48096442;0.2857143;1.0754716;0.9512195;0;-0.75;0.6368496;0.0;https://www.pisos.com/comprar/piso-cuatro_vientos28054-48364240224_100500/;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;-0.16939253;0
-0.65;0.86021507;0.30843762;0.51785713;0;0.26432613;-0.42304555;1;15.0;1.5;0;0.0;-0.39514142;-0.37201098;0.5;0.38155508;1.686747;1.75;-0.48192772;-0.6666667;1.593361;-0.39021027;0.6857143;0.7075472;0.024390243;6;-0.75;-0.95402706;0.0;https://www.pisos.com/comprar/piso-rejas28022-48367786120_100500/;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;-0.28037384;0
-0.55;0.17204301;-1.1542188;0.13095239;0;0.22717361;-0.78212744;-1;-0.33333334;0.0;0;-0.5;1.2691361;-0.5240919;-0.5;0.16817597;1.2650602;1.375;-0.28915662;-0.33333334;-1.2406639;-0.54847366;1.2285714;-0.0754717;0.85365856;0;-1.25;-1.2748872;0.0;https://www.pisosmadrid.com.es/propiedad/4024488-piso-en-venta-en-san-andres-madrid;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.42056075;0
-0.45;-0.68817204;1.7928946;1.0535715;0;0.0;0.6828032;0;-0.09090909;1.5;0;0.0;-0.5021065;1.6764495;0.5;-0.11470139;-0.30120483;-0.25;1.3493975;0.6666667;-0.2780083;1.6779953;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.pisos.com/comprar/piso-recoletos28001-15026558160_100100/;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1.2675234;0
-1.4;0.60215056;-1.308034;0.071428575;0;-0.48039317;-0.5641384;2;10.121212;0.5;0;0.0;1.5640969;-0.42599198;1.0;1.6442076;1.4096385;1.5;-0.024096385;0.0;1.7427386;-0.44661796;0.62857145;-0.43396226;-0.3902439;0;-1.25;-1.469589;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-avenida-gran-via-del-sureste-ensanche-de-vallecas-villa-de-vallecas-ensanche-y-santa-eugenia-madrid-madrid-RP2062024125492;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.22780374;0
0.0;-0.60215056;1.4775939;0.29464287;0;-0.12772554;0.5769544;0;1.3030303;0.5;0;-0.5;0.13908191;0.28133067;0.0;-0.3498232;0.10843374;0.125;-0.5421687;-0.6666667;0.29045644;0.28045133;-0.51428574;-0.3490566;-0.5365854;0;0.75;0.107745305;0.0;https://www.pisos.com/comprar/piso-rios_rosas28003-45021224627_104700/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.116939254;0
-0.55;0.17204301;-1.1542188;0.91964287;0;0.22717361;-0.78212744;2;1.7272727;-0.5;0;0.0;0.7215079;-0.56311816;-0.5;0.16817597;1.3012048;1.375;-0.37349397;-0.6666667;0.10788382;-0.5875174;1.2285714;-0.0754717;0.85365856;0;-1.25;-1.2748872;0.0;https://www.indomio.es/anuncios/96758613/;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.37850466;0
0.45;1.3333334;-1.0415826;-0.57589287;0;1.7501533;0.10299429;0;-0.33333334;0.5;0;0.5;-1.1599277;0.18804906;0.0;1.74159;0.18072289;0.25;-0.37349397;0.0;-1.186722;0.17905733;0.8;2.4433963;0.24390244;0;-0.75;-0.09717272;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-braojos-fuentelarreina-fuencarral-el-pardo-madrid-madrid-RP722023119635;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.2745327;0
0.55;1.548387;-0.89947516;0.20535715;0;1.6336366;-0.7966911;0;7.0;0.0;0;-0.5;1.1206981;-0.5776198;0.5;0.8027067;0.79518074;0.875;0.6626506;0.6666667;1.6141078;-0.60227346;0.7714286;1.0471698;1.9512196;0;-1.25;0.16239011;0.0;https://www.pisos.com/comprar/piso-san_diego28053-38423047303_100500/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.3271028;0
0.9;0.34408602;0.07347598;0.60714287;0;1.9868664;-0.68688107;-1;3.090909;-0.5;0;-0.5;1.342124;-0.52584094;0.5;0.80432636;0.60240966;0.625;0.62650603;0.33333334;0.8672199;-0.5486016;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.pisos.com/comprar/piso-carabanchel_buenavista28054-41755961139_997892/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.13200934;0
-0.55;0.12903225;0.4444893;-0.08928572;0;0.24359499;-0.24117441;0;0.27272728;0.5;0;0.0;0.55435795;-0.024324348;0.0;-0.13859339;-0.04819277;0.0;0.15662651;0.33333334;0.43983403;-0.0392715;-0.14285715;-0.3018868;0.6585366;0;0.0;0.14861012;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-basilica-cuatro-caminos-tetuan-madrid-madrid-RP2332024130986;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.22780374;0
-0.45;0.47311828;1.7928946;0.16071428;3;0.0;0.6828032;1;-0.3030303;-0.75;0;1.0;-0.20200251;-0.08825531;-0.5;-0.11470139;-0.27710843;-0.25;-0.57831323;-0.6666667;-0.22821577;-0.0874972;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.indomio.es/anuncios/96886857/;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;-0.11098131;0
0.45;-0.21505377;0.0;-0.2857143;0;-0.10246321;0.0;-1;-0.060606062;0.5;0;-0.5;1.180883;-0.3025982;0.5;-0.19729331;-0.6506024;-0.625;-0.6987952;-0.6666667;1.8257262;-0.31356278;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-46730391373_100500/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.3271028;0
-1.3;1.2043011;0.18611224;-0.5714286;0;0.12949714;0.023360131;0;1.2121212;-0.5;0;0.0;-0.28193906;-0.32007524;1.5;0.045830213;-0.5060241;-0.5;-0.16867469;0.33333334;-0.56846476;-0.33064982;-0.22857143;-0.10377359;-0.63414633;0;-0.5;-0.19838442;0.0;https://www.indomio.es/anuncios/96407399/;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.052570093;0
-0.4;-0.2580645;-0.00040371416;-0.032738097;0;1.634812;-0.56874055;2;3.2121212;1.5;0;0.0;1.0215571;-0.42590243;0.5;0.42052007;0.43373495;0.5;0.4698795;0.6666667;0.92116183;-0.44660673;0.2857143;1.0754716;0.9512195;6;-0.75;0.6368496;0.0;https://www.pisos.com/comprar/piso-puerta_del_angel-48360209512_100500/;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0.20432243;0
-0.55;0.94623655;0.4444893;1.1875;0;0.24359499;-0.24117441;0;0.6969697;0.5;0;-0.5;0.058707666;-0.47789073;2.0;-0.13859339;0.0;0.0;-0.30120483;-0.6666667;-0.17012449;-0.49304032;-0.14285715;-0.3018868;0.6585366;0;0.0;0.14861012;0.0;https://www.pisos.com/comprar/atico-berruguete28039-3193770462_109700/;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.10046729;0
-0.45;-0.47311828;1.7928946;4.4336734;0;0.0;0.6828032;0;-0.24242425;-0.5;0;1.0;-0.42140394;1.6118248;-0.5;-0.11470139;-0.24096386;-0.25;4.9638553;1.0;-0.5020747;1.6133418;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.indomio.es/anuncios/93793819/;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;2.4240654;0
0.45;-0.5591398;0.0;-0.2857143;0;-0.10246321;0.0;-1;-0.33333334;1.0;0;-0.5;-0.3502763;0.55730563;2.0;-0.19729331;-0.62650603;-0.625;0.26506025;0.6666667;0.05394191;0.5467249;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/piso-justicia_chueca28004-26720759499_524671/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.44859812;0
-0.65;0.86021507;0.30843762;2.794643;1;0.26432613;-0.42304555;4;15.0;-1.0;0;-0.5;-0.39514142;-0.37201098;0.5;0.38155508;1.686747;1.75;4.072289;1.3333334;1.593361;-0.39021027;0.6857143;0.7075472;0.024390243;0;-0.75;-0.95402706;0.0;https://www.pisos.com/comprar/chalet-rejas28022-40913141282_100500/;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0.61320096;0
-1.4;0.60215056;-1.308034;0.011904762;0;-0.48039317;-0.5641384;0;2.909091;-1.0;0;2.0;0.8642556;-0.51699734;-0.5;1.6442076;1.3855422;1.5;-0.33734939;-0.33333334;0.45228216;-0.53766394;0.62857145;-0.43396226;-0.3902439;0;-1.25;-1.469589;1.0;https://www.indomio.es/anuncios/96458993/;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;-0.2897196;0
0.45;-0.17204301;0.0;0.36479592;0;-0.10246321;0.0;-1;0.6666667;0.0;0;-0.5;-0.061279204;0.04006119;-0.5;-0.19729331;-0.6626506;-0.625;1.120482;1.0;-0.21576764;0.02924958;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/piso-centro_palacio28013-44234478122_106700/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1.3376168;0
0.45;-0.086021505;0.0;23.196428;0;-0.10246321;0.0;-1;0.57575756;0.0;0;0.0;0.44657218;-0.004597019;-0.5;-0.19729331;-0.61445785;-0.625;5.638554;-0.6666667;1.2572614;-0.015428565;-1.1428572;0.0;0.0;0;0.25;1.1183178;1.0;https://www.pisosmadrid.com.es/propiedad/3984840-piso-en-venta-en-malasana-madrid;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.6483645;0
0.45;-0.17204301;0.0;-0.43080357;0;-0.10246321;0.0;-1;-0.060606062;1.0;0;0.5;-0.9004213;0.0845457;-0.5;-0.19729331;-0.60240966;-0.625;0.5903614;1.3333334;-0.7759336;0.073753946;-1.1428572;0.0;0.0;0;0.25;1.1183178;1.0;https://www.pisos.com/comprar/piso-sol_barrio28013-40866137550_100500/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0.9626168;0
