m2_constr;distrito;cod_distrito;barrio;cod_barrio;letra_ce;tipologia;estado;amueblado;planta;dormitorios;banos;balcon;terraza;trastero;ascensor;antiguedad;jardin;tipo_inmueble;cancha_tenis;chimenea;exterior;piscina;porton_electrico;videoportero;armarios;codigo_postal;tipo_suelo;certificado_energetico;puerta_seguridad;orientacion_este;orientacion_oeste;orientacion_sur;aire;grupo_cocina;orientacion_norte;letra_emisiones;latitud;longitud;num_personas;total_transacciones;viv_nuevas_transacciones;lineas_metro;salidas_metro;estaciones_metroligero;estaciones_cercanias;estacion_bus_urbano;renta_bruta_media_por_persona;tamano_medio_del_hogar;tam_hogar;hog_con_10;hog_con_15_y_más;comercio_serviciosminoristas;hosteleria_restauracion;salud_bienestar_educacion;servicios_profesionales;cultura_entretenimiento;m2_areasverdes;ins_comunitaria;energia;eficiencia_carpinteria;num_garajes;cod_barrio_group;target;precio_mean_b;pm_tlogia_distrito;euro_m2_barrio;total_estaciones;habitaciones;m2_por_hab;atrib_lujo;atrib;serv_barrio;cod_barrio_frecuency;precio
97.0;Salamanca;4;Goya;42;0;Piso;0;0.0;2.0;2;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;1;1;28001;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'21.71'' N ;3º40'48.03'' W  ;29477;478;4;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;1129000;1480537.9;1769842.4;10122.084;205;4;24.25;1;4.0;7681;346;1129000
48.0;Ciudad Lineal;15;Atalaya;158;0;Piso;5;0.0;0.0;1;1;0;0;0;1;10_30;1;Desconocido;0;0;2;1;0;0;2;28027;Desconocido;0;0;0;0;1;Desconocido;Equipada;0;0;40º27'49.18'' N ;3º39'51.68'' W  ;1622;17;1;5;14;1;0;272;22440;2.46;28853;62;46;1211;517;459;1049;556;572705;0;2;6;1;5;290000;1813750.0;382082.53;5187.701;287;2;24.0;3;5.0;3792;8;290000
268.0;Moncloa-Aravaca;9;Argüelles;92;3;Piso;0;0.0;2.0;4;3;0;0;1;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28008;Desconocido;1;0;0;0;0;Desconocido;Desconocido;0;3;40º25'53.4'' N  ;3º43'1.87'' W   ;24497;333;88;6;14;1;3;351;36592;2.58;14738;26;59;532;200;235;347;207;19901426;2;0;0;1;4;2100000;776174.75;732204.75;6110.5547;369;7;38.285713;2;6.0;1521;91;2100000
28.0;Tetuán;6;Almenara;64;0;Piso;0;0.0;2.0;1;1;0;0;0;1;Desconocido;0;Desconocido;0;0;2;0;0;0;1;28029;Gres;0;0;1;0;0;Desconocido;Desconocido;0;0;40º27'55.6'' N  ;3º41'37.01'' W  ;23057;303;56;6;12;0;0;166;22890;2.34;25992;70;28;1337;589;375;1502;538;301635;0;0;0;1;3;296900;553777.7;576069.7;4768.3687;178;2;14.0;1;4.0;4341;42;296900
179.0;Ciudad Lineal;15;Costillares;159;3;Piso;0;0.0;8.0;4;3;0;0;1;1;10_30;2;Desconocido;0;0;1;0;0;0;1;28027;Madera;1;0;0;0;0;Desconocido;Desconocido;0;3;40º28'12.01'' N ;3º39'58.62'' W  ;21914;153;11;5;14;1;0;272;22440;2.46;28853;62;46;1211;517;459;1049;556;572705;0;0;0;1;4;850000;665720.0;382082.53;4991.902;287;7;25.571428;4;6.0;3792;25;850000
38.0;Chamberí;7;Ríos Rosas;75;1;Estudio;1;0.0;2.0;1;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;1;0;0;1;28003;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;1;40º26'31.47'' N ;3º41'42.26'' W  ;27163;380;54;9;22;0;0;151;36934;2.21;25648;21;39;1930;1116;1039;1910;905;19677;0;0;0;1;5;230000;1010490.94;252940.0;7217.792;173;2;19.0;2;4.0;6900;66;230000
116.0;Centro;1;Universidad;15;0;Piso;2;0.0;2.0;3;3;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28015;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'32.9'' N  ;3º42'30.72'' W  ;32783;613;30;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;4;899000;724757.8;870158.06;6883.6953;210;6;19.333334;0;3.0;3240;325;899000
132.0;Retiro;3;Estrella;33;0;Piso;2;1.0;3.0;3;2;1;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28007;Desconocido;0;0;0;0;0;Normal;Desconocido;0;0;40º25'0.44'' N  ;3º40'8.31'' W   ;22649;147;1;4;8;0;0;138;33396;2.39;16179;10;13;408;160;169;349;164;1427833;0;0;0;1;4;490000;621444.44;1325221.9;5367.5625;146;5;26.4;1;5.0;1250;9;490000
99.0;Moncloa-Aravaca;9;Ciudad Universitaria;93;3;Atico;2;0.0;8.0;1;1;1;1;0;1;10_30;0;lujo;0;0;1;0;0;0;1;28040;Desconocido;1;0;0;0;0;Normal;Desconocido;0;3;40º27'5.05'' N  ;3º44'27.92'' W  ;16364;109;8;6;14;1;3;351;36592;2.58;14738;26;59;532;200;235;347;207;19901426;1;0;0;1;5;750000;1428451.2;1140843.6;4451.368;369;2;49.5;2;7.0;1521;64;750000
82.0;Carabanchel;11;Comillas;111;3;Piso;5;0.0;0.0;2;2;1;0;0;1;mas_50;0;económico;0;0;1;0;0;0;1;28019;Desconocido;1;0;0;0;0;Normal;Abierta;0;3;40º23'49.42'' N ;3º42'55.3'' W   ;22721;294;28;3;16;0;0;289;15239;2.66;28825;139;57;1332;483;298;854;455;1560282;1;3;0;1;2;260000;257320.6;220952.16;3280.4275;305;4;20.5;1;7.0;3422;34;260000
94.0;Salamanca;4;Castellana;46;0;Piso;0;0.0;2.0;2;2;0;0;0;1;Desconocido;0;lujo;0;0;1;0;0;0;1;28006;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'48.41'' N ;3º41'19.19'' W  ;16919;189;3;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;1250000;2323510.8;1769842.4;11284.615;205;4;23.5;1;3.0;7681;272;1250000
261.0;Centro;1;Justicia;14;0;Piso;0;0.0;2.0;4;5;0;1;0;1;Desconocido;0;Desconocido;0;0;2;0;0;0;1;28004;Desconocido;0;0;0;0;1;Normal;Abierta;0;0;40º25'8.76'' N  ;3º41'48.96'' W  ;18219;323;0;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;2;0;0;0;5;2350000;1360566.5;870158.06;9035.9375;210;9;29.0;1;4.0;3240;206;2350000
63.0;Salamanca;4;Castellana;46;0;Piso;0;1.0;2.0;2;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28006;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'48.41'' N ;3º41'19.19'' W  ;16919;189;3;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;0;5;430000;2323510.8;1769842.4;11284.615;205;4;15.75;0;4.0;7681;272;430000
124.0;Puente De Vallecas;13;Palomeras Sureste;134;0;Casa;2;0.0;0.0;1;1;0;0;0;1;30_50;0;Desconocido;0;0;1;0;0;0;1;28018;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º23'39.51'' N ;3º38'21.59'' W  ;43162;424;39;1;7;0;3;311;13354;2.66;26108;123;50;423;137;90;189;173;1558120;0;0;0;1;1;146500;196125.86;169372.5;2371.3362;321;2;62.0;1;3.0;1012;58;146500
101.0;Salamanca;4;Lista;45;0;Piso;0;1.0;2.0;2;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;1;1;28006;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'54.02'' N ;3º40'23.99'' W  ;20969;247;2;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;0;5;1359000;1352493.4;1769842.4;9809.669;205;4;25.25;0;5.0;7681;166;1359000
105.0;Barajas;21;Corralejo;215;5;Piso;2;0.0;2.0;2;2;0;0;1;1;10_30;0;Desconocido;0;0;1;0;0;0;1;28042;Desconocido;1;0;0;0;0;Desconocido;Desconocido;0;5;40º27'43.37'' N ;3º37'3.18'' W   ;7626;60;1;2;6;0;2;144;27125;2.63;4694;3;7;399;345;125;522;108;1904385;1;0;0;1;4;495000;851454.56;382908.0;3987.2285;152;4;26.25;2;8.0;1499;11;495000
66.0;Salamanca;4;Goya;42;3;Piso;4;1.0;2.0;2;1;0;0;0;1;mas_50;0;Desconocido;0;0;2;0;0;0;2;28001;Gres;1;0;0;1;0;Normal;Desconocido;0;3;40º25'21.71'' N ;3º40'48.03'' W  ;29477;478;4;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;2;0;6;1;5;350000;1480537.9;1769842.4;10122.084;205;3;22.0;1;9.0;7681;346;350000
150.0;Salamanca;4;Castellana;46;0;Piso;0;0.0;2.0;3;3;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28006;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'48.41'' N ;3º41'19.19'' W  ;16919;189;3;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;1649000;2323510.8;1769842.4;11284.615;205;6;25.0;1;3.0;7681;272;1649000
243.0;Salamanca;4;Castellana;46;1;Piso;1;0.0;4.0;5;5;1;0;1;1;mas_50;0;lujo;0;0;2;0;0;1;1;28006;Desconocido;1;1;0;0;0;Desconocido;Independiente;0;1;40º25'48.41'' N ;3º41'19.19'' W  ;16919;189;3;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;1;2;1;1;5;4500000;2323510.8;1769842.4;11284.615;205;10;24.3;2;8.0;7681;272;4500000
96.0;Centro;1;Justicia;14;0;Piso;0;0.0;2.0;2;1;0;0;1;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28004;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'8.76'' N  ;3º41'48.96'' W  ;18219;323;0;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;5;370000;1360566.5;870158.06;9035.9375;210;3;32.0;1;3.0;3240;206;370000
45.0;Salamanca;4;Castellana;46;1;Piso;1;0.0;2.0;2;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28006;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;1;40º25'48.41'' N ;3º41'19.19'' W  ;16919;189;3;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;230000;2323510.8;1769842.4;11284.615;205;3;15.0;1;4.0;7681;272;230000
70.0;Chamberí;7;Vallehermoso;76;0;Piso;1;0.0;3.0;3;1;0;0;0;1;Desconocido;0;Desconocido;0;0;2;0;0;0;1;28003;Otros;0;0;1;0;0;Desconocido;Desconocido;0;0;40º26'40.94'' N ;3º42'57.41'' W  ;19853;208;36;9;22;0;0;151;36934;2.21;25648;21;39;1930;1116;1039;1910;905;19677;2;0;0;1;5;360000;971038.1;1373545.5;6428.781;173;4;17.5;1;4.0;6900;66;360000
114.0;Fuencarral-El Pardo;8;El Pardo;81;0;Atico;0;0.0;9.0;2;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28048;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º31'25.35'' N ;3º46'45.77'' W  ;3421;24;0;3;14;2;5;448;28798;2.67;23923;53;48;197;95;148;121;99;2811379;0;0;0;1;5;620000;927526.2;820500.0;3840.5605;469;3;38.0;1;3.0;660;187;620000
47.0;Arganzuela;2;Acacias;22;1;Estudio;3;0.0;2.0;1;1;0;0;0;1;Desconocido;0;Desconocido;0;0;2;0;0;0;1;28005;Desconocido;0;0;0;0;0;Normal;Desconocido;0;1;40º24'16.53'' N ;3º42'12.73'' W  ;36069;217;15;4;9;0;4;186;27431;2.31;23071;17;13;1151;633;494;969;454;547811;0;3;0;1;3;210000;443366.2;201354.55;4985.952;199;2;23.5;1;5.0;3701;52;210000
62.0;Tetuán;6;Berruguete;66;3;Piso;0;0.0;2.0;1;2;0;0;0;1;10_30;0;señorial;0;0;1;0;0;0;1;28039;Desconocido;1;0;0;0;0;Desconocido;Desconocido;0;3;40º27'35.2'' N  ;3º41'58.58'' W  ;25694;269;34;6;12;0;0;166;22890;2.34;25992;70;28;1337;589;375;1502;538;301635;0;0;0;1;2;265000;271995.72;576069.7;4099.597;178;3;20.666666;1;6.0;4341;49;265000
85.0;Fuencarral-El Pardo;8;Peñagrande;83;0;Chalet;0;0.0;0.0;2;1;0;0;0;0;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28035;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º28'52.31'' N ;3º44'0.52'' W   ;44341;336;20;3;14;2;5;448;28798;2.67;23923;53;48;197;95;148;121;99;2811379;0;0;0;1;4;450000;820248.25;2163275.8;3907.5483;469;3;28.333334;1;2.0;660;58;450000
81.0;Chamartín;5;Nueva España;55;0;Piso;0;0.0;0.0;3;2;0;0;0;1;Desconocido;1;Desconocido;0;0;1;0;0;0;1;28016;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º27'53.32'' N ;3º40'54.53'' W  ;24466;186;26;7;20;0;1;275;42678;2.45;20435;32;45;693;274;228;505;220;214209;0;0;0;0;5;475000;1502470.9;1120715.5;6819.482;296;5;16.2;1;3.0;1920;103;475000
70.0;Centro;1;Sol;16;0;Piso;0;0.0;1.0;2;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28013;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'8.03'' N  ;3º42'14.2'' W   ;8164;123;9;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;4;132000;908933.5;870158.06;6600.1484;210;3;23.333334;0;3.0;3240;266;132000
76.0;Centro;1;Universidad;15;0;Piso;1;0.0;2.0;3;1;0;0;0;1;Desconocido;0;Desconocido;0;0;2;0;0;0;1;28015;Desconocido;0;0;0;0;1;Normal;Desconocido;0;0;40º25'32.9'' N  ;3º42'30.72'' W  ;32783;613;30;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;4;440000;724757.8;870158.06;6883.6953;210;4;19.0;0;4.0;3240;325;440000
135.0;Chamartín;5;Hispanoamérica;54;0;Atico;0;0.0;7.0;4;3;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28016;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º27'26.56'' N ;3º39'55.32'' W  ;31470;311;12;7;20;0;1;275;42678;2.45;20435;32;45;693;274;228;505;220;214209;0;0;0;0;5;1290000;1321864.5;2351680.0;7069.4688;296;7;19.285715;0;3.0;1920;112;1290000
69.0;Carabanchel;11;Puerta Bonita;115;3;Piso;0;0.0;2.0;3;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28025;Desconocido;1;0;0;0;0;Desconocido;Desconocido;0;3;40º22'31.78'' N ;3º44'6.01'' W   ;36798;400;44;3;16;0;0;289;15239;2.66;28825;139;57;1332;483;298;854;455;1560282;0;0;0;1;1;151000;203148.19;220952.16;2684.6013;305;4;17.25;1;6.0;3422;67;151000
675.0;Fuencarral-El Pardo;8;Fuentelarreina;82;0;Casa;0;0.0;0.0;6;5;0;0;0;1;Desconocido;0;lujo;0;0;1;0;0;0;1;28035;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º29'7.81'' N  ;3º44'7.02'' W   ;3410;30;2;3;14;2;5;448;28798;2.67;23923;53;48;197;95;148;121;99;2811379;0;0;0;1;5;2200000;2052083.4;2106750.0;3695.228;469;11;61.363636;1;3.0;660;12;2200000
88.0;Chamberí;7;Vallehermoso;76;0;Piso;5;0.0;3.0;2;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28003;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º26'40.94'' N ;3º42'57.41'' W  ;19853;208;36;9;22;0;0;151;36934;2.21;25648;21;39;1930;1116;1039;1910;905;19677;0;0;0;1;5;1016715;971038.1;1373545.5;6428.781;173;4;22.0;1;3.0;6900;66;1016715
56.0;Vicálvaro;19;Casco Histórico De Vicálvaro;191;0;Piso;2;0.0;3.0;2;1;0;0;0;1;mas_50;0;Desconocido;0;0;1;0;0;0;1;28032;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º22'19.33'' N ;3º35'36.81'' W  ;35519;440;121;1;4;0;1;138;18214;2.69;7582;23;14;180;72;72;52;92;1063815;0;0;0;1;2;146000;230193.9;296210.44;2460.7708;143;3;18.666666;1;3.0;468;33;146000
151.0;Salamanca;4;Goya;42;0;Piso;2;0.0;6.0;2;3;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28001;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'21.71'' N ;3º40'48.03'' W  ;29477;478;4;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;1769000;1480537.9;1769842.4;10122.084;205;5;30.2;1;3.0;7681;346;1769000
108.0;San Blas-Canillejas;20;Arcos;204;0;Piso;0;0.0;5.0;4;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28037;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'28.0'' N  ;3º37'8.52'' W   ;25354;237;11;3;10;0;0;275;19768;2.63;16710;44;26;1504;739;381;828;552;995950;0;0;0;1;2;457000;250130.6;245671.58;2812.3147;285;6;18.0;1;3.0;4004;17;457000
70.0;Chamartín;5;Hispanoamérica;54;0;Piso;0;0.0;3.0;2;1;0;0;0;1;Desconocido;0;lujo;0;0;1;0;0;0;1;28016;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º27'26.56'' N ;3º39'55.32'' W  ;31470;311;12;7;20;0;1;275;42678;2.45;20435;32;45;693;274;228;505;220;214209;0;0;0;1;5;685000;1321864.5;1120715.5;7069.4688;296;3;23.333334;1;3.0;1920;112;685000
271.0;Salamanca;4;Castellana;46;0;Piso;2;0.0;1.0;4;4;0;1;0;1;mas_50;0;Desconocido;0;0;2;0;0;0;1;28006;Desconocido;0;0;0;0;1;Desconocido;Desconocido;0;0;40º25'48.41'' N ;3º41'19.19'' W  ;16919;189;3;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;2;0;0;1;5;2469000;2323510.8;1769842.4;11284.615;205;8;33.875;2;4.0;7681;272;2469000
40.0;Chamberí;7;Gaztambide;71;0;Piso;5;0.0;3.0;1;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28015;Desconocido;0;0;0;0;0;Normal;Desconocido;0;0;40º26'4.9'' N   ;3º42'42.13'' W  ;22959;260;3;9;22;0;0;151;36934;2.21;25648;21;39;1930;1116;1039;1910;905;19677;0;0;0;1;4;325000;826340.3;1373545.5;5723.729;173;2;20.0;1;3.0;6900;62;325000
573.0;Chamartín;5;El Viso;51;0;Chalet;0;0.0;0.0;7;7;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28002;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º26'53.58'' N ;3º41'6.87'' W   ;17274;184;6;7;20;0;1;275;42678;2.45;20435;32;45;693;274;228;505;220;214209;0;0;0;1;5;3050000;2036813.5;2726054.0;8183.374;296;14;40.92857;1;3.0;1920;116;3050000
98.0;Salamanca;4;Lista;45;0;Piso;1;0.0;4.0;2;2;0;0;0;1;Desconocido;0;Desconocido;0;0;2;0;0;0;1;28006;Desconocido;0;0;0;0;0;Desconocido;Desconocido;1;0;40º25'54.02'' N ;3º40'23.99'' W  ;20969;247;2;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;845000;1352493.4;1769842.4;9809.669;205;4;24.5;1;4.0;7681;166;845000
110.0;Salamanca;4;Lista;45;0;Piso;0;0.0;2.0;2;3;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28006;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'54.02'' N ;3º40'23.99'' W  ;20969;247;2;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;1179000;1352493.4;1769842.4;9809.669;205;5;22.0;1;3.0;7681;166;1179000
81.0;Carabanchel;11;Vista Alegre;114;0;Piso;3;0.0;2.0;2;1;0;0;0;1;menos_5;0;Desconocido;0;0;1;0;0;0;1;28025;Madera;0;0;0;0;0;Desconocido;Desconocido;0;0;40º23'20.68'' N ;3º44'6.97'' W   ;47727;505;36;3;16;0;0;289;15239;2.66;28825;139;57;1332;483;298;854;455;1560282;1;0;0;1;1;299000;233879.31;220952.16;2859.4014;305;3;27.0;1;3.0;3422;87;299000
60.0;Latina;10;Aluche;104;0;Piso;1;0.0;2.0;3;1;0;0;0;0;mas_50;0;Desconocido;0;0;1;0;0;0;1;28047;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º23'53.38'' N ;3º45'56.52'' W  ;66588;519;23;3;10;2;5;307;17267;2.49;30102;82;31;1223;499;366;628;523;1047962;0;0;0;1;2;116000;244773.2;244581.98;2973.986;324;4;15.0;1;2.0;3239;105;116000
236.0;Fuencarral-El Pardo;8;El Pardo;81;4;Casa;2;0.0;0.0;3;4;0;1;0;1;10_30;2;Desconocido;0;0;1;0;0;0;1;28048;Desconocido;1;0;0;0;0;Desconocido;Desconocido;0;4;40º31'25.35'' N ;3º46'45.77'' W  ;3421;24;0;3;14;2;5;448;28798;2.67;23923;53;48;197;95;148;121;99;2811379;2;0;0;1;5;810000;927526.2;2106750.0;3840.5605;469;7;33.714287;4;7.0;660;187;810000
162.0;Chamberí;7;Trafalgar;73;0;Piso;1;0.0;2.0;4;3;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28010;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'52.48'' N ;3º42'10.85'' W  ;24621;376;0;9;22;0;0;151;36934;2.21;25648;21;39;1930;1116;1039;1910;905;19677;0;0;0;1;5;1030000;1113238.8;1373545.5;8274.553;173;7;23.142857;1;3.0;6900;93;1030000
54.0;Fuencarral-El Pardo;8;Peñagrande;83;0;Piso;3;0.0;3.0;2;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28035;Desconocido;0;0;0;0;1;Normal;Desconocido;0;0;40º28'52.31'' N ;3º44'0.52'' W   ;44341;336;20;3;14;2;5;448;28798;2.67;23923;53;48;197;95;148;121;99;2811379;0;3;0;1;4;185000;820248.25;436910.75;3907.5483;469;3;18.0;1;3.0;660;58;185000
95.0;Salamanca;4;Lista;45;0;Piso;4;0.0;6.0;2;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28006;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'54.02'' N ;3º40'23.99'' W  ;20969;247;2;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;879000;1352493.4;1769842.4;9809.669;205;4;23.75;1;3.0;7681;166;879000
600.0;Moncloa-Aravaca;9;Aravaca;97;0;Casa;0;0.1;0.0;6;5;0;1;0;1;10_30;2;lujo;0;1;2;0;0;0;1;28023;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º27'42.51'' N ;3º46'12.49'' W  ;27445;200;9;6;14;1;3;351;36592;2.58;14738;26;59;532;200;235;347;207;19901426;0;0;0;1;5;1800000;1825975.5;1964321.9;3725.3945;369;11;54.545456;5;4.1;1521;49;1800000
102.0;Retiro;3;Ibiza;34;0;Piso;0;0.0;1.0;3;3;0;0;0;1;Desconocido;0;lujo;0;0;1;0;0;0;1;28009;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'1.9'' N   ;3º40'41.21'' W  ;21492;257;0;4;8;0;0;138;33396;2.39;16179;10;13;408;160;169;349;164;1427833;0;0;0;1;5;1425000;1324904.2;1325221.9;10157.479;146;6;17.0;1;3.0;1250;143;1425000
97.0;Puente De Vallecas;13;Palomeras Bajas;133;0;Piso;0;0.0;2.0;3;2;0;0;0;1;10_30;0;medio;0;0;1;0;0;0;1;28018;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º22'41.93'' N ;3º39'27.24'' W  ;40477;315;47;1;7;0;3;311;13354;2.66;26108;123;50;423;137;90;189;173;1558120;0;0;0;1;1;260000;183506.9;174892.8;2329.5388;321;5;19.4;1;3.0;1012;52;260000
67.0;Salamanca;4;Fuente Del Berro;43;0;Piso;0;0.0;2.0;2;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28028;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'17.43'' N ;3º39'58.0'' W   ;20929;255;1;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;4;679000;697932.44;1769842.4;6018.061;205;4;16.75;1;3.0;7681;74;679000
111.0;Chamberí;7;Vallehermoso;76;0;Piso;0;0.0;3.0;2;2;0;0;0;1;Desconocido;0;Desconocido;0;0;2;0;0;0;1;28003;Desconocido;0;0;1;0;1;Normal;Desconocido;0;0;40º26'40.94'' N ;3º42'57.41'' W  ;19853;208;36;9;22;0;0;151;36934;2.21;25648;21;39;1930;1116;1039;1910;905;19677;2;0;0;1;5;450000;971038.1;1373545.5;6428.781;173;4;27.75;1;4.0;6900;66;450000
110.0;Centro;1;Embajadores;12;0;Piso;1;0.0;3.0;2;2;1;0;0;1;mas_50;0;económico;0;0;1;0;0;0;1;28012;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º24'36.91'' N ;3º42'16.42'' W  ;46204;750;9;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;3;520000;474367.94;870158.06;5945.187;210;4;27.5;0;4.0;3240;205;520000
83.0;Salamanca;4;Castellana;46;3;Piso;0;0.0;6.0;2;2;0;0;0;1;Desconocido;0;lujo;0;0;2;0;0;0;1;28006;Desconocido;1;0;0;0;0;Normal;Desconocido;0;3;40º25'48.41'' N ;3º41'19.19'' W  ;16919;189;3;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;849000;2323510.8;1769842.4;11284.615;205;4;20.75;1;7.0;7681;272;849000
82.0;Usera;12;Pradolongo;127;3;Duplex;0;0.0;2.0;2;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28041;Desconocido;1;0;0;0;0;Desconocido;Desconocido;0;3;40º22'51.5'' N  ;3º42'11.0'' W   ;17878;7;2;2;4;0;2;186;13481;2.8;13483;77;26;1495;565;267;689;491;515144;0;0;0;1;1;193000;220617.39;192750.0;2828.428;192;4;20.5;1;6.0;3507;23;193000
30.0;Arganzuela;2;Palos De Moguer;26;0;Piso;0;0.0;3.0;1;1;0;0;0;1;mas_50;0;medio;0;0;1;0;0;0;1;28045;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º24'18.16'' N ;3º42'5.37'' W   ;25097;332;22;4;9;0;4;186;27431;2.31;23071;17;13;1151;633;494;969;454;547811;0;0;0;1;3;220000;392938.25;404461.3;5484.3594;199;2;15.0;1;3.0;3701;34;220000
