m2_constr,distrito,cod_distrito,barrio,cod_barrio,letra_ce,tipologia,estado,amueblado,planta,dormitorios,banos,balcon,terraza,trastero,ascensor,antiguedad,jardin,tipo_inmueble,cancha_tenis,chimenea,exterior,piscina,porton_electrico,videoportero,armarios,codigo_postal,tipo_suelo,certificado_energetico,puerta_seguridad,orientacion_este,orientacion_oeste,orientacion_sur,aire,grupo_cocina,orientacion_norte,letra_emisiones,latitud,longitud,num_personas,total_transacciones,viv_nuevas_transacciones,lineas_metro,salidas_metro,estaciones_metroligero,estaciones_cercanias,estacion_bus_urbano,renta_bruta_media_por_persona,tamano_medio_del_hogar,tam_hogar,hog_con_10,hog_con_15_y_más,comercio_serviciosminoristas,hosteleria_restauracion,salud_bienestar_educacion,servicios_profesionales,cultura_entretenimiento,m2_areasverdes,ins_comunitaria,energia,eficiencia_carpinteria,num_garajes,cod_barrio_group,target,precio_mean_b,pm_tlogia_distrito,euro_m2_barrio,total_estaciones,habitaciones,m2_por_hab,atrib_lujo,atrib,serv_barrio,cod_barrio_frecuency,precio,coordenadas,lat_decimal,lon_decimal
138.0,Vicálvaro,19,Valdebernardo,192,0,Piso,2,0.0,4.0,3,2,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28032,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'32.56'' N ,3º37'41.01'' W  ,17471,37,6,1,4,0,1,138,18214,2.69,7582,23,14,180,72,72,52,92,1063815,0,0,0,1,2,0,312193.3,296210.44,3070.7537,143,5,27.6,1,3.0,468,30,399000,"40.392377777777774,-3.628058333333333",40.392377777777774,-3.628058333333333
56.0,Puente De Vallecas,13,Numancia,136,0,Piso,0,0.0,2.0,3,1,0,0,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28038,Otros,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'19.79'' N ,3º39'24.0'' W   ,48720,546,94,1,7,0,3,311,13354,2.66,26108,123,50,423,137,90,189,173,1558120,0,3,0,1,1,0,177536.81,174892.8,2573.4072,321,4,14.0,1,4.0,1012,91,112000,"40.40549722222222,-3.6566666666666667",40.40549722222222,-3.6566666666666667
200.0,Chamberí,7,Almagro,74,0,Piso,0,0.0,5.0,3,2,0,1,0,1,mas_50,0,lujo,0,0,2,0,0,0,1,28010,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'36.89'' N ,3º41'31.6'' W   ,19418,310,34,9,22,0,0,151,36934,2.21,25648,21,39,1930,1116,1039,1910,905,19677,0,0,0,1,5,0,2368570.0,1373545.5,10201.327,173,5,40.0,2,4.0,6900,126,2700000,"40.42691388888888,-3.6921111111111116",40.42691388888888,-3.6921111111111116
64.0,Carabanchel,11,Puerta Bonita,115,0,Piso,0,0.1,0.0,3,1,0,0,0,0,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28025,Desconocido,0,1,0,0,0,Desconocido,Desconocido,0,0,40º22'31.78'' N ,3º44'6.01'' W   ,36798,400,44,3,16,0,0,289,15239,2.66,28825,139,57,1332,483,298,854,455,1560282,0,0,0,1,1,0,203148.19,220952.16,2684.6013,305,4,16.0,1,4.1,3422,67,188000,"40.37549444444444,-3.735002777777778",40.37549444444444,-3.735002777777778
74.0,Centro,1,Justicia,14,0,Piso,0,1.0,2.0,1,1,1,0,0,0,mas_50,0,lujo,0,0,1,0,0,0,1,28004,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º25'8.76'' N  ,3º41'48.96'' W  ,18219,323,0,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,5,0,1360566.5,870158.06,9035.9375,210,2,37.0,0,4.0,3240,206,570000,"40.4191,-3.6969333333333334",40.4191,-3.6969333333333334
290.0,Tetuán,6,Castillejos,63,0,Piso,2,0.0,7.0,4,4,0,1,1,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28020,Madera,0,0,1,0,0,Normal,Amueblada,0,0,40º27'33.36'' N ,3º41'57.5'' W   ,20570,289,5,6,12,0,0,166,22890,2.34,25992,70,28,1337,589,375,1502,538,301635,2,0,6,1,4,0,894938.06,576069.7,6974.625,178,8,36.25,3,4.0,4341,67,1650000,"40.45926666666667,-3.6993055555555556",40.45926666666667,-3.6993055555555556
197.0,Salamanca,4,Lista,45,0,Piso,0,1.0,3.0,3,4,1,1,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'54.02'' N ,3º40'23.99'' W  ,20969,247,2,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,2,0,1,5,0,1352493.4,1769842.4,9809.669,205,7,28.142857,2,5.0,7681,166,2259000,"40.43167222222222,-3.6733305555555553",40.43167222222222,-3.6733305555555553
139.0,Centro,1,Sol,16,0,Piso,2,0.0,2.0,3,3,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164,123,9,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,0,908933.5,870158.06,6600.1484,210,6,23.166666,0,3.0,3240,266,1119000,"40.41889722222222,-3.7039444444444447",40.41889722222222,-3.7039444444444447
198.0,Fuencarral-El Pardo,8,El Pardo,81,0,Piso,4,0.0,3.0,3,4,0,0,1,1,30_50,0,Desconocido,0,0,2,0,0,0,4,28048,Madera,0,0,0,0,1,Normal,Amueblada,0,0,40º31'25.35'' N ,3º46'45.77'' W  ,3421,24,0,3,14,2,5,448,28798,2.67,23923,53,48,197,95,148,121,99,2811379,2,0,6,1,5,0,927526.2,436910.75,3840.5605,469,7,28.285715,2,7.0,660,187,1200000,"40.52370833333333,-3.7793805555555555",40.52370833333333,-3.7793805555555555
2000.0,San Blas-Canillejas,20,Arcos,204,0,Piso,2,0.0,2.0,15,6,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28037,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'28.0'' N  ,3º37'8.52'' W   ,25354,237,11,3,10,0,0,275,19768,2.63,16710,44,26,1504,739,381,828,552,995950,0,0,0,1,2,0,250130.6,245671.58,2812.3147,285,21,95.2381,1,3.0,4004,17,1495000,"40.42444444444444,-3.6190333333333333",40.42444444444444,-3.6190333333333333
106.0,Centro,1,Embajadores,12,0,Piso,0,0.0,2.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,1,1,28012,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'36.91'' N ,3º42'16.42'' W  ,46204,750,9,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,3,0,474367.94,870158.06,5945.187,210,4,26.5,0,4.0,3240,205,213000,"40.41025277777778,-3.7045611111111114",40.41025277777778,-3.7045611111111114
126.0,Retiro,3,Ibiza,34,0,Piso,0,1.0,4.0,2,2,1,0,0,1,mas_50,0,lujo,0,0,2,0,0,0,1,28009,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º25'1.9'' N   ,3º40'41.21'' W  ,21492,257,0,4,8,0,0,138,33396,2.39,16179,10,13,408,160,169,349,164,1427833,0,0,0,1,5,0,1324904.2,1325221.9,10157.479,146,4,31.5,1,6.0,1250,143,1679000,"40.41719444444444,-3.678113888888889",40.41719444444444,-3.678113888888889
75.0,Salamanca,4,Lista,45,0,Piso,2,1.0,2.0,2,2,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'54.02'' N ,3º40'23.99'' W  ,20969,247,2,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,0,0,1,5,0,1352493.4,1769842.4,9809.669,205,4,18.75,1,4.0,7681,166,679000,"40.43167222222222,-3.6733305555555553",40.43167222222222,-3.6733305555555553
86.0,Retiro,3,Jerónimos,35,0,Piso,2,1.0,6.0,2,2,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28014,Desconocido,0,0,0,0,0,Normal,Amueblada,0,0,40º24'53.39'' N ,3º41'27.46'' W  ,6825,82,0,4,8,0,0,138,33396,2.39,16179,10,13,408,160,169,349,164,1427833,0,0,0,1,5,0,2805166.8,1325221.9,12996.911,146,4,21.5,1,5.0,1250,66,1180000,"40.414830555555554,-3.690961111111111",40.414830555555554,-3.690961111111111
188.0,Salamanca,4,Recoletos,41,3,Piso,0,0.0,2.0,3,2,0,0,0,1,mas_50,0,lujo,0,0,1,0,0,0,1,28001,Desconocido,1,0,0,0,0,Normal,Desconocido,0,3,40º25'19.05'' N ,3º40'53.05'' W  ,15444,243,8,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,0,0,1,5,0,2479820.2,1769842.4,11784.251,205,5,37.6,1,6.0,7681,262,1900000,"40.42195833333333,-3.6814027777777776",40.42195833333333,-3.6814027777777776
58.0,Salamanca,4,Castellana,46,0,Piso,5,0.0,2.0,2,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'48.41'' N ,3º41'19.19'' W  ,16919,189,3,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,0,0,1,5,0,2323510.8,1769842.4,11284.615,205,3,19.333334,1,3.0,7681,272,398000,"40.43011388888889,-3.688663888888889",40.43011388888889,-3.688663888888889
52.0,San Blas-Canillejas,1,Sol,16,0,Piso,0,0.0,2.0,2,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164,123,9,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,0,908933.5,245671.58,6600.1484,210,3,17.333334,0,3.0,3240,266,68400,"40.41889722222222,-3.7039444444444447",40.41889722222222,-3.7039444444444447
672.0,Chamberí,7,Almagro,74,0,Piso,0,0.0,3.0,3,4,0,1,1,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28010,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'36.89'' N ,3º41'31.6'' W   ,19418,310,34,9,22,0,0,151,36934,2.21,25648,21,39,1930,1116,1039,1910,905,19677,0,0,6,1,5,0,2368570.0,1373545.5,10201.327,173,7,96.0,3,3.0,6900,126,6400000,"40.42691388888888,-3.6921111111111116",40.42691388888888,-3.6921111111111116
103.0,Barajas,21,Timón,214,0,Piso,4,0.0,2.0,2,2,0,0,0,1,10_30,0,Desconocido,0,0,1,0,0,0,1,28042,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º28'9.54'' N  ,3º35'11.48'' W  ,12049,104,33,2,6,0,2,144,27125,2.63,4694,3,7,399,345,125,522,108,1904385,0,0,0,1,3,0,543430.75,382908.0,3911.7388,152,4,25.75,1,3.0,1499,13,345000,"40.46931666666667,-3.5865222222222224",40.46931666666667,-3.5865222222222224
49.0,Centro,1,Justicia,14,0,Piso,2,0.0,1.0,1,1,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28004,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.76'' N  ,3º41'48.96'' W  ,18219,323,0,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,5,0,1360566.5,870158.06,9035.9375,210,2,24.5,0,3.0,3240,206,334000,"40.4191,-3.6969333333333334",40.4191,-3.6969333333333334
30.0,Villa De Vallecas,18,Santa Eugenia,182,0,Piso,3,0.0,3.0,1,1,0,0,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28031,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'22.11'' N ,3º37'0.07'' W   ,23876,139,2,1,5,0,1,158,17346,2.61,12370,27,11,0,0,0,0,0,2681389,0,0,0,1,1,0,228397.53,248783.3,2753.3958,164,2,15.0,2,4.0,0,41,152000,"40.389475,-3.616686111111111",40.389475,-3.616686111111111
80.0,Latina,10,Los Cármenes,101,0,Duplex,1,0.0,1.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28047,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'41.33'' N ,3º44'20.13'' W  ,17903,142,15,3,10,2,5,307,17267,2.49,30102,82,31,1223,499,366,628,523,1047962,0,0,0,1,2,0,269158.62,297150.0,2932.2314,324,4,20.0,1,4.0,3239,29,112000,"40.39481388888889,-3.738925",40.39481388888889,-3.738925
57.0,Latina,10,Aluche,104,0,Piso,0,0.0,2.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28047,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'53.38'' N ,3º45'56.52'' W  ,66588,519,23,3,10,2,5,307,17267,2.49,30102,82,31,1223,499,366,628,523,1047962,0,0,0,1,2,0,244773.2,244581.98,2973.986,324,4,14.25,1,3.0,3239,105,192000,"40.39816111111111,-3.7657",40.39816111111111,-3.7657
139.0,Fuencarral-El Pardo,8,Mirasierra,87,3,Piso,0,0.0,3.0,4,3,0,0,0,1,10_30,0,señorial,0,0,1,0,0,0,1,28035,Desconocido,1,0,0,0,0,Normal,Independiente,0,3,40º30'3.24'' N  ,3º42'11.64'' W  ,35676,353,217,3,14,2,5,448,28798,2.67,23923,53,48,197,95,148,121,99,2811379,1,0,0,1,5,0,1646344.5,436910.75,4518.786,469,7,19.857143,1,6.0,660,27,1100000,"40.5009,-3.7032333333333334",40.5009,-3.7032333333333334
101.0,Puente De Vallecas,13,Numancia,136,1,Atico,3,0.0,10.0,3,2,0,0,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28038,Desconocido,0,0,0,0,0,Normal,Desconocido,0,1,40º24'19.79'' N ,3º39'24.0'' W   ,48720,546,94,1,7,0,3,311,13354,2.66,26108,123,50,423,137,90,189,173,1558120,1,0,0,1,1,0,177536.81,235927.27,2573.4072,321,5,20.2,2,5.0,1012,91,279900,"40.40549722222222,-3.6566666666666667",40.40549722222222,-3.6566666666666667
83.0,Ciudad Lineal,15,Ventas,151,4,Piso,0,0.0,1.0,2,1,0,0,0,1,mas_50,0,medio,0,0,1,0,0,0,1,28027,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,4,40º25'39.22'' N ,3º38'49.8'' W   ,50218,599,68,5,14,1,0,272,22440,2.46,28853,62,46,1211,517,459,1049,556,572705,0,0,0,1,2,0,253881.62,382082.53,3346.051,287,3,27.666666,1,7.0,3792,48,269900,"40.42756111111111,-3.6471666666666667",40.42756111111111,-3.6471666666666667
86.0,Chamberí,7,Trafalgar,73,0,Piso,4,1.0,3.0,1,1,0,0,0,0,mas_50,0,Desconocido,0,0,2,0,0,0,1,28010,Desconocido,0,1,0,0,0,Normal,Desconocido,0,0,40º25'52.48'' N ,3º42'10.85'' W  ,24621,376,0,9,22,0,0,151,36934,2.21,25648,21,39,1930,1116,1039,1910,905,19677,0,0,0,1,5,0,1113238.8,1373545.5,8274.553,173,2,43.0,1,5.0,6900,93,300000,"40.431244444444445,-3.703013888888889",40.431244444444445,-3.703013888888889
78.0,Ciudad Lineal,15,Quintana,153,0,Piso,2,0.0,3.0,1,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28027,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'26.12'' N ,3º38'31.7'' W   ,25469,346,26,5,14,1,0,272,22440,2.46,28853,62,46,1211,517,459,1049,556,572705,0,0,0,1,2,0,336967.97,382082.53,3929.6555,287,2,39.0,1,3.0,3792,44,345000,"40.44058888888888,-3.642138888888889",40.44058888888888,-3.642138888888889
112.0,Centro,1,Sol,16,0,Piso,0,0.0,1.0,3,2,1,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164,123,9,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,0,908933.5,870158.06,6600.1484,210,5,22.4,0,4.0,3240,266,799900,"40.41889722222222,-3.7039444444444447",40.41889722222222,-3.7039444444444447
50.0,Villaverde,17,Villaverde Alto,171,2,Piso,2,0.0,2.0,2,1,0,0,0,0,mas_50,0,Desconocido,0,0,1,0,0,0,1,28021,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,2,40º19'22.54'' N ,3º41'33.28'' W  ,47817,11,0,1,4,0,5,193,13604,2.82,14009,78,28,139,64,45,79,54,711123,0,0,0,1,1,0,218009.73,167689.4,2441.1577,202,3,16.666666,1,4.0,381,85,129000,"40.32292777777778,-3.692577777777778",40.32292777777778,-3.692577777777778
108.0,Centro,1,Universidad,15,0,Piso,2,0.0,3.0,3,3,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783,613,30,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,0,724757.8,870158.06,6883.6953,210,6,18.0,0,4.0,3240,325,1039000,"40.425805555555556,-3.7085333333333335",40.425805555555556,-3.7085333333333335
93.0,Barajas,21,Alameda De Osuna,211,0,Piso,1,0.0,4.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28042,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'0.9'' N   ,3º35'46.54'' W  ,19685,141,15,2,6,0,2,144,27125,2.63,4694,3,7,399,345,125,522,108,1904385,0,0,0,1,3,0,644382.4,382908.0,2769.085,152,4,23.25,1,3.0,1499,17,350000,"40.450250000000004,-3.596261111111111",40.450250000000004,-3.596261111111111
66.0,Latina,10,Puerta Del Ángel,102,0,Piso,3,0.0,1.0,3,1,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28011,Gres,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'43.74'' N ,3º44'8.38'' W   ,43292,532,117,3,10,2,5,307,17267,2.49,30102,82,31,1223,499,366,628,523,1047962,0,0,0,1,2,0,323134.53,244581.98,3741.5579,324,4,16.5,1,3.0,3239,55,200000,"40.41215,-3.7356611111111113",40.41215,-3.7356611111111113
35.0,Retiro,3,Ibiza,34,3,Piso,2,0.0,3.0,1,1,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28009,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º25'1.9'' N   ,3º40'41.21'' W  ,21492,257,0,4,8,0,0,138,33396,2.39,16179,10,13,408,160,169,349,164,1427833,1,0,0,1,5,0,1324904.2,1325221.9,10157.479,146,2,17.5,1,6.0,1250,143,320000,"40.41719444444444,-3.678113888888889",40.41719444444444,-3.678113888888889
84.0,Centro,1,Universidad,15,0,Piso,1,0.0,4.0,4,1,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28015,Baldosa,0,0,1,0,0,Desconocido,Desconocido,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783,613,30,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,1,0,0,0,4,0,724757.8,870158.06,6883.6953,210,5,16.8,0,4.0,3240,325,299000,"40.425805555555556,-3.7085333333333335",40.425805555555556,-3.7085333333333335
210.0,Retiro,3,Jerónimos,35,0,Piso,0,0.0,3.0,2,3,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28014,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'53.39'' N ,3º41'27.46'' W  ,6825,82,0,4,8,0,0,138,33396,2.39,16179,10,13,408,160,169,349,164,1427833,0,0,0,1,5,0,2805166.8,1325221.9,12996.911,146,5,42.0,1,3.0,1250,66,1240000,"40.414830555555554,-3.690961111111111",40.414830555555554,-3.690961111111111
212.0,Chamberí,7,Arapiles,72,0,Piso,0,0.0,5.0,3,2,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'47.31'' N ,3º42'23.02'' W  ,24190,312,25,9,22,0,0,151,36934,2.21,25648,21,39,1930,1116,1039,1910,905,19677,0,0,0,1,4,0,913453.75,1373545.5,6686.091,173,5,42.4,1,3.0,6900,50,1300000,"40.429808333333334,-3.7063944444444448",40.429808333333334,-3.7063944444444448
123.0,Retiro,3,Ibiza,34,0,Piso,2,0.1,2.0,3,2,1,0,0,1,mas_50,0,lujo,0,0,2,0,0,0,1,28009,Desconocido,0,1,0,0,0,Normal,Desconocido,0,0,40º25'1.9'' N   ,3º40'41.21'' W  ,21492,257,0,4,8,0,0,138,33396,2.39,16179,10,13,408,160,169,349,164,1427833,0,0,0,1,5,0,1324904.2,1325221.9,10157.479,146,5,24.6,1,6.1,1250,143,999000,"40.41719444444444,-3.678113888888889",40.41719444444444,-3.678113888888889
240.0,Moncloa-Aravaca,9,Aravaca,97,5,Atico,2,0.0,2.0,4,5,1,1,0,1,10_30,0,lujo,0,0,1,0,0,0,1,28023,Desconocido,1,0,0,0,0,Normal,Desconocido,0,5,40º27'42.51'' N ,3º46'12.49'' W  ,27445,200,9,6,14,1,3,351,36592,2.58,14738,26,59,532,200,235,347,207,19901426,1,0,0,1,5,0,1825975.5,1140843.6,3725.3945,369,9,26.666666,2,9.0,1521,49,1300000,"40.46180833333334,-3.770136111111111",40.46180833333334,-3.770136111111111
145.0,Chamberí,7,Trafalgar,73,0,Piso,5,0.0,2.0,3,3,1,1,1,1,mas_50,0,lujo,0,0,2,0,1,1,1,28010,Desconocido,0,1,0,0,0,Normal,Desconocido,0,0,40º25'52.48'' N ,3º42'10.85'' W  ,24621,376,0,9,22,0,0,151,36934,2.21,25648,21,39,1930,1116,1039,1910,905,19677,1,2,5,1,5,0,1113238.8,1373545.5,8274.553,173,6,24.166666,3,8.0,6900,93,1490000,"40.431244444444445,-3.703013888888889",40.431244444444445,-3.703013888888889
121.0,Carabanchel,11,Puerta Bonita,115,0,Piso,3,0.0,2.0,4,2,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,2,28025,Desconocido,0,0,0,1,1,Normal,Desconocido,0,0,40º22'31.78'' N ,3º44'6.01'' W   ,36798,400,44,3,16,0,0,289,15239,2.66,28825,139,57,1332,483,298,854,455,1560282,0,0,0,1,1,0,203148.19,220952.16,2684.6013,305,6,20.166666,1,5.0,3422,67,255000,"40.37549444444444,-3.735002777777778",40.37549444444444,-3.735002777777778
82.0,Salamanca,4,Goya,42,3,Piso,1,0.0,0.0,2,1,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28001,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º25'21.71'' N ,3º40'48.03'' W  ,29477,478,4,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,0,0,1,5,0,1480537.9,1769842.4,10122.084,205,3,27.333334,1,7.0,7681,346,590000,"40.42269722222222,-3.6800083333333333",40.42269722222222,-3.6800083333333333
56.0,Centro,1,Embajadores,12,6,Piso,2,0.0,3.0,1,1,0,0,0,0,Desconocido,0,lujo,0,0,1,0,0,0,1,28012,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,6,40º24'36.91'' N ,3º42'16.42'' W  ,46204,750,9,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,3,0,474367.94,870158.06,5945.187,210,2,28.0,0,8.0,3240,205,530000,"40.41025277777778,-3.7045611111111114",40.41025277777778,-3.7045611111111114
62.0,Tetuán,6,Cuatro Caminos,62,0,Piso,1,0.0,2.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28020,Desconocido,0,0,0,0,1,Desconocido,Desconocido,0,0,40º27'24.65'' N ,3º42'5.69'' W   ,34753,416,20,6,12,0,0,166,22890,2.34,25992,70,28,1337,589,375,1502,538,301635,0,2,0,1,4,0,673395.56,576069.7,5562.1284,178,4,15.5,1,4.0,4341,103,330000,"40.45684722222222,-3.7015805555555557",40.45684722222222,-3.7015805555555557
43.0,Tetuán,6,Cuatro Caminos,62,0,Piso,2,0.0,4.0,1,1,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28020,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'24.65'' N ,3º42'5.69'' W   ,34753,416,20,6,12,0,0,166,22890,2.34,25992,70,28,1337,589,375,1502,538,301635,0,0,0,1,4,0,673395.56,576069.7,5562.1284,178,2,21.5,1,3.0,4341,103,225000,"40.45684722222222,-3.7015805555555557",40.45684722222222,-3.7015805555555557
306.0,Fuencarral-El Pardo,8,El Pardo,81,1,Chalet,0,0.0,0.0,6,5,0,1,0,1,Desconocido,2,Desconocido,0,0,1,2,0,0,1,28048,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,1,40º31'25.35'' N ,3º46'45.77'' W  ,3421,24,0,3,14,2,5,448,28798,2.67,23923,53,48,197,95,148,121,99,2811379,2,0,0,1,5,0,927526.2,2163275.8,3840.5605,469,11,27.818182,6,4.0,660,187,1100000,"40.52370833333333,-3.7793805555555555",40.52370833333333,-3.7793805555555555
282.0,San Blas-Canillejas,20,Simancas,201,0,Casa,5,0.0,0.0,4,3,0,1,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28037,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'22.99'' N ,3º37'5.97'' W   ,28765,358,9,3,10,0,0,275,19768,2.63,16710,44,26,1504,739,381,828,552,995950,0,0,0,1,3,0,330895.38,1059370.0,3165.2717,285,7,40.285713,2,3.0,4004,89,1374900,"40.43971944444444,-3.618325",40.43971944444444,-3.618325
141.0,Arganzuela,2,Imperial,21,0,Piso,2,0.0,7.0,3,2,0,1,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28005,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'5.97'' N  ,3º43'2.77'' W   ,22385,153,18,4,9,0,4,186,27431,2.31,23071,17,13,1151,633,494,969,454,547811,2,0,0,1,3,0,491600.0,404461.3,4800.7812,199,5,28.2,2,3.0,3701,30,630000,"40.40165833333333,-3.717436111111111",40.40165833333333,-3.717436111111111
30.0,Usera,12,Orcasitas,121,0,Piso,3,0.0,1.0,1,1,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28041,Desconocido,0,0,0,0,1,Desconocido,Desconocido,0,0,40º22'2.99'' N  ,3º43'12.91'' W  ,23085,122,1,2,4,0,2,186,13481,2.8,13483,77,26,1495,565,267,689,491,515144,1,0,0,1,1,0,222602.78,224598.0,2216.178,192,2,15.0,1,4.0,3507,18,119000,"40.36749722222222,-3.720252777777778",40.36749722222222,-3.720252777777778
297.0,Salamanca,4,Fuente Del Berro,43,0,Chalet,0,0.1,0.0,5,5,0,1,0,1,Desconocido,0,medio,0,0,1,0,0,0,1,28028,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º25'17.43'' N ,3º39'58.0'' W   ,20929,255,1,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,1,0,0,1,4,0,697932.44,2226250.0,6018.061,205,10,29.7,2,3.1,7681,74,2400000,"40.42150833333333,-3.666111111111111",40.42150833333333,-3.666111111111111
