m2_constr;letra_ce;estado;amueblado;planta;dormitorios;banos;balcon;terraza;trastero;ascensor;jardin;cancha_tenis;chimenea;exterior;piscina;porton_electrico;videoportero;armarios;certificado_energetico;puerta_seguridad;orientacion_este;orientacion_oeste;orientacion_sur;orientacion_norte;letra_emisiones;num_personas;total_transacciones;viv_nuevas_transacciones;lineas_metro;salidas_metro;estaciones_metroligero;estaciones_cercanias;estacion_bus_urbano;renta_bruta_media_por_persona;habitantes;tamano_medio_del_hogar;tam_hogar;hog_con_10;hog_con_15_y_más;comercio_serviciosminoristas;hosteleria_restauracion;salud_bienestar_educacion;servicios_profesionales;cultura_entretenimiento;m2_areasverdes;ins_comunitaria;energia;eficiencia_carpinteria;num_garajes;cod_barrio_group;precio_mean_b;total_estaciones;habitaciones;atrib_lujo;atrib;serv_barrio;url;cod_barrio;cod_distrito;codigo_postal;target
-0.56626505;0;-0.5;0.0;0.0;-2;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.058707666;-0.17012449;0.6969697;0.0;-0.36363637;0;-0.5;-0.18518518;-0.24117441;0.24359499;-0.14285715;0.14861012;0.6585366;-0.55;0.16084789;0.0;0.30252102;0.8766299;0.25;-0.1385938;0;0;0;0;-0.6666667;-0.49304032;-0.3018868;-0.6666667;0;-0.5;0.4444893;https://www.pisos.com/comprar/piso-berruguete28039-45046699185_100500/;66;6;28039;-0.2990654
0.26506025;0;-0.5;0.0;-1.0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.7553209;-0.5394191;-0.33333334;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.33333334;0.20286635;0.0;0.33333334;-1;-1.0;0.0;https://www.indomio.es/anuncios/96761315/;13;1;28014;-0.33995327
-0.20481928;0;0.5;0.0;1.0;-2;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.5021065;-0.2780083;-0.09090909;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;1.6779953;-0.047169812;-0.6666667;0;-0.5;1.7928946;https://www.indomio.es/anuncios/96021953/;41;4;28001;0.43808413
0.19277108;0;-0.5;0.0;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.09777316;-0.7261411;0.3030303;-1.0;-1.0909091;0;0.5;0.0;-0.7892928;-0.05035432;1.1714286;-1.3373723;0.8292683;-0.65;0.35785535;-0.03088803;0.0;0.06118355;0.110119045;0.02135751;0;0;0;0;-1.0;-0.5317754;-0.16981132;0.33333334;0;-0.5;0.107791685;https://www.pisos.com/comprar/piso-almendrales28026-41738989743_107000/;124;12;28026;-0.16933411
3.3975904;0;0.5;1.0;-0.5;3;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.40198064;-0.5228216;-0.15151516;0.25;0.36363637;0;0.0;0.8240741;0.91156936;-0.015433361;0.17142858;-0.51152295;-0.2682927;0.3;-0.6421446;-0.4054054;-0.1092437;-0.12337011;-0.6964286;-0.20408913;0;0;0;0;0.33333334;1.2033557;0.8113208;2.3333333;1;0.0;-0.5329027;https://www.indomio.es/anuncios/94435011/;51;5;28002;4.0595794
0.060240965;5;-0.5;0.0;0.0;-2;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0.94889754;1.0165975;1.8181819;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.0;-0.008092102;-0.047169812;-0.6666667;0;2.0;1.7928946;https://www.pisos.com/comprar/piso-guindalera28028-40033612682_101800/;44;4;28028;0.07009346
-0.072289154;0;1.5;0.1;-1.0;-1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-0.17119877;-0.21991701;-0.33333334;-0.5;-0.72727275;0;-0.5;-0.44444445;0.37084934;-0.47328973;0.0;-1.0171062;-0.80487806;-1.3;-0.99750626;-0.55212355;-0.27450982;-0.27983952;-0.8630952;0.7051014;0;0;0;0;0.33333334;0.5647334;-0.6037736;0.0;0;0.05;-0.8033912;https://www.indomio.es/anuncios/96160851/;34;3;28009;0.25116822
-0.18072289;0;-0.5;0.0;0.0;-2;-1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-0.7553209;-0.5394191;-0.33333334;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.33333334;0.20286635;0.0;-0.6666667;0;0.0;0.0;https://www.pisos.com/comprar/piso-cortes_huertas28014-47566761842_105100/;13;1;28014;0.36098132
0.25301206;0;-0.5;0.0;-0.5;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.5021065;-0.2780083;-0.09090909;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;1.6779953;-0.047169812;0.0;0;-0.5;1.7928946;https://www.indomio.es/anuncios/96840353/;41;4;28001;0.30957943
0.10843374;0;1.0;0.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.5602123;-0.73443985;-0.060606062;-1.0;-1.0909091;0;0.5;0.0;-0.7892928;-0.05035432;1.1714286;-1.3373723;0.8292683;-0.65;0.35785535;-0.03088803;0.0;0.06118355;0.110119045;0.02135751;0;2;0;0;-1.0;-0.57219034;-0.16981132;0.33333334;0;-0.5;0.107791685;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-arenaria-zofio-usera-madrid-madrid-RP832024128193;126;12;28026;-0.20444041
0.3253012;0;-0.5;0.0;0.0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-0.061279204;-0.21576764;0.6666667;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;2;0;0;0.0;0.02924958;0.0;0.33333334;2;0.0;0.0;https://www.pisos.com/comprar/piso-centro_palacio28005-47501785591_102100/;11;1;28013;0.21495327
0.90361446;6;-0.5;0.0;2.0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;6;-0.6328719;3.2157676;32.030304;-1.25;-1.0909091;0;0.0;-0.44444445;-0.51357335;-1.0544086;0.85714287;-2.0383701;-0.4878049;-1.25;-1.2817955;-0.66537964;-0.5462185;-0.5777332;-1.0773809;0.4323962;0;0;0;0;-0.33333334;-0.31015202;-0.6320755;0.33333334;3;2.5;-1.1190957;https://www.pisos.com/comprar/piso-el_canaveral-48350907830_101800/;194;19;28032;-0.058411215
-0.16867469;0;0.0;0.0;-0.5;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04010505;-0.30290458;0.0;-0.75;-0.54545456;0;-0.5;0.8240741;-0.42304555;0.26432613;0.6857143;-0.95402706;0.024390243;-0.65;0.3690773;0.19305019;0.31932774;0.2006018;0.29166666;0.38155508;0;0;0;0;-0.6666667;-0.51673466;0.7075472;0.0;0;-0.5;0.30843762;https://www.indomio.es/anuncios/96767917/;204;20;28037;-0.2885514
1.060241;0;-0.5;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.5021065;-0.2780083;-0.09090909;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;1.6779953;-0.047169812;0.6666667;0;-0.5;1.7928946;https://www.indomio.es/anuncios/95785209/;41;4;28001;0.23364486
0.10843374;0;0.5;0.0;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.9430979;-0.89626557;0.030303031;-1.0;-0.90909094;0;0.5;-0.3888889;0.0055341953;-1.6533115;0.6857143;-2.3814445;-0.9756098;-1.6;-1.0087281;-0.31402832;-0.3977591;-0.10631896;-1.0297619;1.0621114;0;0;0;0;-0.6666667;-0.46229327;-0.5471698;0.33333334;1;-0.5;-0.7028664;https://www.pisos.com/comprar/piso-casco_historico_de_barajas-46727940299_100200/;213;21;28042;-0.122780375
0.24096386;0;-0.5;0.0;3.5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4377632;1.5103735;7.6060605;-1.0;-0.6363636;6;0.0;1.287037;0.11749971;0.8975368;0.74285716;-0.64492756;-0.12195122;-0.35;-0.11720698;0.018018018;0.92156863;0.50852555;0.0952381;0.9525762;0;0;0;0;0.33333334;0.14178282;1.235849;0.33333334;1;-0.5;0.28017762;https://www.pisos.com/comprar/apartamento-virgen_del_cortijo_manoteras28050-47526464755_101800/;166;16;28055;0.017523365
-0.26506025;0;0.0;0.0;1.0;0;-1;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4996991;0.57261413;1.5454545;-1.0;-0.6363636;6;0.0;1.287037;0.11749971;0.8975368;0.74285716;-0.64492756;-0.12195122;-0.35;-0.11720698;0.018018018;0.92156863;0.50852555;0.0952381;0.9525762;0;0;0;0;-0.33333334;-0.3536173;1.235849;0.0;0;-1.0;0.28017762;https://www.indomio.es/anuncios/96707125/;164;16;28033;-0.2745327
0.14457831;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0.22673306;0.19917013;-0.060606062;-0.75;-0.54545456;0;-0.5;0.8240741;-0.42304555;0.26432613;0.6857143;-0.95402706;0.024390243;-0.65;0.3690773;0.19305019;0.31932774;0.2006018;0.29166666;0.38155508;0;0;0;0;-0.33333334;-0.42335695;0.7075472;0.33333334;0;0.0;0.30843762;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-virgen-de-la-oliva-simancas-san-blas-canillejas-madrid-madrid-RP952023120612;201;20;28037;-0.27511683
0.48192772;0;1.5;0.0;1.5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2656891;0.69709545;-0.21212122;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;0.69188374;-0.047169812;0.6666667;0;-0.5;1.7928946;https://www.pisos.com/comprar/piso-goya28009-37513649281_149200/;42;4;28001;1.4661216
2.9156628;5;-0.5;0.0;0.0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;-0.42140394;-0.5020747;-0.24242425;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;1.6133418;-0.047169812;2.0;0;2.0;1.7928946;https://www.indomio.es/anuncios/96517395/;46;4;28006;3.7091122
1.2771084;3;0.5;0.0;-0.5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;2.4377632;1.5103735;7.6060605;-1.0;-0.6363636;6;0.0;1.287037;0.11749971;0.8975368;0.74285716;-0.64492756;-0.12195122;-0.35;-0.11720698;0.018018018;0.92156863;0.50852555;0.0952381;0.9525762;0;0;0;0;0.33333334;0.14178282;1.235849;0.33333334;1;1.5;0.28017762;https://www.indomio.es/anuncios/90956999/;166;16;28055;0.49532712
0.686747;0;0.5;0.0;0.0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.27385893;-0.33333334;0.75;0.54545456;0;-0.5;-0.32407406;0.5769544;-0.12772554;-0.51428574;0.107745305;-0.5365854;0.0;0.90024936;0.67824966;2.162465;1.2858576;1.3422619;-0.34982345;0;0;0;0;0.33333334;0.32499233;-0.3490566;1.0;0;-0.5;1.4775939;https://www.pisos.com/comprar/piso-trafalgar28010-45840260085_100200/;73;7;28010;0.7301402
3.7228916;0;0.5;0.0;0.0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.86157465;0.48547718;1.060606;-0.75;0.0;0;-0.5;0.9537037;-0.68688107;1.9868664;0.7714286;0.48515087;2.3414633;0.9;0.15461347;-0.13642214;0.086834736;0.22668004;0.0029761905;0.8043258;0;0;0;0;-0.6666667;-0.4715848;0.8962264;1.0;2;-0.5;0.07347598;https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-48403544924_104700/;113;11;28019;0.03504673
-0.43373495;0;0.0;0.0;0.0;0;-1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.55435795;0.43983403;0.27272728;0.0;-0.36363637;0;-0.5;-0.18518518;-0.24117441;0.24359499;-0.14285715;0.14861012;0.6585366;-0.55;0.16084789;0.0;0.30252102;0.8766299;0.25;-0.1385938;0;2;0;0;0.0;-0.0392715;-0.3018868;0.0;0;0.0;0.4444893;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-juan-de-olias-tetuan-madrid-madrid-RP2332024131139;62;6;28020;-0.16939253
1.0;0;-0.5;1.0;0.5;-1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;-0.008480604;-0.51452285;0.45454547;0.25;0.36363637;0;0.0;0.8240741;0.91156936;-0.015433361;0.17142858;-0.51152295;-0.2682927;0.3;-0.6421446;-0.4054054;-0.1092437;-0.12337011;-0.6964286;-0.20408913;0;0;0;0;0.33333334;0.6970375;0.8113208;0.0;3;0.5;-0.5329027;https://www.pisos.com/comprar/piso-nueva_espana28016-44261250843_109300/;55;5;28016;1.3726635
0.24096386;7;2.0;0.0;-1.0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7;0.86157465;0.48547718;1.060606;-0.75;0.0;0;-0.5;0.9537037;-0.68688107;1.9868664;0.7714286;0.48515087;2.3414633;0.9;0.15461347;-0.13642214;0.086834736;0.22668004;0.0029761905;0.8043258;0;0;0;-1;-0.6666667;-0.4715848;0.8962264;0.0;-1;3.0;0.07347598;https://www.indomio.es/anuncios/94316507/;113;11;28019;-0.093457945
-0.4939759;0;0.5;1.0;-0.5;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.86753845;0.020746889;1.0909091;-1.25;-0.8181818;0;1.0;1.1574074;-0.7966911;1.6336366;0.7714286;0.16239011;1.9512196;0.55;-0.978803;-0.5817246;-0.49579832;-0.44032097;-0.83630955;0.80270636;0;0;0;0;-1.0;-0.58539;1.0471698;0.0;0;0.0;-0.89947516;https://www.indomio.es/anuncios/92627237/;133;13;28018;-0.36799064
1.9638554;0;-0.5;0.0;0.5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.27385893;-0.33333334;0.75;0.54545456;0;-0.5;-0.32407406;0.5769544;-0.12772554;-0.51428574;0.107745305;-0.5365854;0.0;0.90024936;0.67824966;2.162465;1.2858576;1.3422619;-0.34982345;0;0;0;0;0.33333334;0.32499233;-0.3490566;1.3333334;0;-0.5;1.4775939;https://www.pisos.com/comprar/loft-trafalgar28010-45913972465_101800/;73;7;28010;0.37032712
-0.74698794;0;1.0;0.0;0.5;-2;-1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;-0.040761612;-0.7095436;-0.27272728;-1.25;-1.0;0;0.0;-0.25925925;-0.5641384;-0.48039317;0.62857145;-1.469589;-0.3902439;-1.4;-1.5062344;-0.75804377;-0.7478992;-0.62988967;-1.3511904;1.6442064;1;0;0;0;-1.0;-0.5424141;-0.43396226;-0.6666667;0;0.0;-1.308034;https://www.redpiso.es/inmueble/piso-en-venta-en-villa-de-vallecas-ensanche-y-santa-eugenia-madrid-madrid-RP202024128206;182;18;28031;-0.4135514
-0.45783132;0;0.5;0.0;0.5;-2;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4377632;1.5103735;7.6060605;-1.0;-0.6363636;6;0.0;1.287037;0.11749971;0.8975368;0.74285716;-0.64492756;-0.12195122;-0.35;-0.11720698;0.018018018;0.92156863;0.50852555;0.0952381;0.9525762;0;0;0;0;0.33333334;0.14178282;1.235849;-0.6666667;0;-0.5;0.28017762;https://www.indomio.es/anuncios/96767355/;166;16;28055;-0.12266355
2.6746988;0;0.5;0.0;0.5;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-0.97368276;-0.9460581;-0.33333334;-0.5;-0.72727275;0;-0.5;-0.44444445;0.37084934;-0.47328973;0.0;-1.0171062;-0.80487806;-1.3;-0.99750626;-0.55212355;-0.27450982;-0.27983952;-0.8630952;0.7051014;0;0;0;0;0.33333334;2.2025118;-0.6037736;1.3333334;0;0.5;-0.8033912;https://www.pisos.com/comprar/piso-jeronimos28009-40854699641_100500/;35;3;28014;4.3516355
0.024096385;0;0.5;0.0;0.5;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.1599277;-1.186722;-0.33333334;-0.75;-0.18181819;2;2.0;2.425926;0.10299429;1.7501533;0.8;-0.09717272;0.24390244;0.45;-1.2605985;-0.63577867;-0.33333334;-0.50852555;-1.0565476;1.7415892;0;0;0;0;0.33333334;0.17905733;2.4433963;0.0;0;-0.5;-1.0415826;https://www.pisos.com/comprar/piso-pilar28029-45915475535_100200/;81;8;28048;-0.1495327
0.31325302;0;-0.5;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.50675714;0.17012449;1.0909091;-0.75;0.0;0;-0.5;0.9537037;-0.68688107;1.9868664;0.7714286;0.48515087;2.3414633;0.9;0.15461347;-0.13642214;0.086834736;0.22668004;0.0029761905;0.8043258;0;0;0;-1;-0.6666667;-0.52034;0.8962264;0.33333334;-1;0.0;0.07347598;https://www.pisosmadrid.com.es/propiedad/4041948-piso-en-venta-en-opanel-madrid;112;11;28019;-0.2453271
-0.5421687;0;2.0;0.0;0.5;-2;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3185425;0.9792531;2.5151515;-1.25;-0.8181818;0;1.0;1.1574074;-0.7966911;1.6336366;0.7714286;0.16239011;1.9512196;0.55;-0.978803;-0.5817246;-0.49579832;-0.44032097;-0.83630955;0.80270636;0;0;0;0;-1.0;-0.5819471;1.0471698;-0.6666667;0;-0.5;-0.89947516;https://www.pisos.com/comprar/piso-numancia28038-4313094163_109700/;136;13;28038;-0.32126167
-0.8674699;3;0.5;0.0;0.0;-2;-1;0;0;0;-1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1.1206981;1.6141078;7.0;-1.25;-0.8181818;0;1.0;1.1574074;-0.7966911;1.6336366;0.7714286;0.16239011;1.9512196;0.55;-0.978803;-0.5817246;-0.49579832;-0.44032097;-0.83630955;0.80270636;0;0;0;0;-1.0;-0.60227346;1.0471698;-0.6666667;0;0.5;-0.89947516;https://www.indomio.es/anuncios/96716451/;132;13;28053;-0.4228972
-0.6987952;0;0.5;0.0;-0.5;-2;-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.9004213;-0.7759336;-0.060606062;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.0;0.073753946;0.0;-0.6666667;0;-0.5;0.0;https://www.pisos.com/comprar/piso-sol_barrio28013-45893540489_100500/;16;1;28013;-0.030373832
0.74698794;0;-0.5;0.0;1.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.5025989;-0.71369296;-0.09090909;-1.0;-0.6363636;6;0.0;1.287037;0.11749971;0.8975368;0.74285716;-0.64492756;-0.12195122;-0.35;-0.11720698;0.018018018;0.92156863;0.50852555;0.0952381;0.9525762;0;0;0;0;-0.6666667;-0.45391753;1.235849;0.6666667;0;-0.5;0.28017762;https://www.pisos.com/comprar/piso-apostol_santiago-40913447972_100500/;165;16;28033;0.20443925
4.7108436;0;-0.5;0.0;-1.0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.624063;0.30290458;0.969697;0.25;0.36363637;0;0.0;0.8240741;0.91156936;-0.015433361;0.17142858;-0.51152295;-0.2682927;0.3;-0.6421446;-0.4054054;-0.1092437;-0.12337011;-0.6964286;-0.20408913;0;0;0;0;0.33333334;0.22957766;0.8113208;2.6666667;0;-0.5;-0.5329027;https://www.pisos.com/comprar/chalet-chamartin_prosperidad28043-40055728128_102100/;52;5;28002;3.5338786
1.0843374;0;-0.5;0.0;-1.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0789517;0.10788382;0.27272728;-0.75;-0.18181819;2;2.0;2.425926;0.10299429;1.7501533;0.8;-0.09717272;0.24390244;0.45;-1.2605985;-0.63577867;-0.33333334;-0.50852555;-1.0565476;1.7415892;0;0;0;0;0.0;0.090974174;2.4433963;1.0;0;-0.5;-1.0415826;https://www.indomio.es/anuncios/96438083/;83;8;28035;0.32009345
-0.19277108;1;1.0;0.0;0.0;0;-1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1.3185425;0.9792531;2.5151515;-1.25;-0.8181818;0;1.0;1.1574074;-0.7966911;1.6336366;0.7714286;0.16239011;1.9512196;0.55;-0.978803;-0.5817246;-0.49579832;-0.44032097;-0.83630955;0.80270636;1;0;0;0;-1.0;-0.5819471;1.0471698;0.0;1;0.5;-0.89947516;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-patio-de-santiago-nueva-numancia-puente-de-vallecas-madrid-madrid-RP022024127656;136;13;28038;-0.33878505
-0.22891566;0;-0.5;0.0;0.5;-2;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008480604;-0.51452285;0.45454547;0.25;0.36363637;0;0.0;0.8240741;0.91156936;-0.015433361;0.17142858;-0.51152295;-0.2682927;0.3;-0.6421446;-0.4054054;-0.1092437;-0.12337011;-0.6964286;-0.20408913;0;0;0;0;0.33333334;0.6970375;0.8113208;-0.6666667;0;-0.5;-0.5329027;https://www.pisos.com/comprar/piso-nueva_espana28033-43397753448_102100/;55;5;28016;-0.05957944
-0.25301206;4;-0.5;0.0;-0.5;-2;-1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;4;-1.0121465;-1.1618258;-0.27272728;-0.75;-0.54545456;2;2.0;1.1203704;-0.56874055;1.634812;0.2857143;0.6368496;0.9512195;-0.4;0.018703243;-0.115830116;0.27731094;0.0;0.20535715;0.42051956;0;2;0;0;-0.6666667;-0.48096442;1.0754716;-0.6666667;3;1.5;-0.00040371416;https://www.pisos.com/comprar/piso-cuatro_vientos28054-48364240224_100500/;106;10;28024;-0.16939253
-0.48192772;0;0.5;0.0;1.5;-2;-1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;-0.39514142;1.593361;15.0;-0.75;-0.54545456;0;-0.5;0.8240741;-0.42304555;0.26432613;0.6857143;-0.95402706;0.024390243;-0.65;0.3690773;0.19305019;0.31932774;0.2006018;0.29166666;0.38155508;0;0;6;0;-0.33333334;-0.39021027;0.7075472;-0.6666667;1;0.0;0.30843762;https://www.pisos.com/comprar/piso-rejas28022-48367786120_100500/;206;20;28037;-0.28037384
-0.28915662;0;-0.5;0.0;0.0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2691361;-1.2406639;-0.33333334;-1.25;-1.0909091;0;2.0;0.06481481;-0.78212744;0.22717361;1.2285714;-1.2748872;0.85365856;-0.55;-1.3329177;-0.6756757;-0.62184876;-0.55065197;-1.1904762;0.16817549;0;0;0;-1;-1.0;-0.54847366;-0.0754717;-0.33333334;-1;-0.5;-1.1542188;https://www.pisosmadrid.com.es/propiedad/4024488-piso-en-venta-en-san-andres-madrid;171;17;28021;-0.42056075
1.3493975;0;0.5;0.0;1.5;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.5021065;-0.2780083;-0.09090909;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;1.6779953;-0.047169812;0.6666667;0;0.0;1.7928946;https://www.pisos.com/comprar/piso-recoletos28001-15026558160_100100/;41;4;28001;1.2675234
-0.024096385;0;1.0;0.0;0.5;-1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1.5640969;1.7427386;10.121212;-1.25;-1.0;0;0.0;-0.25925925;-0.5641384;-0.48039317;0.62857145;-1.469589;-0.3902439;-1.4;-1.5062344;-0.75804377;-0.7478992;-0.62988967;-1.3511904;1.6442064;0;0;0;0;-0.33333334;-0.44661796;-0.43396226;0.0;2;0.0;-1.308034;https://www.redpiso.es/inmueble/piso-en-venta-en-avenida-gran-via-del-sureste-ensanche-de-vallecas-villa-de-vallecas-ensanche-y-santa-eugenia-madrid-madrid-RP2062024125492;183;18;28031;-0.22780374
-0.5421687;0;0.0;0.0;0.5;-2;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13908191;0.29045644;1.3030303;0.75;0.54545456;0;-0.5;-0.32407406;0.5769544;-0.12772554;-0.51428574;0.107745305;-0.5365854;0.0;0.90024936;0.67824966;2.162465;1.2858576;1.3422619;-0.34982345;0;0;0;0;0.33333334;0.28045133;-0.3490566;-0.6666667;0;-0.5;1.4775939;https://www.pisos.com/comprar/piso-rios_rosas28003-45021224627_104700/;75;7;28003;-0.116939254
-0.37349397;0;-0.5;0.0;-0.5;-2;-1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7215079;0.10788382;1.7272727;-1.25;-1.0909091;0;2.0;0.06481481;-0.78212744;0.22717361;1.2285714;-1.2748872;0.85365856;-0.55;-1.3329177;-0.6756757;-0.62184876;-0.55065197;-1.1904762;0.16817549;0;0;0;0;-1.0;-0.5875174;-0.0754717;-0.6666667;2;0.0;-1.1542188;https://www.indomio.es/anuncios/96758613/;174;17;28021;-0.37850466
-0.37349397;1;0.0;0.0;0.5;0;-1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;-1.1599277;-1.186722;-0.33333334;-0.75;-0.18181819;2;2.0;2.425926;0.10299429;1.7501533;0.8;-0.09717272;0.24390244;0.45;-1.2605985;-0.63577867;-0.33333334;-0.50852555;-1.0565476;1.7415892;0;0;0;0;0.33333334;0.17905733;2.4433963;0.0;0;0.5;-1.0415826;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-braojos-fuentelarreina-fuencarral-el-pardo-madrid-madrid-RP722023119635;81;8;28048;-0.2745327
